label,youtube_id,time_start,time_end,split
eating spaghetti,8lTtso32yII,38,48,train
playing badminton,8lTzQYhSffA,37,47,train
deadlifting,8lU3rjlgak4,44,54,train
reading book,8lWKk6ZYxys,22,32,train
welding,8lWY8G3mUkI,60,70,train
playing controller,8lWlS43Wf0E,156,166,train
dancing ballet,8lX1GNzU_oU,38,48,train
plastering,8lXIT20l1_s,25,35,train
bulldozing,8lZGZByjkJo,66,76,train
archery,8lZypQyaWRM,5,15,train
playing rubiks cube,8l_B4MYuBOc,337,347,train
chewing gum,8laUjIp9IeY,11,21,train
belly dancing,8laj4uicKwk,78,88,train
dunking basketball,8lbBDaj6bl0,0,10,train
playing didgeridoo,8lbfuJwdYJQ,63,73,train
building shed,8lbolhb1GN8,302,312,train
front raises,8lcqDAk7C2w,3,13,train
high kick,8lfZZGlkC_c,25,35,train
climbing a rope,8lg50KMVwCM,24,34,train
hurling (sport),8lgxx_5LeZI,968,978,train
washing hands,8lh0f9t6JIc,37,47,train
mowing lawn,8lhODyltF2Q,109,119,train
opening wine bottle,8li5Zdeol6I,98,108,train
unloading truck,8liMUM_-fjI,38,48,train
making jewelry,8ljUOPVLxXs,59,69,train
winking,8ljjtUdikCw,16,26,train
bouncing on bouncy castle,8lli71U7UBw,224,234,train
vacuuming floor,8llzNVfBOro,83,93,train
playing xylophone,8lm4KEUOOHk,0,10,train
knitting,8lm5F9Jc2ZU,4,14,train
ice swimming,8lmNnH29e9M,191,201,train
juggling soccer ball,8lnG_YrY2vA,72,82,train
mowing lawn,8lnKIHXDQxA,7,17,train
hoverboarding,8lo1cGfiplE,220,230,train
playing harp,8loEI_mEqiw,101,111,train
blowing out candles,8lodYFpkXO4,3,13,train
making pizza,8lp8OVOqXZE,121,131,train
licking,8lqS8liLjAY,0,10,train
pillow fight,8lq_c4ExHyM,96,106,train
throwing tantrum,8lrJl6r0Smk,1,11,train
throwing axe,8lrRN2z1YPI,10,20,train
jumping bicycle,8lsefOITrp0,3,13,train
counting money,8ltNJIvOjNc,47,57,train
rolling pastry,8luz5tw2uHE,71,81,train
springboard diving,8lw8uAimUXI,1,11,train
playing kickball,8lwHbESxdsA,42,52,train
pole vault,8lx8F38DFYg,2,12,train
playing pan pipes,8lxEi73-NB4,74,84,train
dyeing eyebrows,8lx_ToU-tbA,17,27,train
climbing a rope,8lxkbDtx-zw,1,11,train
putting on lipstick,8lyTuVJQxrI,32,42,train
shuffling feet,8lyoSbTaNao,9,19,train
push up,8lz2QbjIBVQ,15,25,train
licking,8lzLy_6xVnA,14,24,train
juggling balls,8lzrgOolyRU,69,79,train
fixing bicycle,8m-7jkGiIpY,264,274,train
spray painting,8m0Sz_f_Vu0,108,118,train
cooking egg,8m14EDVhnNc,63,73,train
bee keeping,8m1VOxOKyPc,35,45,train
roasting pig,8m1WpchCkb8,19,29,train
making cheese,8m1nXoMmtzc,43,53,train
riding elephant,8m2SIeg1Tgw,4,14,train
fixing hair,8m2xit3Ztko,122,132,train
jumping bicycle,8m3BUP-HaQ8,4,14,train
unboxing,8m3HttAC7Q8,238,248,train
falling off chair,8m57oXcuVOU,3,13,train
shot put,8m5f7SFVbIQ,6,16,train
scrambling eggs,8m5jYnUivjo,348,358,train
hurling (sport),8m5mi1zt4f8,1011,1021,train
playing chess,8m6TOk_JEo4,19,29,train
hoverboarding,8m6lYpk-xuA,77,87,train
throwing ball (not baseball or American football),8m71HWp4occ,38,48,train
beatboxing,8m7HMd_GMoM,54,64,train
playing ping pong,8m7yuMmFaqs,153,163,train
playing marbles,8m804vPGxP8,127,137,train
shuffling feet,8m8JBu5Jyh0,73,83,train
playing pan pipes,8m8mz4r15ns,43,53,train
blowing leaves,8m97yFB13RA,39,49,train
snowmobiling,8m98knW4yf4,107,117,train
catching or throwing frisbee,8m9C5a2GmZE,161,171,train
head stand,8m9HCzeqMWk,118,128,train
shooting goal (soccer),8m9ZAoqtDz8,15,25,train
busking,8m9tbCgiBGA,52,62,train
skiing slalom,8mA4nEl_LCU,42,52,train
historical reenactment,8mA87EUKWJI,0,10,train
shaking hands,8mBCQV0A_ak,4,14,train
playing tennis,8mC2VwVgoGg,15,25,train
waving hand,8mD7TqeQIno,0,10,train
falling off bike,8mE5uf5dDn0,2,12,train
paragliding,8mERJ7xrHhQ,167,177,train
breading or breadcrumbing,8mGV7gvmIPA,25,35,train
playing xylophone,8mIEf4jdjzs,16,26,train
high jump,8mJ8QCH-aI4,12,22,train
catching or throwing softball,8mJNrKAwYFE,0,10,train
bandaging,8mJl8qBeW9E,2,12,train
playing trumpet,8mJvy1ZXqU4,3,13,train
carrying baby,8mKKL5-rRN0,265,275,train
marching,8mKP7z_3m3Y,88,98,train
opening present,8mKQZPnMyRU,2,12,train
tango dancing,8mKYs_lxgFY,4,14,train
bowling,8mKZmYh4p9A,4,14,train
slapping,8mKbEqlULGc,5,15,train
tying shoe laces,8mKjflNrvy4,57,67,train
eating ice cream,8mLbUFUvdIs,52,62,train
reading newspaper,8mLz2sD2RjQ,14,24,train
snowboarding,8mNLHqcmVcE,178,188,train
cleaning pool,8mNO7O55h-w,5,15,train
contorting,8mNPD824ANU,8,18,train
breaking boards,8mNTjHzDvBU,20,30,train
swinging baseball bat,8mNfRxyaBbU,0,10,train
playing trumpet,8mO6hYkMiHo,3,13,train
sled dog racing,8mOJsnyDCSk,30,40,train
assembling bicycle,8mOUm742EXk,94,104,train
karaoke,8mOuGnekl0g,36,46,train
blasting sand,8mP-ACjE2YE,186,196,train
exercising with an exercise ball,8mP1LwGD-UQ,39,49,train
archaeological excavation,8mPi0-Euof0,13,23,train
tying necktie,8mPm-Il0DKo,65,75,train
trimming or shaving beard,8mQJFWkLdGo,75,85,train
scrapbooking,8mRKFYjhmiw,173,183,train
flipping pancake,8mSHhdccew8,1,11,train
eating burger,8mSMM0uDEWc,0,10,train
tango dancing,8mSTBq-qHcg,38,48,train
zumba,8mScplCGVWg,12,22,train
playing paintball,8mSj6f4oVeA,65,75,train
playing darts,8mTBn3ZYE74,41,51,train
playing chess,8mU6PM5zm3k,10,20,train
using puppets,8mUSrpG6FYk,8,18,train
tobogganing,8mUmiZhezR8,100,110,train
scrubbing face,8mUoVxhkBd4,65,75,train
playing oboe,8mVN8cruZX8,34,44,train
springboard diving,8mWt0Bdn3wg,24,34,train
pushing car,8mX_IzqgYOw,53,63,train
swinging on something,8mXo41f75o8,0,10,train
news anchoring,8mYGyauqAlA,408,418,train
playing scrabble,8m_1Ku8qxyo,0,10,train
tossing coin,8m_x6mqwSUY,41,51,train
trimming shrubs,8ma-p7ap2MQ,83,93,train
playing squash or racquetball,8maHLOf08Jc,0,10,train
deadlifting,8mae1gF5cbc,15,25,train
pushing car,8mb5i9t3bOk,18,28,train
spray painting,8mbK_KrL6tw,45,55,train
wrapping present,8mbPcghX4Rc,109,119,train
playing bagpipes,8mbUjBGTaCI,118,128,train
popping balloons,8mchsjVuEEw,38,48,train
tickling,8mcnjP9Xopw,68,78,train
recording music,8mcuCIg3qlw,225,235,train
changing wheel (not on bike),8mdJDbbesLs,91,101,train
swinging baseball bat,8mdhjvJ9jE0,63,73,train
yarn spinning,8mehXNzwyE4,18,28,train
card throwing,8mfIpHUnKN4,34,44,train
plastering,8mfa79P0dHk,48,58,train
abseiling,8mh3lYSJWts,142,152,train
playing bass guitar,8mhRdgOEVI8,162,172,train
frying vegetables,8mhXAblszZk,160,170,train
playing didgeridoo,8mhew4Ultv4,35,45,train
playing blackjack,8mi_wSlTfv0,0,10,train
playing netball,8mikA9G5Tg0,48,58,train
playing laser tag,8mitzcI7uoE,16,26,train
smoking hookah,8mj8U5eUu0A,2,12,train
playing trumpet,8mjDXupiMLI,12,22,train
peeling potatoes,8mjNB_VRCGw,480,490,train
dyeing eyebrows,8mkA5J7LFvs,43,53,train
somersaulting,8mkhATO9bZQ,5,15,train
photocopying,8ml77rsNa8Y,248,258,train
playing chess,8mlI8KrxhJE,30,40,train
burping,8mlxdys4ljA,19,29,train
dancing gangnam style,8mm3AF75pmc,33,43,train
fencing (sport),8mm4JxTolVg,456,466,train
celebrating,8mmDLq27L7o,0,10,train
talking on cell phone,8mmODPQpCa4,27,37,train
shaking head,8mnhD_3cubo,24,34,train
tapping pen,8moA1LvS3bY,213,223,train
photocopying,8moKFFuM5T8,173,183,train
lighting fire,8mob0WV1KnM,51,61,train
person collecting garbage,8moh3KpPDH8,9,19,train
bench pressing,8morf0R9guE,10,20,train
wood burning (art),8mpMIO5ICdE,141,151,train
tying shoe laces,8mpdI0638_w,0,10,train
krumping,8mpnAdXJGwg,107,117,train
playing harp,8mrLga6XIIk,61,71,train
milking cow,8mrOtevxwxo,0,10,train
visiting the zoo,8mrnSD3G85c,15,25,train
talking on cell phone,8ms-TYqWleg,34,44,train
rock climbing,8msc-4ZNGPU,29,39,train
kissing,8mtURc7mkUg,59,69,train
eating chips,8mufqz81tDI,95,105,train
historical reenactment,8mwpy8fMEr0,14,24,train
playing chess,8mxRqQOKEqo,1,11,train
opening wine bottle,8mxiOT1k9LQ,31,41,train
moving furniture,8myAIjnUF2U,113,123,train
throwing discus,8myPKmq9UlE,3,13,train
pinching,8myYYKrc6Ck,13,23,train
sled dog racing,8n-WW4mVkEA,4,14,train
watering plants,8n18U9G_QGk,10,20,train
laughing,8n1KJlbOBdE,0,10,train
grooming horse,8n1Rahyzprc,502,512,train
tossing coin,8n1fsc-f6_c,26,36,train
stretching leg,8n36YcvzZSw,2,12,train
mowing lawn,8n3l4WfJZds,0,10,train
sharpening knives,8n54EDQR_Bg,154,164,train
crawling baby,8n588SOEjYk,0,10,train
playing poker,8n5EUjVxpWQ,0,10,train
laying bricks,8n5LtNpqBww,6,16,train
sipping cup,8n6Q-C0Ar2s,3,13,train
presenting weather forecast,8n7WB-cYUoA,111,121,train
acting in play,8n7dFB_VcNQ,11,21,train
jumping sofa,8n7sDn-uYRI,47,57,train
playing beer pong,8n8dTP73ymc,32,42,train
pirouetting,8n8fPr5-Cwo,0,10,train
juggling balls,8n98b6OTTc4,196,206,train
air drumming,8nBDuRljU_I,1,11,train
cleaning pool,8nC3FIFbOE8,3,13,train
playing controller,8nCTYATv2p8,76,86,train
dyeing eyebrows,8nE9efE7PZM,52,62,train
throwing discus,8nEc0D05BU0,214,224,train
making bubbles,8nEx0W7_1bE,489,499,train
throwing ball (not baseball or American football),8nFFjwvu4Kg,45,55,train
baking cookies,8nFxM29xbQ4,44,54,train
tying knot (not on a tie),8nGM13W2Lrs,142,152,train
playing squash or racquetball,8nGNXCiOGQk,133,143,train
tango dancing,8nGUvDHv0So,61,71,train
making bubbles,8nGaB4Z2oqM,97,107,train
recording music,8nGbnL5y7YA,19,29,train
ice skating,8nGffAGXiDs,10,20,train
playing paintball,8nGjUZBKYzE,62,72,train
photocopying,8nI6FSO_Iik,49,59,train
shuffling cards,8nI8cNQneZ4,80,90,train
smelling feet,8nJ0B2lHXPk,18,28,train
blowdrying hair,8nJiNy-eXao,314,324,train
cumbia,8nNCjA-iMrE,76,86,train
pull ups,8nNRVvJwl8Y,11,21,train
dribbling basketball,8nNcBF1FAVI,6,16,train
javelin throw,8nOMcJvaTbU,0,10,train
dancing macarena,8nONGSDsKPc,1,11,train
playing guitar,8nQD8Fk4I8c,15,25,train
flipping pancake,8nQNEF2Kthw,12,22,train
sword swallowing,8nQYTqqipkU,108,118,train
playing ping pong,8nRMKu-gulY,208,218,train
frying vegetables,8nRiPfzDxgk,411,421,train
playing bass guitar,8nRyq9LtlQo,64,74,train
finger snapping,8nSaVcMZobY,0,10,train
playing chess,8nT7Cw-m0Gw,190,200,train
shaking hands,8nTPcUijPiA,95,105,train
bulldozing,8nTTiUc16z4,57,67,train
drop kicking,8nTcXErqDfU,4,14,train
hugging (not baby),8nTmcUCnF_U,355,365,train
cooking scallops,8nUWN28PXx0,178,188,train
eating spaghetti,8nUd9gIYkHk,33,43,train
smoking hookah,8nUdFepD0wA,6,16,train
playing harmonica,8nVSYTmZPSc,7,17,train
bottling,8nW-k1pcpUE,11,21,train
peeling apples,8nWEqXtc0JQ,14,24,train
jumping sofa,8nXz_SgXlW4,0,10,train
playing kickball,8nYBG4EfeT8,86,96,train
frying vegetables,8nYs7EkJeQI,130,140,train
dumpster diving,8nZDiR7EjK0,1,11,train
using bagging machine,8nZNjuOMjRo,27,37,train
visiting the zoo,8n_4YKrZPWI,0,10,train
arm wrestling,8n_A3VHkqTM,3,13,train
yoga,8n_qBP7H3Hk,76,86,train
opening wine bottle,8na1ktNZ_GA,20,30,train
lock picking,8nahDs6nSHg,31,41,train
crossing eyes,8nb1FpAJ_co,54,64,train
making snowman,8nbBtRr3ZfE,30,40,train
bench pressing,8nbEQY9UxMk,19,29,train
sausage making,8nbIDvrkcpg,263,273,train
blowing nose,8nbXvZJ3OS0,3,13,train
throwing axe,8nceWpmAE1c,4,14,train
air drumming,8ndZXe8BZXU,2,12,train
skiing crosscountry,8neVBNZ4aic,9,19,train
counting money,8neVKSHMA7A,413,423,train
playing rounders,8nf86mnatFA,0,10,train
throwing snowballs,8nfeB6LpqRM,42,52,train
calculating,8nfhp43tB1g,218,228,train
staring,8ng55OpXLzc,24,34,train
waxing eyebrows,8ng_JL2TOx4,26,36,train
breading or breadcrumbing,8nh7Z7DW6H8,84,94,train
raising eyebrows,8nj46xYWBzw,5,15,train
inflating balloons,8nk_0JrGnoM,95,105,train
playing laser tag,8nkeSWBbUdk,79,89,train
preparing salad,8nlBuQ5XOeg,138,148,train
playing monopoly,8nlL7bZI_74,17,27,train
kicking field goal,8nlXj5SF3NY,142,152,train
catching or throwing baseball,8nn42F81ZQk,0,10,train
threading needle,8nnGWcgFVbA,143,153,train
push up,8nnspHNl7Sc,17,27,train
making the bed,8nnylzVdNFQ,109,119,train
cooking scallops,8no2y8ENgOg,320,330,train
jumpstyle dancing,8noxtgKRvxI,79,89,train
massaging feet,8nqA7ulLIpM,86,96,train
tasting food,8nqulZwskoU,41,51,train
playing with trains,8nrKywHw88A,23,33,train
attending conference,8nrasfRvUPs,29,39,train
playing clarinet,8nryYWivhoY,40,50,train
playing hand clapping games,8nsEK2Dut2M,160,170,train
inflating balloons,8nswQUauacY,16,26,train
delivering mail,8ntYOV6LzWc,85,95,train
playing nose flute,8nt_FZGlExQ,39,49,train
shearing sheep,8nup1Qif1AM,85,95,train
snowkiting,8nv7MfTpy_Q,71,81,train
mowing lawn,8nvJHJNRDSg,23,33,train
air drumming,8nvi5M2MmYo,37,47,train
tai chi,8nwMiFFen3k,61,71,train
welding,8nwP0JYQIdg,8,18,train
playing drums,8nwjjRxx0v4,201,211,train
roller skating,8nwuHlHmw-c,181,191,train
sneezing,8nwvO21Yi7g,4,14,train
singing,8nx1u7-ScXY,1862,1872,train
snowmobiling,8nxBIcNfHoE,68,78,train
making tea,8nxhsAk5828,236,246,train
sanding floor,8nzWWGOSdj8,2,12,train
bookbinding,8o-3Ssvv0Fg,18,28,train
bodysurfing,8o01LFOm8_c,44,54,train
push up,8o0HvDN9fK4,37,47,train
lunge,8o0iRYpHDJw,0,10,train
putting on mascara,8o1dYORZqy8,42,52,train
shooting goal (soccer),8o1jauifbp0,10,20,train
leatherworking,8o1lzkoeWxU,0,10,train
playing cymbals,8o2vKUYBVU8,221,231,train
sewing,8o47VZaSsCk,32,42,train
eating chips,8o4N4iwNJfc,6,16,train
lawn mower racing,8o4NPR1ND_0,130,140,train
situp,8o4Yc0ebeDY,0,10,train
brushing hair,8o4ZkmPPVGw,18,28,train
walking the dog,8o5Gf7vJrd4,7,17,train
presenting weather forecast,8o5aZ4icK2w,60,70,train
laying stone,8o67U8qU3E0,112,122,train
milking goat,8o6xJVEO_RY,18,28,train
packing,8o7BHE02QbQ,40,50,train
changing wheel (not on bike),8o7Pz5PWNUE,231,241,train
driving car,8o7fz3LAuuU,50,60,train
twiddling fingers,8o7mIUTH2jE,3,13,train
canoeing or kayaking,8o7rvlw-HXo,20,30,train
playing guitar,8o81SPX6-MQ,119,129,train
snatch weight lifting,8o8OfM7u0yY,31,41,train
sword swallowing,8o9rryyHtPU,0,10,train
jetskiing,8oAJpXDNFCc,228,238,train
playing didgeridoo,8oBIgxKG2B0,28,38,train
parasailing,8oBNXD3VdNs,18,28,train
jumping bicycle,8oBb-z6rT3w,19,29,train
decorating the christmas tree,8oBbHOFDLqk,3,13,train
running on treadmill,8oBh8CsoEQ4,16,26,train
surfing crowd,8oBuJ1O7SrQ,3,13,train
person collecting garbage,8oCN-4o0dR0,64,74,train
packing,8oD7XzTz51g,157,167,train
shooting goal (soccer),8oDKuNb4olE,62,72,train
crawling baby,8oDRP3fiuFI,71,81,train
ripping paper,8oE2AJpIOYo,166,176,train
country line dancing,8oEgfAjr0OU,52,62,train
shooting goal (soccer),8oFBnkCzfVc,0,10,train
head stand,8oFJ2XMAZEA,30,40,train
cutting apple,8oFcoOGSaJk,164,174,train
getting a haircut,8oG0tCQ9sr4,6,16,train
bottling,8oHWgZW_p6k,6,16,train
laying bricks,8oHel50EEb0,28,38,train
cosplaying,8oIHYSJ53Cw,30,40,train
massaging back,8oIInuMZzWQ,593,603,train
brush painting,8oIspUf4Itc,187,197,train
tossing coin,8oJAUC4yrvQ,16,26,train
grooming horse,8oJfKV0Um7w,23,33,train
card throwing,8oKb_bikjRU,49,59,train
carving ice,8oKvOtasjFc,0,10,train
driving tractor,8oL26t-CLz8,39,49,train
archery,8oL8ciB-vqI,135,145,train
riding scooter,8oLFemYHyHA,0,10,train
jaywalking,8oLv6VEwgZg,8,18,train
chewing gum,8oM0qqtzm9o,361,371,train
feeding fish,8oM1iiimimc,156,166,train
hula hooping,8oMnpZRPcX4,2,12,train
dancing macarena,8oN0lwWRzQI,0,10,train
playing basketball,8oNF6L653EU,52,62,train
driving car,8oNSwdYPdk8,131,141,train
doing aerobics,8oN_EHJP2-0,9,19,train
archaeological excavation,8oOLQNc4ZwE,15,25,train
brushing hair,8oOMCGcTZZA,4,14,train
tap dancing,8oP7yS4PRCs,20,30,train
pulling rope (game),8oROaou7tos,0,10,train
opening bottle (not wine),8oRwrAfPWEo,14,24,train
drumming fingers,8oS3AwqwVrc,5,15,train
playing cymbals,8oSuzaxzPWk,162,172,train
massaging legs,8oV1fadUBt8,0,10,train
throwing axe,8oVDgjPo4yI,0,10,train
playing dominoes,8oVv41gU0vk,0,10,train
using inhaler,8oWSSCdYCNs,33,43,train
jetskiing,8oXZqjMlu0I,5,15,train
side kick,8oZnxR-ynmQ,48,58,train
shaving head,8oZpb7DCjfk,10,20,train
getting a piercing,8oZxSaibFwQ,140,150,train
standing on hands,8o_8MoUZ1TY,7,17,train
using a microscope,8o_B3vhBnlk,50,60,train
hitting baseball,8o_UP29kOvg,3,13,train
juggling soccer ball,8o_erAxlzjU,20,30,train
side kick,8o_rsHlv0fo,5,15,train
sharpening pencil,8o_tSEGRKek,27,37,train
lunge,8oaiZ9vAv0Y,4,14,train
scrambling eggs,8ob6Yovl2ys,4,14,train
playing accordion,8odorGdm_vA,16,26,train
trimming or shaving beard,8oeCsfNmXqE,17,27,train
dancing charleston,8oeEgN_Ezr8,97,107,train
celebrating,8oeUJyrhh3E,0,10,train
hand washing clothes,8oe_griZCcs,101,111,train
pumping fist,8ofLIddIjgc,21,31,train
playing pan pipes,8og5knx9FkI,146,156,train
presenting weather forecast,8ogGxRJVSqU,13,23,train
playing harmonica,8ogH5luxq1I,110,120,train
hoverboarding,8ohCeCwPHzU,2,12,train
playing squash or racquetball,8ohisLftwZ4,59,69,train
surfing water,8oiazmhZqoc,16,26,train
making bubbles,8oikOLcexkQ,204,214,train
throwing water balloon,8ojY0ra5ea0,0,10,train
doing nails,8ojZLva6dFc,367,377,train
front raises,8ojsB7FWrxM,3,13,train
tying knot (not on a tie),8okKFs4n_PI,1,11,train
attending conference,8okOKtfglKw,32,42,train
mowing lawn,8okYJVm3xIE,2,12,train
flying kite,8okc1UwDiqg,10,20,train
tagging graffiti,8okoc__huF8,11,21,train
arranging flowers,8okvtw8muiw,101,111,train
tasting beer,8olg31nL4Zo,191,201,train
folding paper,8olioMBqPdQ,21,31,train
shopping,8omKMjcRLcU,33,43,train
bending metal,8onb_d7cw2M,32,42,train
smoking pipe,8ooCbJ7dUZA,19,29,train
ironing,8ooTtMiS4UQ,18,28,train
peeling apples,8opwcqhHvwk,20,30,train
playing scrabble,8oqICWNz-_8,2,12,train
putting on shoes,8orYCrVkI0k,63,73,train
drumming fingers,8os62aSHgLE,39,49,train
cleaning toilet,8ot63OfOQWU,58,68,train
sweeping floor,8ot6Ic8o62M,0,10,train
putting on sari,8otjevMWS0g,92,102,train
playing oboe,8ou-OZN8lhI,41,51,train
chewing gum,8ouD-huqSAI,89,99,train
clay pottery making,8ouPcng6bGs,199,209,train
getting a haircut,8ovBeSgnE_g,224,234,train
playing didgeridoo,8ow6iV8giDE,8,18,train
using circular saw,8owVfcCAVq8,109,119,train
sharpening pencil,8owcNwVKzcY,2,12,train
dancing charleston,8owleFUffSE,33,43,train
mowing lawn,8oxRIQUloLw,173,183,train
shuffling cards,8oy1RNINVfQ,27,37,train
punching bag,8oy266M3oDg,0,10,train
side kick,8oyMcaKv07M,27,37,train
brushing floor,8oyXOqQw-Mg,127,137,train
eating carrots,8oz1dacF2z0,9,19,train
spinning poi,8p-4LP9mC_k,12,22,train
walking through snow,8p-K2Y-3V7Q,6,16,train
playing ping pong,8p-hu3hdlrI,52,62,train
waxing legs,8p01WVPktlQ,53,63,train
marching,8p04AaLF47Y,290,300,train
contorting,8p0RH_WtX9M,6,16,train
yawning,8p0el8ncCJk,2,12,train
pushing car,8p1Fj28AmQQ,3,13,train
staring,8p1U4DXbKMU,74,84,train
playing drums,8p1j6xLJMfQ,8,18,train
blowing out candles,8p1jrESz6X0,13,23,train
headbutting,8p3KnaN6I-g,1,11,train
sharpening pencil,8p3LG2nb9Gw,80,90,train
throwing tantrum,8p3duHOC-Go,114,124,train
playing didgeridoo,8p4g8Ji9NLE,0,10,train
welding,8p4tUj0EOGg,40,50,train
eating spaghetti,8p4xvRib5fY,5,15,train
eating watermelon,8p5W8JMRcq4,22,32,train
high jump,8p5ZWYuT9Ls,14,24,train
brushing floor,8p6OKFiMHj8,10,20,train
sweeping floor,8p6OKFiMHj8,13,23,train
playing violin,8p6f33Y2lW8,226,236,train
dancing gangnam style,8p6iCjfCI_U,192,202,train
clam digging,8p78kgXx2w0,0,10,train
playing ukulele,8p7wBmgAJ2Q,111,121,train
making a cake,8p7wQnzjesE,391,401,train
presenting weather forecast,8p8OU0RxhWs,2,12,train
huddling,8p8lH14REuI,11,21,train
making paper aeroplanes,8p8uGiSpSa0,7,17,train
playing clarinet,8p8uZMoFe1c,3,13,train
surveying,8p9oumzcldc,158,168,train
fencing (sport),8pA6k3T8YmQ,6,16,train
breakdancing,8pA9fxi0u28,87,97,train
sucking lolly,8pARBFTzI04,9,19,train
smoking hookah,8pAhxxLqlI4,1,11,train
abseiling,8pAtfl2u_FI,19,29,train
knitting,8pAu65eoXM0,140,150,train
capsizing,8pAwwKn0EN4,0,10,train
tai chi,8pB27DPWTKE,164,174,train
scuba diving,8pBehjaDzGM,13,23,train
bowling,8pBjZcOc8MY,96,106,train
mopping floor,8pBqJaZS6As,10,20,train
country line dancing,8pBy7HMqDD0,152,162,train
head stand,8pCAfFPMOgM,51,61,train
raising eyebrows,8pCGNCeu6u0,0,10,train
sharpening knives,8pCJqibvMR8,50,60,train
chiseling stone,8pCODGglJ98,82,92,train
massaging feet,8pDD8ABXpPY,150,160,train
chopping meat,8pDIXdUtuTU,130,140,train
playing polo,8pDiSCsR1Qk,87,97,train
putting on eyeliner,8pDrWb6MDxA,88,98,train
folding clothes,8pEVKedqERU,2,12,train
tying shoe laces,8pEb8qOyhPE,98,108,train
washing dishes,8pEylvyx-lM,20,30,train
playing beer pong,8pGpFuOoxeo,0,10,train
bartending,8pHP-mjwGEo,4,14,train
parkour,8pIS-kHrSLE,27,37,train
sneezing,8pIuGM1ShPQ,38,48,train
land sailing,8pJ1wbuvLpQ,22,32,train
head stand,8pJ1zQ7720Q,26,36,train
passing soccer ball,8pJQ58PJsC4,2,12,train
