label,youtube_id,time_start,time_end,split
snorkeling,SxMdpJAZrbI,3,13,train
tossing salad,SxMkdlD-qXU,0,10,train
hula hooping,SxMrgds1LIM,9,19,train
pull ups,SxNHZthT2ZY,7,17,train
putting on sari,SxNmxwQyfqI,12,22,train
breading or breadcrumbing,SxNoatMhUfQ,470,480,train
high kick,SxNvrpRPgKY,14,24,train
contorting,SxO4P56nJzg,38,48,train
making a sandwich,SxOMXxmrxjY,99,109,train
playing cricket,SxOqwSQ-LWY,66,76,train
card throwing,SxPmlLNI-Hg,183,193,train
recording music,SxPnI-KXIdM,16,26,train
bodysurfing,SxPybLmIxNA,2,12,train
eating burger,SxQWuCoiodc,76,86,train
tapping pen,SxQZWvPAQjE,137,147,train
feeding fish,SxQn1PR3fGE,8,18,train
picking apples,SxREkltPa0c,3095,3105,train
throwing tantrum,SxS11XbSQi4,183,193,train
breathing fire,SxSECZoVYok,47,57,train
celebrating,SxSzCE2TpoM,0,10,train
spinning poi,SxTAkfgQZYg,103,113,train
high kick,SxUBuUJPmnE,60,70,train
directing traffic,SxU_moNuUUM,0,10,train
squat,SxUdicqJB10,4,14,train
tasting wine,SxUdkZ1krZw,45,55,train
arranging flowers,SxWD5jXbZIo,249,259,train
doing jigsaw puzzle,SxWMR29Hflo,30,40,train
winking,SxWVlh4WxbU,0,10,train
passing American football (not in game),SxWWnPqwWho,35,45,train
curling (sport),SxXQQ4W333Y,37,47,train
riding camel,SxXf19t7WAI,123,133,train
triple jump,SxY_oq3GvhM,17,27,train
playing bagpipes,SxZKxOTlsPo,18,28,train
falling off bike,SxZNF9ZUVIo,8,18,train
pull ups,Sx_6EASBiJY,63,73,train
playing chess,SxafqLtNq4s,763,773,train
passing American football (not in game),SxbOdUFLRJM,11,21,train
finger snapping,SxcDk-VZMqo,56,66,train
high kick,SxcxmC48JC8,96,106,train
dyeing eyebrows,SxdE8xoD7hA,29,39,train
giving or receiving award,SxdMYLLA0PI,26,36,train
gold panning,SxeZ2kcjxIc,186,196,train
finger snapping,Sxff8xw1LeQ,1,11,train
arguing,Sxfn2Wko6XU,91,101,train
spelunking,Sxg02s8A3Ms,487,497,train
using puppets,SxgbrdMwU2A,20,30,train
hugging (not baby),SxgmtEj7YFs,2,12,train
pushing cart,SxhG7ZfA85E,27,37,train
motorcycling,Sxj0_uERYx8,32,42,train
jumping sofa,SxjrEtF1QUE,0,10,train
skiing slalom,SxkEwlThgRM,0,10,train
grooming cat,Sxk_WIZxMEE,19,29,train
parkour,SxkyrSuB1zw,204,214,train
playing violin,Sxlw0kItHJY,84,94,train
dunking basketball,Sxn9HdxNHEI,24,34,train
playing gong,SxoLLEykC1o,8,18,train
playing with trains,Sxok-vnDg6g,0,10,train
looking in mirror,SxqHr9MoSjY,16,26,train
skiing slalom,SxqXLhy58JE,12,22,train
bandaging,SxrNegrpdFA,182,192,train
folding clothes,SxrcIMS1T1A,20,30,train
crossing river,SxsDnjeG14s,0,10,train
playing rounders,SxsQLu6Oat8,122,132,train
throwing discus,SxuyUQ3V_c8,5,15,train
weaving fabric,Sxv5e90hNyU,338,348,train
country line dancing,SxvAYan7LB0,68,78,train
hugging baby,SxvGd9DsY7Q,75,85,train
embroidering,SxwDvBoO-jw,54,64,train
using a sledge hammer,SxwFv4zl0Wk,60,70,train
grooming horse,Sxwg265Pg94,298,308,train
air drumming,Sxx7GytdwMg,30,40,train
coughing,Sxxxp54tMVk,21,31,train
playing hand clapping games,SxysW_WwkE4,18,28,train
bouncing on trampoline,SxysgC2VT6M,291,301,train
ski ballet,SxzQcYpv1iw,74,84,train
ripping paper,Sy-rB8vrJ54,39,49,train
tasting food,Sy-xj5CbQnM,29,39,train
throwing discus,Sy0EuSGTKs4,2,12,train
combing hair,Sy16NoyhIi4,7,17,train
checking tires,Sy1b2KoroYQ,106,116,train
sharpening knives,Sy2Z4F3qZWg,13,23,train
swimming front crawl,Sy2_VZKD1L4,331,341,train
bookbinding,Sy3ahNHje9I,414,424,train
splashing water,Sy5qroO9B0I,2,12,train
holding snake,Sy6JvIetqaE,696,706,train
moving baby,Sy6_im5MTZQ,129,139,train
cheerleading,Sy6qon6ftqo,47,57,train
tossing salad,Sy761Ww3B1M,190,200,train
wrapping present,Sy7MV0-Z3Io,15,25,train
springboard diving,Sy7pE8cRAoo,148,158,train
grooming dog,SyA8BJP7S-w,51,61,train
playing kickball,SyA8nEZjKu4,86,96,train
making jewelry,SyACBd7tJII,343,353,train
laying concrete,SyAKeIzfrF0,0,10,train
making horseshoes,SyBcgTj47-s,2,12,train
making latte art,SyBmf2kE1Qs,91,101,train
chasing,SyDY4QT9j6w,31,41,train
playing lute,SyEGKANa990,36,46,train
being excited,SyEesnJyG0s,113,123,train
playing cymbals,SyFD-TnJkjY,24,34,train
playing chess,SyFmVLuOYbM,78,88,train
yoga,SyH8nnlPQAk,103,113,train
pirouetting,SyJNcawM-fw,62,72,train
playing accordion,SyJjluHv7Dg,93,103,train
throwing discus,SyK6Ev78xHY,2,12,train
lifting hat,SyKB3wmANRE,170,180,train
crossing river,SyKURr3J_E4,117,127,train
cleaning pool,SyKc8N0abUo,19,29,train
walking the dog,SyLcEQbrD7w,8,18,train
walking through snow,SyLxK4H7800,23,33,train
playing paintball,SyM-7OkuLj4,59,69,train
dancing ballet,SyM2A8ZEHCA,118,128,train
playing ocarina,SyMAQq7wmkw,18,28,train
burping,SyMRE56wcqA,0,10,train
ski ballet,SyMSn-E-k0U,45,55,train
zumba,SyMlK99azrc,135,145,train
tiptoeing,SyN0IxvnA74,52,62,train
smoking hookah,SyNpkKzgh-A,2,12,train
cutting cake,SyOL3dT1w1E,0,10,train
air drumming,SyOMl7VfaLw,0,10,train
jumping jacks,SyPKS9vq0ss,8,18,train
using circular saw,SyQ95_0Wek8,7,17,train
snowboarding,SyRsqE0UdjQ,137,147,train
photobombing,SyRwUaaPkSo,4,14,train
repairing puncture,SyS4z0Sha_I,328,338,train
fixing bicycle,SyS4z0Sha_I,53,63,train
folding clothes,SyScFqZ_Nw0,39,49,train
playing hand clapping games,SyUL8O_p8xs,17,27,train
capsizing,SyWs5W3mWgI,68,78,train
mixing colours,SyXfWJwxjTA,40,50,train
pushing wheelchair,SyYKZSlL4ik,3,13,train
shopping,SyYh09wzfEk,49,59,train
playing xylophone,Sy_bm1y4C2w,27,37,train
clam digging,Syaign19waI,22,32,train
leatherworking,SydLL78CPuM,16,26,train
picking apples,Sye5KaNL6aQ,8,18,train
karaoke,SyeELF9Mnqw,1,11,train
catching fish,SyePE8wOlxs,224,234,train
finger snapping,SyeVONop8V8,1,11,train
headbanging,SygBabUl-CI,5,15,train
base jumping,SygjAmY3mG4,306,316,train
hugging baby,SyhEISLen28,27,37,train
petting cat,SyhIoiEH7pE,0,10,train
riding mechanical bull,SyhcMcXS2T8,0,10,train
passing soccer ball,SyiJSOAAKjA,54,64,train
playing tennis,SyifiBqakLE,263,273,train
feeding fish,Syit8i62PYE,0,10,train
eating watermelon,SyjRcIVYTMY,27,37,train
pirouetting,Syk5W5ReDyk,11,21,train
massaging neck,SykCKYdo1eg,48,58,train
playing xylophone,SykxFlJ2Dlw,3,13,train
javelin throw,Sylu02rQXJY,189,199,train
stacking dice,SymWDz_6MOo,6,16,train
spinning poi,SynvBPFZbYM,1,11,train
playing violin,SyoMvTgetGg,1381,1391,train
tackling,SyowxdPGbnM,0,10,train
eating spaghetti,SypBBszxMVk,4,14,train
jaywalking,SypH_CdheoI,61,71,train
dribbling basketball,SypOon2LgEY,8,18,train
driving car,SypTNpCaVaM,52,62,train
putting on sari,SyrEYrfIdp0,175,185,train
shearing sheep,Sys0SQCA7ak,10,20,train
spinning poi,SysWQQhIMSg,16,26,train
spinning plates,Sysa5S-EO9M,17,27,train
making tea,Sysc29BJaNc,129,139,train
shaping bread dough,Syt3UE8u0Gw,423,433,train
picking apples,SyuE62148I8,142,152,train
trimming shrubs,SyuVaRvqTs0,102,112,train
abseiling,Syuv0yli1Ks,54,64,train
ski ballet,Syv33pjoQIc,35,45,train
juggling balls,SyvFFief4Qc,3,13,train
bench pressing,SyvaHxYI63o,41,51,train
playing xylophone,Syvie0f83mo,26,36,train
baking cookies,SyvmbFBw9_U,53,63,train
throwing ball (not baseball or American football),Syw9Q4-Ce3g,6,16,train
juggling fire,Syx45TXbe5w,52,62,train
dyeing hair,SyxIBTebtIk,61,71,train
battle rope training,SyxQ_PlhEhE,2,12,train
tobogganing,Syxp0_oKyBs,33,43,train
capoeira,SyyGZgaVEU8,5,15,train
clam digging,SyycpbxDa2U,8,18,train
ice skating,SyymHKSH38Q,0,10,train
playing basketball,SyzMvQztnVk,28,38,train
doing jigsaw puzzle,Syzq2gD42LA,195,205,train
grooming dog,Sz09IHu-8mo,90,100,train
milking goat,Sz0DnEYKQ3Q,5,15,train
calculating,Sz0EOHTYjik,354,364,train
golf putting,Sz0FIr3IXBw,39,49,train
listening with headphones,Sz0gGOgt6MM,15,25,train
tie dying,Sz2QRAQfNnk,722,732,train
sieving,Sz2enYJg7cI,32,42,train
unloading truck,Sz5wnd_Mrdc,34,44,train
laying tiles,Sz6acAhGtfo,284,294,train
swimming backstroke,Sz6bMKgzV74,8,18,train
playing pan pipes,Sz7IqhZtoV0,236,246,train
flint knapping,Sz8Upak2lII,737,747,train
smoking hookah,Sz8VKo7Vhik,138,148,train
gymnastics tumbling,Sz91N74uXBU,114,124,train
playing slot machine,Sz9JB2sKrM4,120,130,train
using bagging machine,Sz9QK55saQQ,43,53,train
embroidering,Sz9oVpADu4Q,140,150,train
getting a tattoo,SzAG8H5LBFM,125,135,train
brushing floor,SzAmV-zO14g,0,10,train
leatherworking,SzBAix3_29I,605,615,train
saluting,SzBWOKcdGVo,48,58,train
raising eyebrows,SzCMikbqA6U,23,33,train
photobombing,SzCUxEPfgqc,0,10,train
vacuuming floor,SzCcL48nZD0,0,10,train
watching tv,SzDcrRgaBGY,9,19,train
throwing axe,SzESH3ZQW_w,5,15,train
eating doughnuts,SzFkzBk8KS4,0,10,train
baby waking up,SzH1UIvUX8M,9,19,train
bartending,SzIQ-IloxRE,323,333,train
embroidering,SzJFnxGNNg0,143,153,train
chopping wood,SzKwz-sKdWc,29,39,train
playing gong,SzLjKFUCbS4,10,20,train
riding scooter,SzMfF5s1hR0,13,23,train
cleaning gutters,SzMsBg2TuV0,34,44,train
smoking hookah,SzNUjPTiTmU,2,12,train
opening coconuts,SzOVM4wbfpw,8,18,train
playing dominoes,SzQ-pvoG2r8,61,71,train
setting table,SzQQ3NXlzUU,384,394,train
whistling,SzRDXz92N1g,6,16,train
building sandcastle,SzRPcXt9VL8,4,14,train
pouring milk,SzRaeh9ee6g,0,10,train
swimming with dolphins,SzRwveKpYCg,63,73,train
braiding hair,SzS57cKap2k,86,96,train
stretching arm,SzTA6zJPMqg,34,44,train
applauding,SzTMs7sTVQI,69,79,train
dyeing hair,SzTNUnwdtvU,203,213,train
being in zero gravity,SzUfwOEYHYk,13,23,train
playing drums,SzUhq-CaCxA,449,459,train
repairing puncture,SzUmtmbg1Yw,236,246,train
opening coconuts,SzVNtfkEi_U,0,10,train
golf driving,SzVdADaZNmU,105,115,train
sieving,SzWVb7c4koQ,8,18,train
catching or throwing baseball,SzWZQDfymmY,68,78,train
water skiing,SzXEx-cucMM,5,15,train
decorating the christmas tree,SzY2so2hByE,64,74,train
playing controller,SzZ5buUzysc,281,291,train
archery,SzZjR19eGMw,53,63,train
threading needle,SzZvh7sAo3w,13,23,train
cooking on campfire,Sz_3VJyk81g,231,241,train
blowing bubble gum,Sz_AXn1zCNk,3,13,train
using megaphone,SzaskxXkWXs,204,214,train
using a sledge hammer,Szb9n6DUgGA,292,302,train
chewing gum,SzbNlpRNvHs,68,78,train
squeezing orange,SzbpZ9gUKdM,15,25,train
eating carrots,Szbwl0kDfnA,1,11,train
carving ice,Szd0CQKAri0,79,89,train
rock climbing,Szd1NMXego0,2,12,train
waiting in line,Szd_4G_YCoo,21,31,train
playing billiards,SzdvTkBAaGY,91,101,train
dancing ballet,Sze03sJ6zTs,175,185,train
cheerleading,SzeUGCWutT4,36,46,train
punching bag,SzeZiWQEKeM,60,70,train
bartending,SzepqwNNDmo,60,70,train
making jewelry,SzfPqtwx-Zw,40,50,train
pulling rope (game),SzfT0OFske4,9,19,train
tightrope walking,SzfjN5Zxk7c,3,13,train
shining shoes,SzgGT1gykW8,43,53,train
sawing wood,Szgck1oc4yI,10,20,train
playing laser tag,Szhoj9ad5cE,102,112,train
surveying,SzhpDDo46Dk,42,52,train
bee keeping,Szhy3TS0wBQ,273,283,train
skateboarding,SzjgxLtVrro,31,41,train
yarn spinning,SzjpwrDt0IA,0,10,train
golf putting,SzksoM68sOQ,216,226,train
eating spaghetti,SzmCQdp0uHQ,29,39,train
laying stone,SzmQ4EfYk-4,74,84,train
skiing crosscountry,SzmXvRNtPtc,87,97,train
falling off chair,SznK0PZciNE,9,19,train
sanding floor,SzoLgJvcCbw,46,56,train
playing controller,SzoYU0Y5wIU,61,71,train
playing with trains,SzorBClU-Dw,0,10,train
playing guitar,Szp0G8TSE44,51,61,train
playing pan pipes,SzpCCxecBiU,54,64,train
making the bed,Szpej_5fPOI,166,176,train
burping,SzrwUXgvuj8,3,13,train
fencing (sport),Szs-NvGtE3g,169,179,train
setting table,SzsaZqWztbU,43,53,train
sweeping floor,SztT3KVolxA,4,14,train
shopping,Szv8-JAQFxg,0,10,train
sipping cup,Szw2dFCNXEI,15,25,train
hand washing clothes,SzwFQM0hGf4,14,24,train
mowing lawn,SzwhgBpdnAk,4,14,train
drumming fingers,SzxH7rzlic8,5,15,train
eating watermelon,SzyS7Ogi6PQ,95,105,train
knitting,T--7FddCUxY,29,39,train
shoveling snow,T-0I4cO3iYA,100,110,train
lunge,T-0iQDwyS4w,87,97,train
playing harp,T-1lGm2ApJw,13,23,train
riding unicycle,T-2C0r54O2M,4,14,train
playing pinball,T-2KqrQCnqo,27,37,train
sanding wood,T-2mwXMMZIk,140,150,train
treating wood,T-2mwXMMZIk,195,205,train
scrapbooking,T-2zfwZJugk,16,26,train
stacking dice,T-3-yTUAeRA,13,23,train
fencing (sport),T-31UD6hqEs,36,46,train
shopping,T-34gsVDjTY,66,76,train
gospel singing in church,T-3ofGV5JN0,1033,1043,train
headbanging,T-551r1-VJ8,4,14,train
washing hands,T-5Jr93Q63s,46,56,train
swinging on something,T-68xuRqHLo,4,14,train
playing scrabble,T-76bOaq8Fk,55,65,train
shooting basketball,T-77w4AxKrA,45,55,train
javelin throw,T-7M_VubS2c,27,37,train
ironing,T-8GpGf8rmo,228,238,train
saluting,T-8tG1EbsTw,21,31,train
sneezing,T-9UL1txZyE,0,10,train
pull ups,T-A3-TNvNPY,1,11,train
lighting fire,T-As3zln01Y,0,10,train
playing harp,T-AtRqXjTCQ,80,90,train
playing tennis,T-Ax3TxPulA,94,104,train
high kick,T-BY6HuNTJw,258,268,train
lawn mower racing,T-B_2lmTH0g,9,19,train
vacuuming floor,T-DCDhl-pcI,39,49,train
splashing water,T-DHbITepOo,0,10,train
listening with headphones,T-DT5K3GBpE,70,80,train
playing dominoes,T-DVLFgyT5k,8,18,train
shaving head,T-Db1KN7bKQ,3,13,train
eating hotdog,T-DrjE0shc4,72,82,train
bouncing ball (not juggling),T-DtFupz2Ik,0,10,train
karaoke,T-EE6cw8YBw,1,11,train
playing harp,T-EuelejI6c,251,261,train
playing harmonica,T-F4anLUNiY,32,42,train
skiing slalom,T-FIakPK_w0,296,306,train
sharpening pencil,T-FOZIurouQ,53,63,train
roasting pig,T-Fm3fnUgrU,20,30,train
pushing wheelchair,T-Fso9TeUiM,21,31,train
flint knapping,T-GCJ7PjesQ,73,83,train
trimming trees,T-GJhqTJpdY,2,12,train
air drumming,T-GTpW9S0QQ,1,11,train
feeding fish,T-GpNm627aE,43,53,train
smoking,T-HZ7jmB8HE,1,11,train
long jump,T-Hr8bxQjT0,0,10,train
dodgeball,T-HssewIyQE,21,31,train
canoeing or kayaking,T-IPjN4vfzk,38,48,train
zumba,T-Igvfesj64,16,26,train
zumba,T-Iir18uJCU,14,24,train
folding paper,T-J1DLhFjoQ,34,44,train
playing accordion,T-JDqdJsH3w,222,232,train
throwing snowballs,T-JXl-O07P4,5,15,train
falling off chair,T-JfcUnWTzE,12,22,train
water skiing,T-KKIUtUNfo,18,28,train
presenting weather forecast,T-KZ3WZzN2k,110,120,train
grooming dog,T-L2Y2D5L2U,147,157,train
texting,T-L9XIHGqJ0,44,54,train
jaywalking,T-LCfJTVpho,7,17,train
playing basketball,T-LFJ9NUooE,156,166,train
scuba diving,T-MDYaKAZko,40,50,train
riding unicycle,T-MJWe16QUc,56,66,train
brushing hair,T-MVmnFSus8,18,28,train
tackling,T-MdGNrNcUQ,5,15,train
ski ballet,T-MwgSzaHdQ,0,10,train
brushing hair,T-MzYDy2ODQ,15,25,train
pumping gas,T-N1Sq2lpXk,6,16,train
rock scissors paper,T-NDJ_urERo,35,45,train
shaping bread dough,T-NHgzySNlQ,983,993,train
putting on lipstick,T-NjFGhk2VQ,6,16,train
blending fruit,T-O7jl_lsFk,0,10,train
eating watermelon,T-Ojz0dJuIc,3,13,train
lawn mower racing,T-Q6-FUqBbs,6,16,train
opening bottle (not wine),T-QUF-wRkq8,8,18,train
crossing river,T-R0G654aa8,13,23,train
stacking cups,T-R5iVGBLaY,3,13,train
mushroom foraging,T-SZP6cDB_I,25,35,train
luge,T-SeSH8NKvI,0,10,train
tying shoe laces,T-SoJ9AHLgU,41,51,train
longboarding,T-T9vyKEYUI,91,101,train
lighting fire,T-TJ73jFmPQ,38,48,train
throwing axe,T-TK37wLLcc,2,12,train
bending back,T-TMUAjgtZ8,70,80,train
sanding floor,T-TUvBhBMFc,71,81,train
cosplaying,T-UGXKun65g,280,290,train
passing soccer ball,T-UHnyawnMQ,80,90,train
grooming cat,T-V6YBzQ2iE,164,174,train
beatboxing,T-VUucsteHE,118,128,train
silent disco,T-VVNaOo9wo,28,38,train
country line dancing,T-VkUhLUk4Y,8,18,train
casting fishing line,T-VuedepoQ4,24,34,train
bookbinding,T-WA3MW22pY,762,772,train
steer roping,T-Wbm5R_Nl8,7,17,train
brushing floor,T-Wov4ZuXGE,96,106,train
country line dancing,T-WxDFZn9pE,7,17,train
kicking soccer ball,T-Wy5xo-ayI,1,11,train
using a paint roller,T-XKkbBTpVw,41,51,train
cutting orange,T-YBAV1C77Q,35,45,train
throwing tantrum,T-YDHfNsfYY,23,33,train
chopping wood,T-Yh7xh9QEE,190,200,train
juggling balls,T-ZJPof8pa8,0,10,train
home roasting coffee,T-ZLAem6ZLo,16,26,train
tossing salad,T-ZPNEnZIkk,61,71,train
blowing out candles,T-ZPzRvn0h0,28,38,train
riding snow blower,T-ZZ6PV7a6Q,145,155,train
ski ballet,T-Zkaedi1fQ,0,10,train
playing volleyball,T-_f2j5T94M,64,74,train
eating cake,T-_uvJW0UBQ,48,58,train
crawling baby,T-_zCZ4Lws0,0,10,train
huddling,T-aDAl6wPFc,0,10,train
putting on lipstick,T-ad0g5APW4,5,15,train
waxing back,T-b1UcQrPXw,0,10,train
carrying baby,T-bHUpvpJEY,54,64,train
walking with crutches,T-bTJgIQB6g,6,16,train
rock scissors paper,T-cSzs2HbBU,52,62,train
changing oil,T-co1EjmaA0,13,23,train
staring,T-dPJOAByGQ,0,10,train
changing oil,T-dbpL9w2SM,319,329,train
braiding hair,T-dc1T-2Vts,189,199,train
shining flashlight,T-ek-p8qj0Q,520,530,train
windsurfing,T-f_b8IhXDs,41,51,train
reading book,T-fwO132mvM,53,63,train
moving child,T-g8vUFwa1k,2,12,train
drop kicking,T-h6bpAQzhc,2,12,train
blowing out candles,T-hVbd07eg8,20,30,train
crawling baby,T-hhWahqJN0,24,34,train
trimming trees,T-hzgsm6Bc8,1,11,train
shining flashlight,T-iWjL7qcfM,380,390,train
playing billiards,T-iigC9jBFc,3,13,train
dancing gangnam style,T-imZw9jYZo,6,16,train
playing bagpipes,T-iq6Uc6q0I,48,58,train
tasting food,T-ivFarrjQo,115,125,train
reading book,T-jJFnP0oDA,4,14,train
reading book,T-jMl3DJyn8,73,83,train
exercising with an exercise ball,T-jOwbzy2FM,8,18,train
throwing tantrum,T-jgwN13lA4,35,45,train
luge,T-jiHQRYZh8,269,279,train
tiptoeing,T-kuLBA3bnc,36,46,train
feeding goats,T-l-jgcymTE,12,22,train
playing dominoes,T-lGN6PyF3k,11,21,train
base jumping,T-lplpBMas4,11,21,train
bench pressing,T-mApuLu3NY,26,36,train
bouncing ball (not juggling),T-mgeArK5g8,3,13,train
mushroom foraging,T-n8OrDnP2Y,10,20,train
riding elephant,T-nHsoonsog,8,18,train
riding scooter,T-nca7z9V44,12,22,train
washing hair,T-o0lm-Ml8M,2,12,train
snowboarding,T-oTRqQBo2Q,96,106,train
setting table,T-ob44sGezA,0,10,train
mixing colours,T-pL8hVMZ5U,51,61,train
opening refrigerator,T-q36ZtHwKY,0,10,train
swimming with dolphins,T-q_yyBW4A4,44,54,train
staring,T-rP25BJPx8,0,10,train
headbutting,T-sHcXJXl00,20,30,train
digging,T-sxwOblEq4,174,184,train
playing squash or racquetball,T-tBGiZueYU,275,285,train
bungee jumping,T-tuUZATaQY,44,54,train
making horseshoes,T-u7qxBLtlc,226,236,train
square dancing,T-uOJsOiJLA,18,28,train
hand washing clothes,T-ua262DmWA,183,193,train
sticking tongue out,T-uqGi9z05E,65,75,train
clay pottery making,T-uv048fDhc,300,310,train
playing kickball,T-vwsIOVNTw,0,10,train
laying stone,T-w1xR5ZkfA,91,101,train
planing wood,T-w7N2U9slA,242,252,train
saluting,T-wkBm_lj44,10,20,train
playing hand clapping games,T-wqPfWIIU8,2,12,train
driving car,T-xpO0gr3fg,72,82,train
riding a bike,T-yK9XPvt2I,0,10,train
pinching,T-z22XL8fdA,0,10,train
swimming with dolphins,T-zTlggoyx4,9,19,train
bending metal,T0-DC2bzNJA,120,130,train
washing dishes,T0-a--A6-CI,30,40,train
walking the dog,T0-otarEj-I,23,33,train
trimming trees,T002_DzUGyk,93,103,train
mopping floor,T00Alt7Ocuw,5,15,train
playing cello,T00GTt7XNpo,81,91,train
punching bag,T00QV1djY80,3,13,train
bathing dog,T01QMxrUda4,0,10,train
tickling,T023oPHrcL0,0,10,train
bodysurfing,T02BFl7Qs6I,3,13,train
climbing a rope,T02_5sc91S8,85,95,train
snatch weight lifting,T02vuf_7o10,9,19,train
eating cake,T03UgFjGnGE,1,11,train
historical reenactment,T03eCJK0gyQ,19,29,train
historical reenactment,T04XZwln6SQ,0,10,train
adjusting glasses,T04pbbEqvKg,38,48,train
contorting,T05NrkgvSOo,5,15,train
curling hair,T05lP2z78OI,52,62,train
hopscotch,T05rBOy1I6M,14,24,train
ski jumping,T06TOikPPrU,7,17,train
playing rubiks cube,T06Y8DBigx0,116,126,train
pushing wheelchair,T06dHR-TwU0,3,13,train
juggling fire,T06n2suh5fI,525,535,train
poking bellybutton,T08OLx8_sK0,31,41,train
extinguishing fire,T08pvpuU3u8,1,11,train
massaging feet,T08zuLtCqfg,3,13,train
writing,T09eoptOZBM,373,383,train
trimming shrubs,T09jcLeJR80,4,14,train
curling hair,T09k5LPZWqU,103,113,train
using segway,T0AWnYU7PkA,78,88,train
eating chips,T0A_XIG25QY,18,28,train
sanding wood,T0B1DLhVSZY,14,24,train
knitting,T0BTXagXxH0,859,869,train
gargling,T0BlOmytUxs,25,35,train
walking on stilts,T0CxRZFfQQI,3,13,train
exercising with an exercise ball,T0DwMf8sDt4,24,34,train
tying shoe laces,T0EOHH9Iw4k,0,10,train
parasailing,T0ElIWIfmMo,56,66,train
shaking hands,T0FvuEGigeI,81,91,train
standing on hands,T0H9w4Jlf8I,13,23,train
gold panning,T0HuTCQYyOU,189,199,train
cartwheeling,T0HxMmxXXuI,8,18,train
cleaning shoes,T0I0IC0OhoE,119,129,train
contorting,T0J-7Jm03V0,40,50,train
standing on hands,T0JIFsOO0Q8,84,94,train
throwing water balloon,T0L43M3SDMM,128,138,train
grooming dog,T0LLGZ7eFWg,4,14,train
chewing gum,T0MG0zEc0sw,0,10,train
waxing eyebrows,T0MMw2hLR2Q,49,59,train
playing saxophone,T0N8XMjcosM,22,32,train
