label,youtube_id,time_start,time_end,split
taking photo,eoBNzq7ve-w,83,93,train
letting go of balloon,eoBaXoCms2M,12,22,train
bungee jumping,eoCIfT5Zrbo,99,109,train
washing dishes,eoCJo4nKVa4,2,12,train
cutting nails,eoCSAa6UtgY,5,15,train
roller skating,eoCqJmOM2Lg,459,469,train
hurling (sport),eoDNhV5-Ncg,17,27,train
making the bed,eoE7Kj8n4kM,3,13,train
playing bass guitar,eoEPiQt4nkk,131,141,train
climbing a rope,eoEiKPqGAVA,0,10,train
chasing,eoF-_SQ9Vqs,8,18,train
smashing,eoF-u-3elqM,168,178,train
pillow fight,eoFBVr4uciY,218,228,train
washing dishes,eoGdW5huyYU,16,26,train
playing guitar,eoGt3l3BZ7w,163,173,train
juggling soccer ball,eoHHAy3Nb4k,0,10,train
using inhaler,eoHOzGO9XVM,62,72,train
playing badminton,eoHSRE5rGEw,0,10,train
passing American football (not in game),eoHrVMmQX9Y,3,13,train
filling cake,eoIfP0lzI-Y,55,65,train
juggling fire,eoJK7zMEElY,76,86,train
sweeping floor,eoJdDjXyu_M,4,14,train
shooting basketball,eoK4XW6XLVc,3,13,train
casting fishing line,eoKD_OO4d3w,0,10,train
dancing macarena,eoKQ1NW4xnk,20,30,train
raising eyebrows,eoMCGY89NgM,3,13,train
brushing floor,eoMI_DK-QII,0,10,train
sweeping floor,eoMI_DK-QII,3,13,train
dribbling basketball,eoMNuFO3VVg,0,10,train
decorating the christmas tree,eoMOJcWTKG4,17,27,train
taking photo,eoN4MrsMutw,4,14,train
canoeing or kayaking,eoNm3PDolnM,46,56,train
pole vault,eoTEiwgqGME,19,29,train
flipping bottle,eoTRguRgYs0,79,89,train
welding,eoTsulH3jIM,3,13,train
bungee jumping,eoUH6xRB3FE,145,155,train
doing aerobics,eoURyQLqZ7o,4,14,train
skipping stone,eoUYcmM3gp8,13,23,train
archaeological excavation,eoU_XfmY2fs,122,132,train
eating cake,eoV7r1UD7PU,27,37,train
roasting pig,eoW1erCjQG8,30,40,train
shuffling feet,eoWjCq-oxp8,17,27,train
playing mahjong,eoX3Nx7IkKk,20,30,train
lighting candle,eoYAVfa0Uf8,38,48,train
lawn mower racing,eoYNcB0Lja0,35,45,train
decoupage,eoYZQJD56Lc,588,598,train
lighting candle,eoYdD95b57s,0,10,train
stacking cups,eoYdv9vVBc8,0,10,train
cooking on campfire,eoZNAmdu2Sg,276,286,train
cheerleading,eo_3bbGl7fY,80,90,train
spinning plates,eoalGQ5ImI4,111,121,train
bodysurfing,eobqUCG1bq8,11,21,train
chopping wood,eocDJaQ0tF4,26,36,train
skiing slalom,eoc_pEf9dMQ,25,35,train
cracking back,eoc_rVHUjhI,3,13,train
hula hooping,eocsdyt7118,3,13,train
playing organ,eodPvxXgw_I,0,10,train
kissing,eoeDAWWvQDs,189,199,train
sanding floor,eoea_fDc1bU,0,10,train
being in zero gravity,eoed0GDEGtA,0,10,train
mushroom foraging,eoeofBqwfiU,36,46,train
calligraphy,eof7kJu-64I,16,26,train
peeling banana,eofQiJUabk4,15,25,train
counting money,eofeeRDyy50,83,93,train
spinning poi,eofndRpiVx8,7,17,train
cutting pineapple,eofx2UTLQqI,10,20,train
lighting fire,eogAZG3oMZE,0,10,train
shot put,eohMfr8lLXk,0,10,train
hammer throw,eohfjLMHDmg,3,13,train
crawling baby,eoi5PkmFiBY,1,11,train
crossing river,eoiCaO1xsD4,8,18,train
whistling,eoj1uzVgyLA,133,143,train
exercising arm,eojIvWWcHm0,13,23,train
decoupage,eojo5DO_7VQ,91,101,train
using segway,eojtKR8NP4o,9,19,train
laying concrete,eokExx7qRsU,18,28,train
bee keeping,eoklGXXJyNk,338,348,train
metal detecting,eolBQ5_jejw,9,19,train
playing oboe,eolEs6JGMnY,91,101,train
docking boat,eolWKfuwuys,126,136,train
sanding wood,eomJY03VbWo,438,448,train
lighting candle,eon2ZZQOufQ,20,30,train
high fiving,eonI8eXRsac,3,13,train
throwing snowballs,eopJnMXJ2ZY,7,17,train
playing ice hockey,eopPURA6yM8,12,22,train
celebrating,eopwmkql1mY,10,20,train
swinging baseball bat,eosAedNoMG8,0,10,train
carving ice,eot91LdaDg8,78,88,train
herding cattle,eotNpv0zmuM,47,57,train
punching bag,eouwTcSHs0I,1,11,train
battle rope training,eovgxTEV-sE,1,11,train
playing didgeridoo,eow6z2S-n3U,30,40,train
extinguishing fire,eowQCYQappA,27,37,train
swimming front crawl,eoxJnQeBCq0,60,70,train
land sailing,eoxuhAkqyIo,32,42,train
sweeping floor,eoyagWrqlSw,4,14,train
brushing floor,eoyagWrqlSw,73,83,train
ski ballet,eoyhjB9HfX0,0,10,train
bookbinding,eozbgMwTaGg,45,55,train
catching or throwing baseball,ep-2aGbV9tU,80,90,train
abseiling,ep-AGnCZhPw,53,63,train
bobsledding,ep-WxBu-_o4,1,11,train
crying,ep0dKdB_bvk,16,26,train
opening coconuts,ep1VYC0nrAw,43,53,train
seasoning food,ep2lQFyD_eU,56,66,train
washing feet,ep3P3TAeQpM,115,125,train
spinning plates,ep4Qm1tF8DU,8,18,train
vacuuming floor,ep57wIORpec,0,10,train
poaching eggs,ep5pQIapOsE,6,16,train
driving tractor,ep6OmkIVQ0g,113,123,train
fixing bicycle,ep6WzBFmlGQ,236,246,train
walking on stilts,ep6y0c9eKuk,92,102,train
playing basketball,ep7YG9WqfIk,159,169,train
arresting,ep7eS10GcTM,166,176,train
historical reenactment,ep7fGu1-Cp4,0,10,train
throwing axe,ep9bERgBO4g,154,164,train
making balloon shapes,ep9fGtmgPc8,80,90,train
arranging flowers,epBFCbfIoAE,484,494,train
roasting pig,epBJxqXiBXc,0,10,train
wrapping present,epBR_ASits4,96,106,train
using a wrench,epBZcniPqqE,0,10,train
tickling,epB_-RTSetw,165,175,train
gold panning,epDFRnh5u9k,21,31,train
clay pottery making,epDU-mFP8Xk,30,40,train
riding snow blower,epEwRYnOz_w,832,842,train
using megaphone,epFRbAFo47c,25,35,train
massaging feet,epFTS1M8fvY,172,182,train
fencing (sport),epG_GAqhzXQ,24,34,train
eating ice cream,epI-TBJekYI,9,19,train
eating cake,epI5dDUASb0,0,10,train
blowing bubble gum,epI7sqsd4Dc,112,122,train
playing recorder,epIYbjTZC2k,0,10,train
air drumming,epJ0NWOzfA8,12,22,train
changing wheel (not on bike),epJnVL4IlVo,421,431,train
steering car,epL3aAEOzbo,0,10,train
installing carpet,epLFrIHZ8uQ,165,175,train
exercising arm,epMDv53vKUA,210,220,train
skiing slalom,epMMrzWGwq8,7,17,train
head stand,epMX0F2I5jM,47,57,train
climbing tree,epMdQuAUg70,28,38,train
grooming cat,epMpaJiGbNA,0,10,train
snowkiting,epONuKSHkks,51,61,train
bodysurfing,epOySKpvDwc,0,10,train
preparing salad,epPCBoM90u4,193,203,train
blowing out candles,epPKcpAKoWo,4,14,train
throwing axe,epPY0vvZuk0,4,14,train
wading through mud,epPYZmR53x8,96,106,train
clam digging,epQHoch1wSw,29,39,train
pulling espresso shot,epQPmK0SpuE,62,72,train
pouring beer,epQlgai7gfg,4,14,train
bulldozing,epRIbiV5NYw,97,107,train
playing trombone,epS1VK7mVsk,19,29,train
trimming shrubs,epT9Hgo_gnI,27,37,train
playing piccolo,epTGnmP7_Qs,152,162,train
playing marbles,epTrdwLVzKg,75,85,train
climbing a rope,epU1m7r0JmU,59,69,train
filling cake,epVGJeaI1Sk,68,78,train
playing didgeridoo,epW-dK3c1g4,0,10,train
bathing dog,epW9FU027UA,28,38,train
installing carpet,epWK_KsS4CE,74,84,train
sanding wood,epXzTe7vJng,258,268,train
smoking pipe,epYODU8s0WU,374,384,train
punching bag,epYiUVSB2eI,2,12,train
spelunking,epZ61cwjask,189,199,train
bending metal,epZHxS-deqo,98,108,train
skipping rope,epZjMuRRXLo,122,132,train
playing ocarina,epZjiG5LVYo,25,35,train
dancing macarena,ep_PP9OFHUE,67,77,train
dribbling basketball,ep_ZrrLNzQo,0,10,train
tying knot (not on a tie),ep_gCVH0vrQ,0,10,train
cooking scallops,epbuuVUQgU4,212,222,train
blowing nose,epcyc7Tyuqk,8,18,train
making tea,epe4LpoFb-g,143,153,train
flipping bottle,epe7Djqe9Y4,26,36,train
reading book,epf-8SSaMuY,230,240,train
snatch weight lifting,epfCEGpA8OY,0,10,train
breakdancing,epfqoJOivys,2,12,train
helmet diving,epg8D6d5FzM,8,18,train
laughing,epgPFE1o0Mc,74,84,train
card throwing,ephiuTWBqpo,5,15,train
juggling soccer ball,epi7Ym-yLZE,6,16,train
bench pressing,epiUGGhpXi0,2,12,train
chasing,epjvesK5FMs,2,12,train
pushing car,epjxWP5_SiY,0,10,train
headbutting,eplLA3zlisw,1,11,train
smelling feet,epmfS_bO9Ls,0,10,train
silent disco,epo9B33Gthw,6,16,train
dancing macarena,epoO2WQRwDU,41,51,train
walking the dog,epop1dR0980,68,78,train
cleaning pool,eppONgO2Bqk,30,40,train
busking,epp_6zIQw70,17,27,train
pumping gas,epq0GeqDJeA,24,34,train
bench pressing,epqJH5Uow30,29,39,train
checking tires,epqvdpd3lFY,7,17,train
cooking egg,epr6hPBhqck,13,23,train
roasting marshmallows,epr8ONourzY,13,23,train
trimming shrubs,eprw02BcAhE,9,19,train
making a cake,ept61k7Pnr4,97,107,train
blowing nose,eptncA3-gjY,12,22,train
clean and jerk,eptwbS7oC9w,5,15,train
dyeing hair,epu0odeOL5c,196,206,train
walking with crutches,epucqGISVEo,24,34,train
smoking,epue14O1Gjw,4,14,train
lifting hat,epv3gsp0wLM,35,45,train
playing chess,epvTfrR8BCw,66,76,train
tightrope walking,epv_wQSUJzQ,27,37,train
grooming horse,epvsY7oFv4w,0,10,train
playing trombone,epwDdUaSJVo,2,12,train
sharpening knives,epwNbNbmTYg,28,38,train
walking through snow,epwTxl3ea1c,55,65,train
spinning plates,epwmaE9JbuI,7,17,train
sticking tongue out,epxDF1ooUak,17,27,train
riding unicycle,epxPYnSFhOo,4,14,train
walking on stilts,epy87vdzheo,0,10,train
throwing knife,epyoLpSlcjw,176,186,train
raising eyebrows,epyv-7Zx66E,0,10,train
cleaning pool,epzV0hSQXY4,44,54,train
playing bass guitar,epzxu4t_VZk,36,46,train
seasoning food,eq-W_5X3Gaw,121,131,train
playing blackjack,eq092rT0Brw,402,412,train
playing oboe,eq1j9VJ_UZE,121,131,train
sawing wood,eq1sFEDvvy0,19,29,train
using circular saw,eq1sFEDvvy0,3,13,train
archaeological excavation,eq1xhYiC7j0,241,251,train
somersaulting,eq2GEjQ7ty8,17,27,train
playing trumpet,eq2XqmviZD4,85,95,train
ski ballet,eq2jfKHYmuc,0,10,train
building lego,eq2qOXQYl70,10,20,train
mopping floor,eq3BdK5AvnU,12,22,train
drop kicking,eq3Ck7ko69A,3,13,train
tagging graffiti,eq4f5Q-A4-E,19,29,train
tasting beer,eq5fpL2zsYA,27,37,train
alligator wrestling,eq5qS5f9808,31,41,train
photocopying,eq6aXqewY-M,9,19,train
dealing cards,eq7BjaDnqNc,19,29,train
cleaning pool,eq7PjgYpoUU,175,185,train
yoga,eq8jNzraz4E,142,152,train
dining,eq90VrK1JxI,56,66,train
tying knot (not on a tie),eq9gzjpRNUE,41,51,train
blowing out candles,eqB1ORy_AAA,13,23,train
pushing car,eqDz5T2jHu4,2,12,train
cleaning gutters,eqE7Q191SFQ,95,105,train
surveying,eqE8g_ctA-E,53,63,train
plastering,eqET3xag-CI,180,190,train
somersaulting,eqFLxYaVYTM,0,10,train
waxing back,eqFsYGRbjfY,17,27,train
card stacking,eqGNTUzjvPg,378,388,train
ski jumping,eqHDQj75AMo,2,12,train
sweeping floor,eqHaqn8OQOU,0,10,train
hand washing clothes,eqJV3ripoMc,14,24,train
contorting,eqJqHwkjx-k,183,193,train
salsa dancing,eqK9gnEV8Y8,164,174,train
yarn spinning,eqL-e1awkPQ,75,85,train
tobogganing,eqLDgjsEdxY,13,23,train
kissing,eqLVC9qNEns,7,17,train
scrapbooking,eqLoMobeorY,154,164,train
karaoke,eqMSAQYB5iI,0,10,train
crossing river,eqMxuOGNzG8,3,13,train
cutting nails,eqNhHJI5b_8,40,50,train
abseiling,eqOM1w1Zff4,61,71,train
riding mechanical bull,eqOgpdlgJKU,67,77,train
checking tires,eqPJCIhk40s,13,23,train
changing wheel (not on bike),eqPJCIhk40s,7,17,train
cooking sausages (not on barbeque),eqQAS6DjNkI,105,115,train
brush painting,eqQyXwGxNVA,71,81,train
rock scissors paper,eqRcrXlUFQg,2,12,train
cosplaying,eqRe8fHYXOQ,459,469,train
shucking oysters,eqRhsJpdms0,30,40,train
rock climbing,eqSD1GNlM7c,254,264,train
playing kickball,eqTGBOEVm0Y,288,298,train
bending metal,eqU1z1NRG5M,23,33,train
playing trumpet,eqUDZ32f7GM,119,129,train
juggling soccer ball,eqU_EVKiiZk,196,206,train
blasting sand,eqV4uQDy_HI,0,10,train
embroidering,eqVHLm2uigc,27,37,train
climbing tree,eqVg0grKYwk,0,10,train
finger snapping,eqWmQj911Kc,0,10,train
photocopying,eqX95kGWJdw,53,63,train
cooking scallops,eqYhvX9dVb0,145,155,train
bottling,eqZV25wg0Xk,5,15,train
cooking egg,eqZfjfB_Nh4,84,94,train
poaching eggs,eqZfjfB_Nh4,88,98,train
playing laser tag,eq_E_S_t0h4,230,240,train
playing mahjong,eq_Z3o3-nX0,48,58,train
changing oil,eqa8Hw7mquQ,181,191,train
feeding fish,eqaBYN_qmBM,291,301,train
yarn spinning,eqaM7xrX7-E,3,13,train
ripping paper,eqaW-hQkso0,11,21,train
hula hooping,eqbDjZDXOSI,109,119,train
kicking field goal,eqbMkfxActo,62,72,train
attending conference,eqboXysYyGg,66,76,train
cutting pineapple,eqda0ZCC0y0,26,36,train
braiding hair,eqehfy8KXWs,41,51,train
spray painting,eqeyv4M1EZ8,119,129,train
karaoke,eqf6XG6J3RA,121,131,train
lighting candle,eqfNNSRl4fE,22,32,train
getting a haircut,eqfyKSbvWT8,69,79,train
mushroom foraging,eqhY_9Z0qIg,74,84,train
cutting nails,eqiGrh4IApg,30,40,train
crossing eyes,eqiNFeoNkKc,0,10,train
cutting cake,eqiihlzU_88,0,10,train
roller skating,eqj-qgFBuXU,3,13,train
pull ups,eqjz6IUcmGQ,108,118,train
blowing leaves,eqkY7v1p_sU,193,203,train
curling hair,eqm_9pRXZA0,78,88,train
making the bed,eqn2VjvpWVE,116,126,train
bartending,eqnSi6hPl2g,89,99,train
laying tiles,eqn_cOzuonM,116,126,train
installing carpet,eqn_cOzuonM,118,128,train
sharpening pencil,eqnld1HgBe4,20,30,train
ski jumping,eqnyN4C5x7w,1,11,train
triple jump,eqoHTviaitQ,5,15,train
making balloon shapes,eqqHHu6sM_0,73,83,train
playing ocarina,eqqQj-BDKQA,0,10,train
polishing metal,equWKDDN-mQ,53,63,train
pushing wheelbarrow,equzoCo5N6U,7,17,train
climbing ladder,eqy-6ByB_qg,14,24,train
contorting,eqyjR-9N9rc,292,302,train
chiseling stone,er-MkuDVOl4,70,80,train
capsizing,er-ZOmGW-x8,158,168,train
shooting off fireworks,er00zYs4HVs,39,49,train
slapping,er0BN8G91X0,37,47,train
recording music,er0IwFI2uCg,4,14,train
blending fruit,er15Hi-y1zI,98,108,train
snowkiting,er1e7ytTSLo,54,64,train
yoga,er1gpt8VHds,51,61,train
tasting beer,er1orltQD1s,3,13,train
breakdancing,er2Ac8fa4EM,9,19,train
contact juggling,er2UOj11zWc,0,10,train
riding or walking with horse,er3RErI0_rY,261,271,train
tackling,er3vBbg9h84,4,14,train
throwing tantrum,er4OUrTOel8,129,139,train
massaging person's head,er4Q8Kf_kUQ,1253,1263,train
putting on mascara,er4bJE3zyBI,169,179,train
hugging baby,er6cSOx01qk,13,23,train
cooking sausages (not on barbeque),er6wNJXpfkc,215,225,train
sausage making,er6wNJXpfkc,68,78,train
playing billiards,er75SzvEdiQ,0,10,train
water skiing,er7S8yO8pI8,103,113,train
cheerleading,er8-Qy01so8,270,280,train
playing ice hockey,erAEx_Ybg8E,29,39,train
massaging person's head,erAWOSlCqro,557,567,train
carving marble,erBMsGfEF-Y,603,613,train
fixing bicycle,erBRdg8hYYg,294,304,train
getting a tattoo,erBXLNHVj1Q,16,26,train
playing violin,erBZBk4FEfI,202,212,train
hurdling,erBhqMxYKJs,3,13,train
putting on foundation,erE4ctYTFeM,0,10,train
pouring beer,erEYdmjlyDk,24,34,train
whistling,erEbtMlbpQE,0,10,train
uncorking champagne,erEiIBpAfUI,57,67,train
braiding hair,erF66ea-nn0,114,124,train
triple jump,erFKqZ8hOhw,2,12,train
playing piano,erFOqI7kD9o,20,30,train
trimming shrubs,erFwzpuW6FE,261,271,train
putting wallpaper on wall,erGDiIuu1SI,68,78,train
cutting nails,erGblL6OnJQ,0,10,train
putting on eyeliner,erHBGE7L3Rs,30,40,train
mopping floor,erHC2g_4M3U,39,49,train
bouncing on trampoline,erHx3U-vumY,7,17,train
fidgeting,erI6X-ey6G4,136,146,train
whistling,erIHSw4EPLQ,6,16,train
juggling balls,erIsdVfnCUM,5,15,train
riding mechanical bull,erJdoOVikyM,49,59,train
filling cake,erKRFeuUAlo,239,249,train
dancing ballet,erKY-84Xboc,193,203,train
carrying baby,erLBTtH8WbQ,67,77,train
marriage proposal,erLUhaxIvYM,0,10,train
ski jumping,erN5W5RGjSg,4,14,train
bodysurfing,erN94PVwa8g,0,10,train
using bagging machine,erNsafN0mRg,23,33,train
playing piccolo,erOLZWXliGE,19,29,train
tying knot (not on a tie),erOcSr5MC5k,0,10,train
playing checkers,erPCXnJbGoY,39,49,train
ice skating,erQ-UXxp-EM,0,10,train
putting wallpaper on wall,erQ2lT9-IIs,914,924,train
salsa dancing,erQEQ8AKLKI,27,37,train
squat,erQj1iWoqVo,135,145,train
hand washing clothes,erQxiRSuTog,30,40,train
tossing coin,erRYinpzocI,6,16,train
cutting apple,erRjxVl0OyI,177,187,train
salsa dancing,erS8ar6m3cA,202,212,train
dyeing eyebrows,erSXyD8NBqU,267,277,train
spinning poi,erSmPK0CLDQ,178,188,train
archery,erSoY-STyBQ,207,217,train
cheerleading,erSydjupblc,32,42,train
tobogganing,erTsraIhBSo,8,18,train
jetskiing,erUXFhO6n3Y,0,10,train
metal detecting,erXR3x7RpO0,112,122,train
playing trumpet,erXUkE1m8Fs,6,16,train
folding napkins,erYCNMJ9Owc,49,59,train
finger snapping,erYuApnqDJ8,22,32,train
assembling bicycle,erZPjr_WRPY,50,60,train
sign language interpreting,er_9i7KknNc,30,40,train
shaking head,er_9z_20wi8,0,10,train
riding camel,eraO1OAkvIA,7,17,train
tobogganing,erb-zHMDt-E,9,19,train
punching bag,erbXLfWAbDk,6,16,train
squat,erbnvpR9LiY,21,31,train
lunge,erbqwomt7PE,36,46,train
embroidering,erbxnkYlvqA,522,532,train
squat,ercLsrQEs7c,3,13,train
weaving basket,ercw8lChOtU,338,348,train
presenting weather forecast,erdTGkGQyg4,42,52,train
curling hair,erdp7ys4hFY,64,74,train
tying necktie,ere1fHVsej4,198,208,train
jumping bicycle,ereFdtV7cVg,0,10,train
bodysurfing,ereFzVbnCTo,2,12,train
home roasting coffee,ereOkqpjkMM,147,157,train
playing drums,ereVNShRt2U,187,197,train
pole vault,erey0dwKlB8,19,29,train
petting cat,erf8Vwc66go,55,65,train
looking in mirror,erfayloEAOk,0,10,train
directing traffic,ergEDHHxBmg,44,54,train
playing ice hockey,ergJ5VFgSec,1,11,train
putting on sari,erguwiHQ4F0,27,37,train
eating ice cream,erh2ngRZxs0,41,51,train
washing dishes,erh8jqNX_TY,174,184,train
laying stone,erhhadJ7Bhc,71,81,train
smoking pipe,erhyJ9Rfitg,9,19,train
playing blackjack,eriOfGJHaCk,0,10,train
peeling apples,erjpP2MAlOQ,1,11,train
cutting orange,erk6UU2gmGc,27,37,train
sword swallowing,erkV7jGASGw,111,121,train
sanding wood,erlHNgY_hTE,16,26,train
polishing furniture,erlHNgY_hTE,17,27,train
blowing leaves,erln7eJqQPQ,1,11,train
ice swimming,erm4C6Eahu0,11,21,train
cleaning toilet,ermAaL_y6t8,192,202,train
sled dog racing,ermXRRYgRYk,76,86,train
pull ups,ermdOVqavo8,74,84,train
snorkeling,ernUnptW-xE,260,270,train
punching person (boxing),eroY5-bPQ6M,14,24,train
ripping paper,erpD2VVjOxs,4,14,train
sharpening knives,erphOlSzKwY,306,316,train
flipping pancake,erq1mdumjdU,8,18,train
pillow fight,erq9k7TJllU,133,143,train
crawling baby,errCjgepTgE,2,12,train
grooming dog,errJ7Hk3PSM,31,41,train
scrubbing face,ersG7bAuA10,34,44,train
smoking,ersIB6JIPIo,213,223,train
roasting marshmallows,ersLdjkJ-nI,81,91,train
decorating the christmas tree,ertqTAyF034,190,200,train
shouting,erusWcZtVEQ,16,26,train
using puppets,erwt_v3t2vM,551,561,train
planing wood,erxN7LJlbIU,29,39,train
passing American football (in game),eryk7H0YJOQ,5,15,train
repairing puncture,erywR2B72jQ,105,115,train
breakdancing,erz1Bmhct_0,100,110,train
tango dancing,erz5Shv4pBI,261,271,train
playing paintball,erz_pK0p844,9,19,train
riding camel,es0HLQRbv1E,9,19,train
krumping,es0b0k0V5g0,62,72,train
breading or breadcrumbing,es0gLHnrI34,0,10,train
shaking head,es0vN4a-5us,9,19,train
headbanging,es2I1BnVTb0,26,36,train
running on treadmill,es2v4cdNUrc,2,12,train
cutting nails,es35biYvLRA,20,30,train
moving child,es3MpN8j4Bc,49,59,train
cooking sausages (not on barbeque),es3ajm9kkkA,0,10,train
helmet diving,es4W_UwryaA,45,55,train
passing American football (not in game),es4jFm9NoJ8,2,12,train
playing squash or racquetball,es5rwabOKFE,52,62,train
moving baby,es5wUV3uOqI,0,10,train
shooting off fireworks,es5x9SaQgEA,13,23,train
cleaning toilet,es6-9cqWBoM,71,81,train
carrying weight,es6JnhKvOF4,3,13,train
blowing out candles,es6oE8T_4SA,28,38,train
vacuuming floor,es73TPvRX0s,2,12,train
applying cream,es76akdQGws,218,228,train
moving furniture,es8DWUeLO6I,14,24,train
squeezing orange,es9XTEk4PT4,19,29,train
cutting orange,es9XTEk4PT4,2,12,train
assembling computer,esA7-vOdjis,714,724,train
disc golfing,esANadN3Utk,20,30,train
jaywalking,esAbFuywqtE,32,42,train
arm wrestling,esAdf6UFI9Q,81,91,train
vacuuming floor,esAl5Dows_c,12,22,train
picking blueberries,esEt6FH7kLo,49,59,train
shooting basketball,esF6vo-YZi4,17,27,train
adjusting glasses,esFFXwsSFUE,11,21,train
spinning poi,esHLdK09vuA,37,47,train
making a sandwich,esH__aGzBrw,63,73,train
dumpster diving,esHc6aWWa3k,188,198,train
uncorking champagne,esJ3IXVKroo,148,158,train
unboxing,esJHsaBlkL4,280,290,train
baby waking up,esKCxdJZutA,3,13,train
applying cream,esKO5-l97Dw,130,140,train
checking watch,esK_1b60DVc,8,18,train
using megaphone,esKzIsXpmy0,210,220,train
metal detecting,esL0ol2lCt4,1,11,train
base jumping,esLA6tBNTbw,137,147,train
testifying,esLENoz2bG4,193,203,train
using inhaler,esLLngeIR_w,5,15,train
cooking chicken,esLwIlzvyOg,208,218,train
playing bagpipes,esMy6HLrrPY,30,40,train
curling eyelashes,esNejXiLp50,95,105,train
waxing eyebrows,esNx6VE15VM,2,12,train
putting on shoes,esOnW5pFwpU,133,143,train
twiddling fingers,esQvBtxcfFc,31,41,train
visiting the zoo,esR3lf17vJw,22,32,train
breathing fire,esRPPnWI2eg,3,13,train
brush painting,esRRjpiM6ak,1733,1743,train
riding snow blower,esRn6ckap2g,18,28,train
arm wrestling,esRsq6UkYHE,17,27,train
packing,esTcKRN7DE4,24,34,train
threading needle,esTob81GVms,9,19,train
salsa dancing,esUd9QbPDjE,144,154,train
playing saxophone,esUqipyKD_g,97,107,train
passing American football (not in game),esV3-5daCbw,36,46,train
counting money,esWPuHdEwZA,69,79,train
counting money,esWSTxJkAVI,45,55,train
playing pan pipes,esWlnN_LAek,47,57,train
trapezing,esYsLZUmNwU,16,26,train
shoveling snow,esZmxHQ1EYM,21,31,train
parasailing,esatl8QJPSc,12,22,train
twiddling fingers,esbI2Jl---s,0,10,train
saluting,esd-FXS7-Rc,81,91,train
tightrope walking,esd1jQY_0i4,14,24,train
tying necktie,esd5oigV3Dc,107,117,train
pushing wheelchair,esdAd3gN3OE,0,10,train
hugging (not baby),esdGcvsjqnk,0,10,train
cooking sausages (not on barbeque),esdW0bLaps0,218,228,train
punching bag,esdeHGiVwoI,15,25,train
jetskiing,ese0dUycW5w,135,145,train
shaking head,eseWNxQUUMw,11,21,train
air drumming,esegdQ5TY1U,27,37,train
visiting the zoo,esemjVkzxVg,266,276,train
bartending,esfeVXmudHc,1,11,train
giving or receiving award,esfgRQFNjuY,28,38,train
arm wrestling,esfnpD8k8ng,590,600,train
kitesurfing,eshJm-yasNc,215,225,train
throwing discus,eshN3Ic-g0Y,4,14,train
jumping into pool,esi3anl4KEI,8,18,train
opening wine bottle,esiVQjUMUYY,44,54,train
sticking tongue out,esib8z4yniU,1,11,train
visiting the zoo,esirNy0_YCY,496,506,train
folding clothes,eskHfeC1idI,4,14,train
karaoke,eskPXIr_dyg,93,103,train
playing tennis,eslOUSm5ra4,9,19,train
silent disco,eslpzntRkN0,106,116,train
using inhaler,esmEVr4qROQ,162,172,train
catching fish,esnCYKXRl5g,157,167,train
folding paper,esoWCQAjk9Q,122,132,train
fencing (sport),esolkWhu9qo,75,85,train
blasting sand,espGYnUnz9U,40,50,train
krumping,esq0Vd9N648,2,12,train
using segway,esqlI92t7qg,65,75,train
reading newspaper,esqwGcGECWY,41,51,train
