label,youtube_id,time_start,time_end,split
side kick,sNYL0USBihk,20,30,train
cleaning shoes,sNYQ3H7Q6ss,58,68,train
cracking knuckles,sNZ6rqSzi28,67,77,train
putting on foundation,sNZR5NQmyOc,475,485,train
playing nose flute,sNZV_i5z0YY,28,38,train
frying vegetables,sN_5h0zu3sI,85,95,train
clay pottery making,sN_oc2KB7EE,298,308,train
weaving basket,sNa2igvRZOk,157,167,train
playing slot machine,sNauO5rBpBk,30,40,train
juggling soccer ball,sNaxime8ttI,14,24,train
juggling fire,sNbdJW90uqk,10,20,train
smoking hookah,sNcukv6DwVU,1,11,train
snowkiting,sNdJbxO0Wn4,58,68,train
trimming shrubs,sNdPJINFiK8,9,19,train
digging,sNeBkA6Bf_E,0,10,train
ski ballet,sNeN7TkUiSY,1,11,train
playing chess,sNenb6ExmDg,109,119,train
playing xylophone,sNgH7CiIHpQ,104,114,train
laying tiles,sNgrQ2gXrq0,441,451,train
pulling rope (game),sNhlsgReXeM,0,10,train
tying shoe laces,sNi5cAw3tCM,0,10,train
doing jigsaw puzzle,sNj9oSJT0fc,3,13,train
blowing bubble gum,sNjMak3dc_U,3,13,train
sipping cup,sNjRRoHtyg4,2,12,train
mopping floor,sNjcyiXKWJM,71,81,train
shaking head,sNkIkRo5BWc,8,18,train
being in zero gravity,sNmS5eaD9MM,19,29,train
sticking tongue out,sNmzIuuuADE,9,19,train
leatherworking,sNnRCWWcf7U,39,49,train
sleeping,sNnq9wjXBFw,12,22,train
ski ballet,sNo5XFMaiC4,3,13,train
flint knapping,sNoTrZSWXUM,4,14,train
drooling,sNothZC3-Zk,37,47,train
digging,sNp52wqgo2A,161,171,train
rolling pastry,sNpEm107EZM,39,49,train
lock picking,sNpfoTMfwXE,10,20,train
shining flashlight,sNqK-4fp9EI,63,73,train
rope pushdown,sNqRDhjjf70,14,24,train
opening wine bottle,sNqTO9EThIE,73,83,train
finger snapping,sNqyIxQu3ho,4,14,train
tightrope walking,sNrHphHls0U,26,36,train
planting trees,sNrKBRZ3Emc,63,73,train
playing harp,sNrXQ7xmrZw,77,87,train
delivering mail,sNs8kKU5Ef4,3,13,train
smashing,sNsWYqWXNqI,3,13,train
tackling,sNsZxTDKf9U,50,60,train
embroidering,sNsmFec2Cvs,112,122,train
rolling pastry,sNtpbhHtVhU,54,64,train
sweeping floor,sNuUJUK-gms,1,11,train
playing volleyball,sNueVnTCzCE,49,59,train
popping balloons,sNvASeSRcL0,2,12,train
licking,sNvAteFWdNQ,23,33,train
backflip (human),sNvZun1phXU,5,15,train
reading newspaper,sNwIOqL18WM,39,49,train
unboxing,sNwVILTAspQ,116,126,train
making horseshoes,sNwo6LwwCGQ,148,158,train
stretching arm,sNx3maOLNrU,71,81,train
playing laser tag,sNxgVZ_PCeg,8,18,train
exercising arm,sNy43IgJT-g,65,75,train
steer roping,sNyyVjNDjuE,0,10,train
spinning plates,sNzBKnvDK6A,58,68,train
putting on mascara,sNzRoAdB1bM,14,24,train
silent disco,sNzSJLbQ28w,18,28,train
punching person (boxing),sNzdSbmTNgc,0,10,train
kicking field goal,sNzocwe9Aik,72,82,train
picking blueberries,sO-R51QR7j8,81,91,train
playing gong,sO-S16Fr4OY,0,10,train
punching bag,sO-bfohlyf8,171,181,train
battle rope training,sO022W-suiA,97,107,train
playing cello,sO0SaqBR5GU,107,117,train
cosplaying,sO1wSHQjdCM,9,19,train
playing ocarina,sO25E8NJ6bE,10,20,train
steering car,sO271VGyj_Q,29,39,train
cutting watermelon,sO2Xg2gBlTI,1,11,train
acting in play,sO49DqE45BE,43,53,train
lock picking,sO5ICpT_kWU,268,278,train
contact juggling,sO6IDRGcQys,100,110,train
looking at phone,sO6Ncz7Wm4w,54,64,train
checking tires,sO6Q3GEtWQ8,155,165,train
karaoke,sO6cPLoClHM,37,47,train
changing wheel (not on bike),sO6fEQYC9KU,95,105,train
breaking boards,sO6srZrOueg,6,16,train
making cheese,sO8TsNCzuCE,358,368,train
pillow fight,sO8vlgicz-I,8,18,train
shucking oysters,sO8w4rCkaUE,161,171,train
cutting cake,sO9UdKyW41g,57,67,train
mopping floor,sO9bESVcqiQ,16,26,train
playing bass guitar,sO9okx6XZDY,3,13,train
installing carpet,sOA6bY9UxFA,41,51,train
flipping bottle,sOAJ5yrV6sI,315,325,train
arguing,sOBOHVzzYZI,25,35,train
laughing,sOCJT2T8Rr4,72,82,train
fly tying,sODUm1kWLsQ,365,375,train
scrapbooking,sODvUfSIm3c,0,10,train
playing slot machine,sOEBntt1q-E,22,32,train
fixing hair,sOEJAu_jJro,5,15,train
long jump,sOGM-ShGHS8,1,11,train
waxing back,sOGhg0XDmDI,342,352,train
playing keyboard,sOHBUjoJddg,44,54,train
waxing legs,sOHUZOgVebQ,66,76,train
high fiving,sOHXxvRr84A,10,20,train
snorkeling,sOHtXHT9aGQ,26,36,train
walking through snow,sOJ13zdClOY,506,516,train
giving or receiving award,sOJ5b6t2qsw,37,47,train
casting fishing line,sOJpW9vusik,94,104,train
abseiling,sOKTmDZNdT0,214,224,train
being excited,sOL6AlkP0gY,4,14,train
picking apples,sOLexSyAT8k,10,20,train
blowing out candles,sOMJJJAmmUA,65,75,train
stomping grapes,sON69EW_V50,55,65,train
news anchoring,sONO7TbGgak,258,268,train
playing kickball,sOODB2YONp8,53,63,train
reading book,sOOQSl8jxJA,143,153,train
using puppets,sOP9Im9Hyo4,97,107,train
waxing eyebrows,sOPIIjLtt90,503,513,train
visiting the zoo,sOPflIT-oag,294,304,train
faceplanting,sOPiimO6vBc,4,14,train
sword swallowing,sOQJ4t4qLS0,282,292,train
raising eyebrows,sORSBz-e6EQ,279,289,train
lock picking,sOS6wsEyKX0,189,199,train
knitting,sOSCyh5mB7Y,47,57,train
eating burger,sOSyzZdNJV4,145,155,train
karaoke,sOTCMbImwJE,16,26,train
building lego,sOTsdFTLHFw,127,137,train
carving pumpkin,sOUX7EbAl3g,24,34,train
flipping pancake,sOWCNs-Z5KM,20,30,train
grooming cat,sOWIt6ehHKI,6,16,train
polishing furniture,sOZGlhVDUlg,31,41,train
sanding wood,sOZGlhVDUlg,56,66,train
playing laser tag,sOa5EjEDZIs,85,95,train
playing basketball,sOa6V3zKUuk,117,127,train
getting a haircut,sOa7HKTZYc8,257,267,train
decoupage,sOaEBmfysNs,33,43,train
flipping bottle,sOajIo3lRPI,491,501,train
doing laundry,sOasrb0nir4,13,23,train
battle rope training,sObmfMf90PQ,170,180,train
card stacking,sOc0CkSrv18,0,10,train
pouring wine,sOcj2jnSgHs,104,114,train
sled dog racing,sOd0G1tpDWw,19,29,train
mixing colours,sOdfiOw7Btk,166,176,train
staring,sOdt_5nYavw,11,21,train
putting on eyeliner,sOeWjhMqL1Q,35,45,train
smelling feet,sOejc6o2paQ,48,58,train
bouncing on bouncy castle,sOfFet83BKc,17,27,train
making cheese,sOfYGc5M5aw,305,315,train
finger snapping,sOg6jGPT4po,0,10,train
doing sudoku,sOgGVhuQSAA,295,305,train
sweeping floor,sOh9wW8z0Cg,13,23,train
tasting wine,sOhBza0xDyQ,96,106,train
poaching eggs,sOjSblAdsVA,703,713,train
shaping bread dough,sOjSp5_YiF0,686,696,train
shining flashlight,sOjaBj-XwHw,184,194,train
swinging on something,sOjvAgeBVv8,79,89,train
throwing ball (not baseball or American football),sOlONgc5KmU,29,39,train
writing,sOlQunbF-wU,33,43,train
backflip (human),sOlykr6acdQ,0,10,train
skiing mono,sOmD8_oqhqI,1,11,train
playing organ,sOmnqoxBg4M,70,80,train
making a cake,sOn0JRncETg,19,29,train
juggling fire,sOo1KBN8vx8,17,27,train
looking at phone,sOoKeSF4Dxg,98,108,train
frying vegetables,sOosMz7RySY,35,45,train
bending metal,sOpKLuXdbzE,64,74,train
pushing wheelchair,sOpRDbh55R4,8,18,train
playing volleyball,sOqDvuUdGrQ,99,109,train
playing ice hockey,sOqGpMznKws,1,11,train
jumping into pool,sOqR0FxZB-Y,4,14,train
grooming cat,sOrGvcHkF20,12,22,train
pillow fight,sOsFwUvqvrM,0,10,train
opening coconuts,sOsWhZdwRKU,29,39,train
sipping cup,sOstj6Fd0YE,20,30,train
visiting the zoo,sOtGd99TJFI,0,10,train
sewing,sOu4onfffgE,20,30,train
throwing water balloon,sOuVahzshhk,3,13,train
push up,sOuql-HDScE,4,14,train
playing lute,sOuzq_E3kCg,0,10,train
tagging graffiti,sOwBdvwQY1c,29,39,train
shopping,sOwEY1qkIU0,57,67,train
sharpening knives,sOwFD2Qwv9o,726,736,train
opening refrigerator,sOwh5PZiS88,51,61,train
recording music,sOx1xIrmhmE,35,45,train
unloading truck,sOxe6HQWNw8,11,21,train
doing nails,sOyKnYE7gSo,0,10,train
drooling,sOytOXyqM_Q,9,19,train
playing harp,sP0Cgfh67XY,643,653,train
playing ocarina,sP0W0Z-TdWQ,3,13,train
blowing glass,sP0WgCbREb8,6,16,train
passing American football (not in game),sP0ZvsOME2w,18,28,train
sharpening pencil,sP0dR2UvwyY,45,55,train
wrestling,sP0uUdPGkPY,42,52,train
shining flashlight,sP12mH4lACU,0,10,train
playing checkers,sP1Np0ybGbs,195,205,train
eating carrots,sP1r9N1qRl8,10,20,train
picking blueberries,sP1y-wI_X4U,5,15,train
wrestling,sP24Kc4Eom0,214,224,train
hitting baseball,sP3MiQi7iGY,4,14,train
being in zero gravity,sP3Q4F7Za1g,42,52,train
front raises,sP3zVP7VxpA,2,12,train
using segway,sP4Gs8OytCo,28,38,train
using megaphone,sP5il8eeWoQ,13,23,train
riding camel,sP5tiPArFBo,7,17,train
eating watermelon,sP6BSwCx1hc,5,15,train
wrestling,sP71L8URikg,10,20,train
polishing metal,sP76LuBFwJ8,19,29,train
headbanging,sP828K4wuTg,5,15,train
vacuuming car,sP8W98SxtPU,174,184,train
raising eyebrows,sP8tASFJBXo,18,28,train
pushing car,sP8z44rAu-A,3,13,train
motorcycling,sPA6LkDSq1E,294,304,train
flying kite,sPAAoDgljDE,23,33,train
checking watch,sPAGLeAiO6g,22,32,train
driving car,sPAZ4_jDC2o,10,20,train
feeding goats,sPBXDZuWt4s,5,15,train
swing dancing,sPD34t_1kvc,466,476,train
playing road hockey,sPDdpjzwavU,28,38,train
petting horse,sPE8KtXgi_c,27,37,train
card throwing,sPEiX1MNWVk,66,76,train
leatherworking,sPElQpckMHQ,76,86,train
adjusting glasses,sPF75CrLPnU,56,66,train
playing clarinet,sPFydDeW0Bw,8,18,train
shot put,sPGDBki_GWA,205,215,train
unloading truck,sPGfnXi3EIE,0,10,train
dyeing eyebrows,sPHWdpnEV7A,47,57,train
putting wallpaper on wall,sPI-uguyvlg,45,55,train
laying stone,sPIpsj0or2Q,210,220,train
bulldozing,sPJ7j_8dR3E,20,30,train
photocopying,sPJv6qw1x3I,126,136,train
photobombing,sPK24v-RtmI,29,39,train
dancing ballet,sPKFJF2d5_I,29,39,train
playing tennis,sPKu2KAeqI0,94,104,train
playing flute,sPKy_LxpY2o,12,22,train
getting a piercing,sPLMDK7Vb34,171,181,train
crossing river,sPLOEbeUpdA,33,43,train
blasting sand,sPLP-PfHdlw,1,11,train
archery,sPMRCcAd8xg,416,426,train
playing road hockey,sPMhFURDlQU,43,53,train
robot dancing,sPMsE6sckI4,4,14,train
hammer throw,sPNFvDHVux4,16,26,train
pumping fist,sPNR3Glo2U0,0,10,train
making bubbles,sPOR8SHienE,0,10,train
playing lute,sPOYTXon7Yw,127,137,train
doing nails,sPPwj2TepEs,47,57,train
skiing crosscountry,sPRervuwAqw,126,136,train
blending fruit,sPRj3z9K-mg,60,70,train
twiddling fingers,sPS29u1ZBH8,0,10,train
falling off bike,sPSVSCGvsPM,0,10,train
cracking neck,sPT55CVEkp0,7,17,train
weaving fabric,sPTFqNxFsNc,226,236,train
cutting apple,sPTIQX7iP-Q,18,28,train
hurling (sport),sPTPvn3PcAc,917,927,train
pouring wine,sPU5LNc73qo,15,25,train
playing kickball,sPU85JwIVXU,1,11,train
uncorking champagne,sPUTQWOcl-w,189,199,train
using a sledge hammer,sPWMUaSp0nk,9,19,train
tightrope walking,sPWXDazk4sI,36,46,train
rolling pastry,sPXM98A7jNk,12,22,train
entering church,sPYFZ6axeYI,76,86,train
scrambling eggs,sPYjTvcJp6M,218,228,train
jumping jacks,sPYukdbubno,0,10,train
playing oboe,sP_4SpUAcuM,144,154,train
card stacking,sP_lasFGmM0,320,330,train
pumping fist,sP_lctTmBZE,17,27,train
squeezing orange,sP_mJrPKmbg,53,63,train
playing laser tag,sPaVIe5Dqmo,97,107,train
scrambling eggs,sPanFXPSusM,50,60,train
making pizza,sPb8YL4fB8M,1,11,train
cutting watermelon,sPbZigiNwgo,201,211,train
cosplaying,sPbZpAgO1no,163,173,train
grooming dog,sPbzZGdBhfE,150,160,train
petting cat,sPc4NvIAj80,2,12,train
catching or throwing baseball,sPdG3ySvFtc,1,11,train
capoeira,sPe-qctATa0,82,92,train
skateboarding,sPeJiOYO9WA,43,53,train
sweeping floor,sPf4ZH474AM,26,36,train
picking blueberries,sPfbQ1cjqHU,38,48,train
cutting watermelon,sPgLVGJ8Ngw,52,62,train
doing sudoku,sPh5QHCoSxU,94,104,train
making pizza,sPhIGNg4qDM,256,266,train
contorting,sPhuLRErXv4,3,13,train
playing cards,sPhwGLeNRR0,349,359,train
exercising arm,sPilEBipVI8,3,13,train
scrambling eggs,sPjdWCxZ4yU,811,821,train
cleaning toilet,sPjxF17LFos,88,98,train
swinging on something,sPl-_XborDo,78,88,train
bookbinding,sPlG3lUrUzs,86,96,train
combing hair,sPmU3fF7IoI,13,23,train
laying bricks,sPnGXiCIol4,39,49,train
jumping jacks,sPnrfwMaP2Y,0,10,train
swimming front crawl,sPnvCUTYe1w,71,81,train
hurdling,sPo6URv3Sg0,40,50,train
riding elephant,sPoN8G-qYJ8,2,12,train
using a sledge hammer,sPoau8b3-2k,0,10,train
kicking soccer ball,sPoyRtFidG8,12,22,train
bobsledding,sPp3kIvftL8,92,102,train
dyeing hair,sPpSJsIFH_E,1458,1468,train
making a cake,sPphpR_Iag4,24,34,train
crossing eyes,sPpn8pjvVqw,3,13,train
feeding fish,sPqJM6gTjQg,20,30,train
swimming breast stroke,sPqbjCL1cKo,122,132,train
sipping cup,sPr2mM-KYNA,47,57,train
smoking pipe,sPrxDpCdjZ8,0,10,train
riding scooter,sPs3TJm4_hw,4,14,train
whistling,sPsB1sndl5I,21,31,train
karaoke,sPs_xkPqg5Y,0,10,train
fidgeting,sPsv-cOaynI,47,57,train
trimming trees,sPt9ZRcKS6s,65,75,train
sanding wood,sPtF8l8R5cU,36,46,train
cooking chicken,sPtOZkXV24w,85,95,train
blowing nose,sPthKJx8dY4,2,12,train
swimming with dolphins,sPu4kABjOgY,100,110,train
curling hair,sPuO6FDupBY,145,155,train
cleaning toilet,sPuWE2Ia1_w,8,18,train
bookbinding,sPue9DpG6jQ,132,142,train
riding a bike,sPuwZfTEGhE,0,10,train
calligraphy,sPv7cdWsIts,40,50,train
windsurfing,sPv9eWeFAXQ,13,23,train
waxing chest,sPvT8T9UBj4,23,33,train
calligraphy,sPvXMYTG1TY,45,55,train
robot dancing,sPwxbaNbNgE,36,46,train
country line dancing,sPzOCY2326M,123,133,train
shooting basketball,sQ-ML2IbXHs,46,56,train
planting trees,sQ0bKUpXNvA,7,17,train
jaywalking,sQ0zuW6m31k,347,357,train
playing dominoes,sQ16S-_dN0M,4,14,train
brushing teeth,sQ1RuSXWk_Y,58,68,train
bench pressing,sQ30leirmzw,6,16,train
blending fruit,sQ3bKSZ1fig,22,32,train
