label,youtube_id,time_start,time_end,split
sucking lolly,4f7NCAainSA,25,35,train
putting on mascara,4f7WzUa7lzY,1,11,train
flint knapping,4f8E6j92ar0,175,185,train
feeding fish,4f8kbYhS2UU,6,16,train
headbutting,4f9GrJFIIrs,3,13,train
making bubbles,4f9weoB8moM,46,56,train
petting horse,4fA-3BCYszA,9,19,train
changing oil,4fAFrjhQnnU,347,357,train
cutting apple,4fB4SKUIy7U,11,21,train
using a wrench,4fB9AicbjcI,856,866,train
front raises,4fBA9H_0loo,12,22,train
walking the dog,4fB_nycL6Vs,7,17,train
tying necktie,4fBb0rGcYP8,103,113,train
playing blackjack,4fBdmtqcqHo,131,141,train
chopping meat,4fC7xnG4HPc,12,22,train
battle rope training,4fDauR8Owtk,91,101,train
karaoke,4fDfAO0g7MI,143,153,train
plastering,4fEY6zIq8bQ,45,55,train
trimming trees,4fG1wRtY5b8,16,26,train
playing ice hockey,4fGRQJfHZME,4,14,train
climbing a rope,4fGbnwTp5xg,0,10,train
sawing wood,4fI3VzIGnNE,43,53,train
delivering mail,4fIBdkDDyXg,28,38,train
shooting basketball,4fIetVhMyqY,0,10,train
bending metal,4fK6cnRGGXg,37,47,train
photocopying,4fKifNLfeH4,41,51,train
making slime,4fKoD0T0Fbs,46,56,train
bouncing on trampoline,4fKx8_qM1io,3,13,train
writing,4fLK84GgO9E,452,462,train
slapping,4fLZuxOkaYE,5,15,train
drumming fingers,4fLjFWaQ5YY,64,74,train
eating cake,4fLk_a8w4z8,4,14,train
bandaging,4fNmmjJu1ls,259,269,train
baking cookies,4fOqzW7l9IQ,17,27,train
playing badminton,4fP2DsJZDzY,3,13,train
golf driving,4fQAXe59mEo,9,19,train
news anchoring,4fQMV3HcdF8,32,42,train
throwing discus,4fQUixZV47w,129,139,train
waking up,4fQYmjfyd_0,4,14,train
tapping pen,4fQnPOSoHj4,5,15,train
eating spaghetti,4fRGzKO1KLU,0,10,train
biking through snow,4fSdOfYV4b0,67,77,train
lunge,4fSkkXINaKQ,29,39,train
shining flashlight,4fUB9fvIlTw,0,10,train
golf driving,4fUEQ7sQmzs,1,11,train
sharpening knives,4fUOkygazk8,21,31,train
playing scrabble,4fVB1p7cVfA,14,24,train
tapping guitar,4fVZZDsvBcM,422,432,train
dancing ballet,4fXSaBTKcn0,82,92,train
repairing puncture,4fYAS7Jdwgw,6,16,train
skydiving,4fZ7WEVblNw,6,16,train
moving furniture,4fZW1V937MQ,41,51,train
playing drums,4fZcDZtuCcQ,79,89,train
passing American football (in game),4f_A8xJ8hkY,9,19,train
licking,4faeanVlnZ0,7,17,train
extinguishing fire,4fc64eqdZVA,1,11,train
inflating balloons,4fcFPxaQR5U,11,21,train
sled dog racing,4fg3raIJ8go,73,83,train
peeling apples,4fhaRhzVK74,1,11,train
bouncing on bouncy castle,4fhdnYuH1N4,15,25,train
hurling (sport),4fhejS5NmNY,492,502,train
folding clothes,4fi3RCW_TUg,10,20,train
snowboarding,4fi7z9VMDoQ,24,34,train
jetskiing,4fil7vF0xgQ,43,53,train
moving furniture,4fk_Qo7bqjA,96,106,train
long jump,4fl5bLFQ84Q,47,57,train
tasting wine,4fmU64ZKD0w,263,273,train
parasailing,4fnqTpyKl4c,55,65,train
shining shoes,4fo7nF-b3nQ,3,13,train
fixing bicycle,4fozsmzWu74,0,10,train
putting on eyeliner,4fpAw7CxvVY,162,172,train
kitesurfing,4fpYoL2zPvk,175,185,train
playing cymbals,4fpkD4A_t1s,45,55,train
ice skating,4fq8gYF916Y,2,12,train
trapezing,4fqfH1tguJ4,2,12,train
playing xylophone,4frQH9C8kKg,1,11,train
putting on lipstick,4frYGwc5rtE,76,86,train
high jump,4frglYQcB00,17,27,train
standing on hands,4fsE7leQiX4,133,143,train
doing laundry,4fsLjtkxxz4,60,70,train
playing scrabble,4fsgR4oL1X4,150,160,train
washing hands,4fsvC6RnEZE,11,21,train
arranging flowers,4ftShtk1L2k,231,241,train
counting money,4ftpbPf6JMA,96,106,train
eating cake,4fwEL41mQAs,0,10,train
hockey stop,4fwQDqRDHt4,531,541,train
assembling bicycle,4fwfP6LzgTs,30,40,train
singing,4fwgWKEBKoM,27,37,train
juggling fire,4fxNzOh4k7k,0,10,train
trimming or shaving beard,4fxao1xDIJc,51,61,train
crossing eyes,4fyNCcmDeD4,0,10,train
using a sledge hammer,4g--qOgnINI,3,13,train
skateboarding,4g-hm1cdR6I,205,215,train
fixing hair,4g0aIa0Ebt8,125,135,train
adjusting glasses,4g1d6aBVPCg,1,11,train
clay pottery making,4g2yHnysboY,258,268,train
shaving legs,4g3KQ7tCeEg,95,105,train
shaking hands,4g3VfM_4WD8,0,10,train
separating eggs,4g3rs6jqHJU,128,138,train
making slime,4g3v7AWGPu8,458,468,train
pushing car,4g4iweNHwJs,3,13,train
playing xylophone,4g5-yb1yeJs,0,10,train
hopscotch,4g6Q3gLr8e4,2,12,train
tapping pen,4g8O7Dd7EuY,19,29,train
lunge,4g8ibZpZSGY,32,42,train
visiting the zoo,4g8l0HCt714,29,39,train
listening with headphones,4gAAp_cPkEE,96,106,train
catching or throwing baseball,4gAYaQipZZQ,124,134,train
home roasting coffee,4gAbYX17G4I,21,31,train
high jump,4gAgo_1J61E,17,27,train
sharpening pencil,4gBETUHiEUE,0,10,train
shearing sheep,4gBOnoZcO6U,240,250,train
playing trumpet,4gBf9xk6Sbo,36,46,train
smoking pipe,4gDSTUo4YEY,71,81,train
writing,4gDVuF9QfVk,123,133,train
sucking lolly,4gDdwCSMOiA,0,10,train
bulldozing,4gDuUWDVuJs,42,52,train
riding a bike,4gE8VTjxeUg,104,114,train
hockey stop,4gFpccWr458,30,40,train
climbing a rope,4gG97d4X-OE,24,34,train
cheerleading,4gGB6nfbLvA,0,10,train
putting on mascara,4gHCr89h0TI,134,144,train
disc golfing,4gI3MA9JUP8,20,30,train
mopping floor,4gJRVUQ65M4,75,85,train
cleaning gutters,4gK1d2dchgs,112,122,train
head stand,4gL6JkJQgPg,341,351,train
staring,4gLXliI-2JY,52,62,train
making balloon shapes,4gLb5iwv6QU,300,310,train
carving ice,4gLvwmQUJqg,61,71,train
shining flashlight,4gMnTrQLu-c,2,12,train
laying tiles,4gNFbtXjjp0,94,104,train
windsurfing,4gNhknocfik,178,188,train
hula hooping,4gOBeJiMwpo,93,103,train
cartwheeling,4gOFg2C2ZQw,0,10,train
getting a tattoo,4gOMNl3gO84,83,93,train
drinking shots,4gOMmrRl9fU,76,86,train
swinging on something,4gOOIjvqOzk,114,124,train
dancing charleston,4gOStQxUFps,78,88,train
climbing tree,4gOkpKduFe4,57,67,train
eating watermelon,4gP7VLNbQm0,57,67,train
clay pottery making,4gPKl6jH0gY,8,18,train
cutting watermelon,4gPqRXhy4tQ,44,54,train
gymnastics tumbling,4gRyfWpSiuE,3,13,train
saluting,4gT7pLJe0SE,25,35,train
cutting nails,4gTVftqIqlQ,666,676,train
cleaning shoes,4gTYNUcy3Lw,281,291,train
fidgeting,4gU1LaVa1oA,0,10,train
cartwheeling,4gUJVzt_zyk,2,12,train
tapping guitar,4gVRyRaJjy8,142,152,train
windsurfing,4gVu9w0rz8U,87,97,train
brushing teeth,4gVzvd-B6tw,27,37,train
busking,4gWFdwy-sYU,3,13,train
bandaging,4gWX-rJNfi8,52,62,train
counting money,4gXNd5edEFk,26,36,train
welding,4gY-vBxrEbs,98,108,train
doing nails,4gY2SmkAJHU,58,68,train
decoupage,4gY3J_rJ24Y,71,81,train
trimming trees,4gYbV7bHpR4,95,105,train
climbing tree,4gYlIQUYH-0,3,13,train
cheerleading,4gYulIeS4lU,171,181,train
presenting weather forecast,4gZ51Zbchjw,12,22,train
checking tires,4gZ8jlYEkNA,16,26,train
ski jumping,4gZa5Vv-ZWs,52,62,train
bouncing on trampoline,4geL0QwRBz0,29,39,train
docking boat,4geYBvOd8Wk,42,52,train
curling hair,4gedkhyXFrE,560,570,train
weaving basket,4gfVOy9OCac,333,343,train
head stand,4ggG1ZPbtRk,0,10,train
sneezing,4ggOyGdPaTw,0,10,train
playing harp,4ggr5-9YyLQ,142,152,train
putting in contact lenses,4ghUnaXgSXE,105,115,train
popping balloons,4gjQmsA815Q,2,12,train
scrambling eggs,4gjU9fNB0c0,14,24,train
watching tv,4gjYTWbLUqc,105,115,train
assembling computer,4gjeg6HBKeI,102,112,train
dancing charleston,4gjxqVi8Pn0,15,25,train
gargling,4gkKQl2vT6k,90,100,train
bartending,4gkOAXld-wA,16,26,train
feeding birds,4gkVOuf9tho,36,46,train
snowkiting,4gktWxQvL2c,69,79,train
curling hair,4glk3mcrNNE,197,207,train
ironing hair,4gmlO--yiLY,240,250,train
tossing coin,4gnp7KtYgOg,39,49,train
climbing ladder,4go9bKvklgA,29,39,train
playing squash or racquetball,4goK13PMcnk,71,81,train
building shed,4goWt2QdK0U,5,15,train
sucking lolly,4goeIQiepRo,184,194,train
golf putting,4gpsO5fbvhE,24,34,train
faceplanting,4gq7rd-PV64,0,10,train
talking on cell phone,4gq9h21LRlU,2,12,train
laying stone,4gr24ilCqlM,184,194,train
reading newspaper,4grCogZ-aWk,33,43,train
playing cello,4gs-vhwBrD0,397,407,train
playing bass guitar,4gs4Y9E5Uoo,8,18,train
opening wine bottle,4gsUloiVLok,85,95,train
making snowman,4gsaNJVBE9w,36,46,train
pole vault,4gsbJ71r59A,1,11,train
driving car,4gtAI2Hi79Y,57,67,train
steering car,4gtAI2Hi79Y,65,75,train
sticking tongue out,4gtD_tj_qmg,14,24,train
egg hunting,4guBsZsNeWQ,36,46,train
peeling apples,4guSPVpvyjM,95,105,train
tossing coin,4gveLqVmU88,0,10,train
celebrating,4gwMPUK1Oec,84,94,train
cumbia,4gwTTxJrG9w,0,10,train
playing with trains,4gwiZHCTFKw,91,101,train
listening with headphones,4gwyApRjeUo,138,148,train
stacking dice,4gzSJ0WLK_E,23,33,train
playing polo,4h2FamwfSpw,59,69,train
robot dancing,4h2o5C2PANY,54,64,train
cleaning pool,4h39Tpwe-18,6,16,train
archery,4h3NOCGItYQ,106,116,train
tying bow tie,4h3fb-HtCTM,101,111,train
playing pan pipes,4h4_X0Uq0YQ,34,44,train
winking,4h4vp9uZxVo,0,10,train
recording music,4h5SWAgrEUo,14,24,train
spinning plates,4h5e6pmyqHE,0,10,train
hitting baseball,4h5gm6gaxnI,193,203,train
somersaulting,4h6CmjiKalg,5,15,train
krumping,4h6adR_49GY,403,413,train
bungee jumping,4h7Jl_vAlkg,94,104,train
eating cake,4h899lW75vU,82,92,train
tickling,4h8Dw-T_9vo,9,19,train
parasailing,4h8FRTyktNs,24,34,train
sneezing,4h9qdNHToVU,19,29,train
recording music,4hANatOD3Kk,112,122,train
roller skating,4hAUPmha5yM,24,34,train
cutting watermelon,4hAjLSy9Njc,68,78,train
pushing cart,4hAvAE4y3_A,8,18,train
opening bottle (not wine),4hB521PmosY,0,10,train
biking through snow,4hCZa34mr3g,49,59,train
making snowman,4hDqdJHpkeg,130,140,train
shearing sheep,4hEWo9GtaDo,22,32,train
popping balloons,4hF0IQnPmfI,0,10,train
riding scooter,4hFOgeSvESU,3,13,train
bouncing on trampoline,4hGGH5ZZNho,0,10,train
tickling,4hGthICbdlo,72,82,train
planting trees,4hGuviZieWg,123,133,train
putting on sari,4hHRIDcMDP4,229,239,train
gospel singing in church,4hJDHvjWV1k,139,149,train
jumping sofa,4hKMvZaUKKc,8,18,train
vacuuming floor,4hL5Ea6-VW4,273,283,train
bending metal,4hLZOZg-3yI,2,12,train
laying tiles,4hM9GN38xhY,491,501,train
watching tv,4hMy5e0QE4k,16,26,train
dyeing hair,4hNk80dQ-CI,132,142,train
swing dancing,4hOp6uYLaeA,0,10,train
drawing,4hP7iUf0Jd8,70,80,train
playing squash or racquetball,4hPYMMFR_Cw,107,117,train
bartending,4hQSTJYwHno,251,261,train
playing accordion,4hQhKXZJbCU,265,275,train
dancing charleston,4hRQX3AW6pc,17,27,train
shaping bread dough,4hRfZJ0MI7g,52,62,train
watching tv,4hRmIxrod28,15,25,train
adjusting glasses,4hS7_tbWyRE,45,55,train
busking,4hTIuNaZYWU,6,16,train
tying necktie,4hTM7WyXt0I,38,48,train
carrying baby,4hTY6ZRFtss,29,39,train
calculating,4hTZx7fS9IQ,256,266,train
scrambling eggs,4hU3SGL_geE,219,229,train
laughing,4hUH1otwVLc,14,24,train
tiptoeing,4hWDb9mApnY,0,10,train
brushing teeth,4hWY1YBhlFg,75,85,train
stretching arm,4hWwbuKxnI8,4,14,train
making the bed,4hXIpgZA4Yo,372,382,train
cooking egg,4hYIqGwrqKs,18,28,train
texting,4hZ0Vm5YEGs,27,37,train
trimming shrubs,4hZEHv9MfTQ,28,38,train
deadlifting,4hZlnQPP5aQ,8,18,train
playing marbles,4ha4KS1MStc,16,26,train
sanding floor,4hbQcjcNJqg,102,112,train
snatch weight lifting,4hbRIVl99w0,1,11,train
installing carpet,4hbRLVo30Kw,501,511,train
golf putting,4hbSlJh7vcY,79,89,train
bending back,4hc0MlH_V6U,23,33,train
jumping jacks,4hcR5Sfmnbk,51,61,train
home roasting coffee,4hdVD2_Qldg,389,399,train
recording music,4hdq_VGuvmY,52,62,train
roasting pig,4hekF-haFGE,325,335,train
using a sledge hammer,4hgh-ruFH0c,113,123,train
faceplanting,4hh7Z2Ac7A0,1,11,train
building cabinet,4hhh5Wl4IFw,235,245,train
bending back,4hiBRdiiqCo,18,28,train
skipping rope,4hiTYAQ3gJY,34,44,train
chopping meat,4hjtMihx394,386,396,train
cumbia,4hju6oz1eDI,57,67,train
playing accordion,4hk-HPNASpE,37,47,train
skipping rope,4hkcxjHnLT8,19,29,train
reading newspaper,4hlk-7eLH7U,257,267,train
shoveling snow,4hlldm5qm1Y,12,22,train
bouncing on trampoline,4hmYRqDHWeQ,58,68,train
deadlifting,4hpdtQwMevk,19,29,train
tobogganing,4hq0KPJ2LM4,1,11,train
sharpening knives,4hqF6WfjqI8,9,19,train
contorting,4hqbY4Xra08,10,20,train
playing drums,4hqjDGpghko,123,133,train
tackling,4hqpOzFOaHI,15,25,train
flipping pancake,4hrHgU_XU4I,879,889,train
hoverboarding,4hrTOAYDBPg,141,151,train
washing feet,4hrU8TMGeTg,309,319,train
decorating the christmas tree,4htFAq_kQ74,217,227,train
playing saxophone,4htG4AfxZHU,87,97,train
dancing gangnam style,4htJU8lNDUg,6,16,train
long jump,4hu7MKRbgWY,3,13,train
home roasting coffee,4huCEnURmQc,77,87,train
snowmobiling,4huJdY0DYVw,57,67,train
arm wrestling,4hvTcIyidXE,189,199,train
ice skating,4hvqyxJJMsI,17,27,train
cutting watermelon,4hw25ZNQUFI,35,45,train
playing badminton,4hw7UwQx7ws,0,10,train
pole vault,4hwFwsiF0IQ,13,23,train
riding mule,4hwQbVmw4jo,59,69,train
welding,4hwYhqPpRKA,344,354,train
surfing crowd,4hwgLtmRz60,1,11,train
tickling,4hxVJI7ArSg,14,24,train
archery,4hxnP0stMN0,3,13,train
salsa dancing,4hyAp1kM_XY,31,41,train
playing trumpet,4hzATJ0SBvM,3,13,train
lunge,4hzqSBdWu58,23,33,train
kitesurfing,4hzuCE5w7cg,136,146,train
pushing cart,4i-1NfeAlQI,103,113,train
mountain climber (exercise),4i-IRS3cmUk,0,10,train
using a wrench,4i0nMLo6mk4,0,10,train
fixing bicycle,4i0ttwnSszY,136,146,train
playing xylophone,4i0xgNBCXG4,0,10,train
catching or throwing softball,4i1b6NQ9NKs,1,11,train
jaywalking,4i1re8k2-VI,6,16,train
combing hair,4i1t_TaA2YM,32,42,train
playing accordion,4i29D5yK5bI,140,150,train
sneezing,4i2Bn38o4rc,0,10,train
arguing,4i3CUORMvj4,21,31,train
applying cream,4i3OTta8DZ4,132,142,train
bandaging,4i4-q6kwrx0,159,169,train
washing hands,4i4K6KBNmlk,30,40,train
shopping,4i4R5u8Iru0,29,39,train
ironing,4i5O511PUQY,6,16,train
sticking tongue out,4i6CPv-LtxI,3,13,train
bookbinding,4i7Lh-5KRhE,359,369,train
playing tennis,4i8jsc-pw94,19,29,train
dumpster diving,4i9FQgecrFc,29,39,train
punching bag,4i9Jk0njI78,11,21,train
rock climbing,4i9QIFxVbvQ,111,121,train
crossing river,4iAGslodQSE,1,11,train
milking cow,4iAamSBZ2bA,513,523,train
high kick,4iB0fROEYy8,117,127,train
using remote controller (not gaming),4iBaz94lLos,157,167,train
bouncing on trampoline,4iBfS-f5dHM,9,19,train
side kick,4iByhTcBoZw,3,13,train
tiptoeing,4iCaNZvNByg,6,16,train
skateboarding,4iCcfkUU1QI,27,37,train
squat,4iD7ez9PS9o,8,18,train
ripping paper,4iDHmo5Re4M,9,19,train
hoverboarding,4iDXfwki11A,11,21,train
capoeira,4iDbVXBJwuo,0,10,train
fencing (sport),4iDys2LlXqc,29,39,train
filling eyebrows,4iEJuf3igBo,13,23,train
directing traffic,4iETLLVVHX4,23,33,train
capoeira,4iEh37YVkXk,10,20,train
playing guitar,4iEtLj_0yB4,91,101,train
skydiving,4iFGni08p2U,305,315,train
surfing crowd,4iFSJQZWBRM,60,70,train
fixing hair,4iFvI9EHeA4,56,66,train
pole vault,4iFxb4cD3MA,0,10,train
playing ping pong,4iGi4KHzpl8,1100,1110,train
triple jump,4iH-QD-4A1Q,0,10,train
braiding hair,4iHrLnC8xpc,371,381,train
disc golfing,4iII2qSlqLA,2,12,train
climbing a rope,4iIIhF2oxMA,3,13,train
opening present,4iIuy6VmAxo,14,24,train
head stand,4iJIpYIzU3w,12,22,train
laughing,4iJUJuSdGsY,0,10,train
lock picking,4iJkZqzAtLE,25,35,train
playing pan pipes,4iJw6wBbzqo,58,68,train
hopscotch,4iJx3iyzaOk,0,10,train
talking on cell phone,4iL592w0yLk,17,27,train
sign language interpreting,4iL8qmBTqzY,5,15,train
making sushi,4iLfjkqwY84,56,66,train
flipping pancake,4iLlf7lpgQQ,3,13,train
pushing wheelchair,4iM3HXC0CkM,4,14,train
grooming dog,4iNyQyrnwrU,4,14,train
folding paper,4iOfDI6cdUY,10,20,train
high jump,4iP8ojQ68ks,40,50,train
backflip (human),4iPL99VU7H8,31,41,train
robot dancing,4iPxFrvdM1Y,3,13,train
bowling,4iQ0IxHmTXY,0,10,train
shopping,4iQ8p8kZkQ0,94,104,train
bowling,4iQkC0ooImY,72,82,train
hitting baseball,4iR6UP9tg7I,7,17,train
snatch weight lifting,4iROt4rAOls,5,15,train
swinging on something,4iRVnDP-4ew,13,23,train
knitting,4iRf2imjoaY,636,646,train
shot put,4iRjpoiWi1s,95,105,train
throwing discus,4iRmfOorJ60,3,13,train
licking,4iSYsTYWgoI,5,15,train
throwing ball (not baseball or American football),4iT7RMVS1V0,22,32,train
playing field hockey,4iTN5J_Y1wo,48,58,train
tasting beer,4iTRIbiGhyw,4,14,train
busking,4iTpEWH9a8g,282,292,train
writing,4iVBolW8F1o,77,87,train
backflip (human),4iW6fyzd2G0,0,10,train
smoking hookah,4iWGK7HM5hI,112,122,train
playing keyboard,4iWyn_3ZCYk,4,14,train
brushing hair,4iWzLeyeZXY,53,63,train
clean and jerk,4iXXsEL4hww,0,10,train
auctioning,4iZgVdDK3r8,203,213,train
watching tv,4iZszxN7qEQ,66,76,train
trimming trees,4i_kmWEccwU,14,24,train
assembling bicycle,4ia-aYWgjoc,170,180,train
letting go of balloon,4iaJRUFQ870,0,10,train
hopscotch,4ibmflYp0wA,8,18,train
catching or throwing frisbee,4icqkaGLOuE,31,41,train
texting,4icy6hVXkbk,12,22,train
inflating balloons,4idgP0IVq8o,64,74,train
putting on lipstick,4ig8O_XFsjA,1,11,train
winking,4igo3Y0s3mY,0,10,train
playing guitar,4igvehYCc7U,138,148,train
braiding hair,4igyVDFoTog,227,237,train
brushing teeth,4ihCBGNB5Z8,24,34,train
carrying baby,4ijCrYpSjzw,81,91,train
jumping jacks,4ijHN3mIWug,17,27,train
egg hunting,4ija_IqaVK8,18,28,train
unloading truck,4ijbk9bfzbM,16,26,train
playing beer pong,4ijeyZ2m92c,6,16,train
cutting pineapple,4ik-F9h7My0,27,37,train
robot dancing,4ik1sNDoQcM,29,39,train
brush painting,4ikPkpduWbw,51,61,train
bench pressing,4ikcj6JPiD0,9,19,train
somersaulting,4ikyAeNqJwY,4,14,train
making jewelry,4in1ebw7mvA,181,191,train
pouring beer,4intGioRMww,39,49,train
dancing gangnam style,4inynxjFbXw,49,59,train
winking,4io5WTYp4BY,0,10,train
cleaning shoes,4iorjj9RCIU,48,58,train
hoverboarding,4iqpLYW8N8A,17,27,train
smoking pipe,4ir9NqhbAks,269,279,train
eating chips,4irSsvTEWa8,381,391,train
cartwheeling,4isOUk55zGs,0,10,train
shuffling feet,4isd3mQF2SQ,28,38,train
blowing glass,4itcZwEtMFU,125,135,train
shaking hands,4ituGQWnOmA,42,52,train
holding snake,4ivyHXKMs2I,5,15,train
eating carrots,4iw3AyynAYs,0,10,train
grooming horse,4ixRfgDzJj8,99,109,train
grooming horse,4ixZUiMii3w,836,846,train
mopping floor,4iybMR3IY7o,43,53,train
lighting fire,4iz4xiNy51A,405,415,train
playing didgeridoo,4izEjW1mmHc,23,33,train
flying kite,4izc1q-raAw,4,14,train
playing chess,4izk81a2-c4,416,426,train
water sliding,4j-9Q8pdYIk,49,59,train
ripping paper,4j-FSSeIo28,98,108,train
chiseling stone,4j-gAf-RJOU,26,36,train
battle rope training,4j-jruo6nQQ,1,11,train
cheerleading,4j0PLMsVL34,3,13,train
cooking sausages (not on barbeque),4j0PyFKgT38,38,48,train
playing rubiks cube,4j0Ycx5FVkQ,164,174,train
crawling baby,4j0q4XS8HOg,5,15,train
sailing,4j1BDSsSZY0,11,21,train
eating cake,4j1J3fKczn0,27,37,train
cutting watermelon,4j1Xb4_R5IY,29,39,train
breaking boards,4j1qqfDkN7k,5,15,train
riding mechanical bull,4j3Wt2OSXjQ,2,12,train
opening door,4j5qKCSopRw,16,26,train
climbing ladder,4j5wrw-oqfs,5,15,train
playing laser tag,4j63VK8cnCY,27,37,train
surfing water,4j753HJ9DKM,201,211,train
water skiing,4j7SkvJmdVA,12,22,train
cracking neck,4j80pV4xm3g,55,65,train
playing pinball,4j8xc49tQR8,17,27,train
clapping,4jAYUAmliWQ,45,55,train
clam digging,4jCAIraQJW4,127,137,train
scrapbooking,4jCdo9_yz3Q,748,758,train
news anchoring,4jD3JMzVj5A,52,62,train
marriage proposal,4jDNtPeoJwA,0,10,train
running on treadmill,4jD_65dr1eQ,6,16,train
peeling apples,4jE-GPlbN0g,8,18,train
curling (sport),4jE1G5-tmSI,10,20,train
eating chips,4jE7WqyoRJ8,17,27,train
building sandcastle,4jFLzB_3rlk,60,70,train
ripping paper,4jFOaIySpvY,0,10,train
chopping wood,4jGAIin_YDs,1,11,train
using remote controller (not gaming),4jGL54nYx-w,59,69,train
roasting marshmallows,4jH1LPSei_Y,15,25,train
blowing nose,4jI2t5Iid1s,71,81,train
eating hotdog,4jITw_7Yfk0,30,40,train
scrambling eggs,4jIYZhf3inQ,8,18,train
chasing,4jIo6ROFuP0,19,29,train
chiseling stone,4jIroUiV6CY,21,31,train
drumming fingers,4jJdF5hVrqQ,42,52,train
playing controller,4jJzplcXBuk,153,163,train
playing cards,4jKT48gQDHM,176,186,train
swimming butterfly stroke,4jKoDNk520k,0,10,train
ski jumping,4jLPA9eCtuw,6,16,train
somersaulting,4jMNpMGksus,37,47,train
drooling,4jMcjcXILVA,73,83,train
punching bag,4jN0yx28a_k,35,45,train
chiseling wood,4jOte_jZk68,120,130,train
weaving basket,4jPE47S0NaM,250,260,train
cleaning shoes,4jPGZiBlXY0,89,99,train
drop kicking,4jPouNYb57w,0,10,train
playing trombone,4jRQGQVRqmE,83,93,train
bee keeping,4jSYNiNypFI,46,56,train
making pizza,4jSgXq_Cp_M,42,52,train
skydiving,4jSm0AdZVEI,23,33,train
blowing bubble gum,4jTp5u2EfT4,2,12,train
shooting goal (soccer),4jUC0MqbyjY,69,79,train
somersaulting,4jV37_F344Q,20,30,train
shuffling cards,4jVTKhd45Ds,9,19,train
playing scrabble,4jWAxuYgN08,30,40,train
snowmobiling,4jWgBT1zi14,22,32,train
