label,youtube_id,time_start,time_end,split
embroidering,I-0ljIT5kDg,108,118,train
driving tractor,I-0mC4ZvZeM,23,33,train
rock scissors paper,I-11BZtBNyk,2,12,train
fencing (sport),I-1Z8teq7eg,59,69,train
exercising with an exercise ball,I-23SS45oE0,29,39,train
krumping,I-25koA5lHs,8,18,train
counting money,I-281e4vpDA,11,21,train
preparing salad,I-35kpAIZ7Y,23,33,train
snowkiting,I-3MhWnfixM,29,39,train
feeding birds,I-40tg0mqVM,3,13,train
catching fish,I-41d1erJr8,194,204,train
making the bed,I-43Z0AB2Js,9,19,train
polishing metal,I-4g_omzwUw,123,133,train
playing laser tag,I-4jWf1P3Tg,40,50,train
washing hands,I-5tkSV7AEw,29,39,train
laying decking,I-6_dEMc0EI,206,216,train
dunking basketball,I-6gBz3ETe0,0,10,train
standing on hands,I-6m5Ag-6w8,0,10,train
tobogganing,I-6wwkrK1tg,3,13,train
sawing wood,I-7J05wsouk,0,10,train
diving cliff,I-7rwd_JFjQ,22,32,train
playing poker,I-8pO9RAb4o,174,184,train
clam digging,I-9BFRIXsgA,25,35,train
sign language interpreting,I-9k-WueF5Y,120,130,train
stacking cups,I-A5oNjT2lQ,43,53,train
shoveling snow,I-ARuVFyybs,39,49,train
kicking field goal,I-AYEc9YUiM,0,10,train
playing laser tag,I-BYB50V9rI,281,291,train
baby waking up,I-BiyH8ruhA,28,38,train
tap dancing,I-CAWqJc4OE,15,25,train
laying tiles,I-C_fOUaknA,0,10,train
getting a piercing,I-CcnGcG-2U,12,22,train
playing recorder,I-Da8tUL3Jc,0,10,train
mountain climber (exercise),I-E5B8iJNLA,0,10,train
planing wood,I-ECikk3KW8,16,26,train
peeling potatoes,I-ERXnWb1es,21,31,train
surfing crowd,I-E_oG0stpo,4,14,train
pouring wine,I-EsVTWCmlw,1,11,train
opening present,I-FxfU9PVCs,16,26,train
clean and jerk,I-GG10E4xBw,0,10,train
bouncing on trampoline,I-GI8TgkjJ0,3,13,train
making a sandwich,I-GIdkR5wiY,50,60,train
catching fish,I-GQdh63TU8,16,26,train
playing piccolo,I-GxJiE8r0E,0,10,train
playing flute,I-GxJiE8r0E,14,24,train
shucking oysters,I-HLCakJ6Cw,89,99,train
dancing gangnam style,I-HtBU80Ako,0,10,train
bench pressing,I-IRg8tX-kc,10,20,train
using a wrench,I-K6TM4KKSc,74,84,train
licking,I-L7ce0I4pI,4,14,train
playing accordion,I-LdudsUQb8,49,59,train
shuffling feet,I-LflE1PiRY,206,216,train
dribbling basketball,I-Lr3W_lQEo,15,25,train
fly tying,I-LtqBrs-Nk,179,189,train
dribbling basketball,I-MNS83Ni-g,196,206,train
embroidering,I-O8TAWTyVI,341,351,train
hitting baseball,I-PJj73QxHM,25,35,train
playing didgeridoo,I-PgsSfMQoY,0,10,train
egg hunting,I-PxUIJtfR8,6,16,train
whistling,I-Q8sgsTKoI,0,10,train
recording music,I-QFiGTZbCk,175,185,train
auctioning,I-QOXvxW-B8,2,12,train
cooking egg,I-RHvXLzNsk,55,65,train
riding scooter,I-RMzOwB45A,7,17,train
using remote controller (not gaming),I-RaWYe-Kgs,76,86,train
yarn spinning,I-RzeujWQQs,48,58,train
jogging,I-SNVGNmTyY,30,40,train
brushing floor,I-T61RVLBo0,114,124,train
hurling (sport),I-UFdlqX9mw,687,697,train
watching tv,I-UGd3OaN4o,16,26,train
bowling,I-UTH0_ay7o,1,11,train
mowing lawn,I-UVD8abK2U,8,18,train
shaping bread dough,I-VXWC8XZ8g,81,91,train
playing cymbals,I-VfyAFiWHc,61,71,train
treating wood,I-Y9a9lXo58,38,48,train
somersaulting,I-ZK8cunyQ4,7,17,train
kitesurfing,I-ZXm0dn650,18,28,train
spray painting,I-Zk207fSPE,31,41,train
brushing teeth,I-ZuwqsF7eI,84,94,train
getting a tattoo,I-a5bOm_6gw,44,54,train
making horseshoes,I-aA-kLeZ08,29,39,train
waiting in line,I-aGXw8bgPo,11,21,train
counting money,I-aOETgz8tE,175,185,train
blowing bubble gum,I-c5lUgDezc,9,19,train
dancing macarena,I-cAw66XEnY,1,11,train
pole vault,I-cOTcJhDEw,13,23,train
golf driving,I-clLa6cdR8,0,10,train
changing gear in car,I-coiZUPrd8,0,10,train
filling eyebrows,I-dUo6ZrJN4,42,52,train
pouring milk,I-dyh4qHS2g,8,18,train
high jump,I-e5wQoLkic,3,13,train
motorcycling,I-e9zrLs2SY,17,27,train
knitting,I-eH2y6ENz4,50,60,train
long jump,I-eINL8P-IU,4,14,train
canoeing or kayaking,I-eLGsPir3c,1,11,train
sailing,I-eLx3neBZc,304,314,train
marching,I-ePMMBIhCU,10,20,train
zumba,I-eQPNTtwGA,176,186,train
flying kite,I-egFH_d34Q,7,17,train
standing on hands,I-eghTSKRZU,123,133,train
skateboarding,I-fdorEOVUw,212,222,train
surfing crowd,I-gDGgRuChs,0,10,train
playing saxophone,I-h4FRrMGSU,64,74,train
swinging on something,I-h638YS9m8,6,16,train
bouncing on trampoline,I-hJglOv9CM,24,34,train
peeling potatoes,I-hT0e6JS0U,25,35,train
push up,I-hc3w1IthU,0,10,train
punching bag,I-hiYUT7Tfc,0,10,train
ice climbing,I-iB0CsAXpY,269,279,train
person collecting garbage,I-iETEvUif4,81,91,train
dribbling basketball,I-iXOrYxhf8,81,91,train
jetskiing,I-j7TeK2D6I,38,48,train
push up,I-jJ9s5E2xc,13,23,train
deadlifting,I-jKzTYeBFs,2,12,train
welding,I-jNnDC5N1w,0,10,train
laying concrete,I-jmxlhPTr8,65,75,train
eating doughnuts,I-jszfUyaA4,16,26,train
dribbling basketball,I-k3Czsspf8,34,44,train
coughing,I-ksxTXL2Ww,9,19,train
roasting pig,I-lHwEhFPlE,13,23,train
surfing crowd,I-lJWv-FRLc,95,105,train
tap dancing,I-la9-81yyE,56,66,train
tying knot (not on a tie),I-loJQxozEE,42,52,train
juggling soccer ball,I-lv-IcbAaI,75,85,train
backflip (human),I-nTfz1QBy8,14,24,train
shouting,I-nitHBZYNg,28,38,train
crocheting,I-o1uzMKJ1E,441,451,train
cutting apple,I-oIPWKrkSM,83,93,train
testifying,I-oNkVv7nfE,674,684,train
pouring wine,I-oZqxNAxS0,0,10,train
faceplanting,I-oiABydvLQ,0,10,train
tasting wine,I-oixo7VtHA,179,189,train
mosh pit dancing,I-pW9KCoLKg,21,31,train
slapping,I-q4uJMLgr0,1,11,train
crawling baby,I-qEfwsm7ho,3,13,train
shooting basketball,I-qHc_ZpQws,247,257,train
juggling balls,I-qfHgz3nLk,12,22,train
playing blackjack,I-qlW-_Nyk4,283,293,train
land sailing,I-r4shG2AIM,1,11,train
tying knot (not on a tie),I-rBcbXqql0,35,45,train
hugging (not baby),I-rOhyPzt2g,91,101,train
playing kickball,I-rRhjry4hU,18,28,train
jogging,I-rYUBn5lUM,16,26,train
bending metal,I-rx0l7SDAc,4,14,train
peeling potatoes,I-s9WFTduZU,42,52,train
building lego,I-sV7jXXJoM,182,192,train
planting trees,I-siAsaDw8w,72,82,train
jumping sofa,I-tJrKaqqsM,24,34,train
sword fighting,I-tR1w6qwLo,179,189,train
dribbling basketball,I-uQj87iLvo,0,10,train
cumbia,I-uRQmf7iaY,17,27,train
sword swallowing,I-ukSmaZTcg,53,63,train
backflip (human),I-v8esVdAaY,0,10,train
playing mahjong,I-vODx7-TFo,53,63,train
riding a bike,I-w3sJe4dEE,0,10,train
waxing chest,I-w_k7sBdSY,0,10,train
folding paper,I-wsywY5-bU,234,244,train
deadlifting,I-xndD5GzgQ,14,24,train
walking the dog,I-yot1tPWEo,136,146,train
shooting off fireworks,I-yvvQtY4-M,0,10,train
looking in mirror,I-zPRj415kY,8,18,train
playing checkers,I-zUhMpHa58,922,932,train
laughing,I-zbJuDiq9U,0,10,train
inflating balloons,I-zgiYlbfnM,17,27,train
swing dancing,I0-Y6oyDI5U,30,40,train
embroidering,I0-eImq7m7s,172,182,train
throwing ball (not baseball or American football),I006k-zzRZM,16,26,train
grooming horse,I00CcE9QX34,264,274,train
pole vault,I00_G15kyI0,0,10,train
waxing armpits,I00flCRkn6A,100,110,train
talking on cell phone,I01hQByF3h0,20,30,train
springboard diving,I02HD_k7yUc,203,213,train
flying kite,I02L7td0OMg,2,12,train
tossing coin,I03vIVxrSKY,7,17,train
bottling,I04GNT6CIFs,26,36,train
milking cow,I04M39BqKRw,5,15,train
surfing crowd,I04jgswBN4o,6,16,train
golf chipping,I04zqcy0FP4,43,53,train
dyeing hair,I05Df5N-Wa4,2,12,train
opening refrigerator,I05ilHvbtdE,21,31,train
squeezing orange,I064Zn6Dnbs,58,68,train
combing hair,I06CGDpgo0o,0,10,train
lawn mower racing,I07BJuqmeHw,214,224,train
using a sledge hammer,I07oWjU6oIg,28,38,train
cooking scallops,I08FAEDmwiE,48,58,train
using remote controller (not gaming),I08QgXI9Q0Q,78,88,train
acting in play,I08yVhviO7o,70,80,train
shooting basketball,I0AkCJQAGT8,7,17,train
robot dancing,I0B06GwQ4oA,32,42,train
ice skating,I0B0H_c0bGw,0,10,train
juggling fire,I0B9xg4ZHxc,15,25,train
salsa dancing,I0BpgvjxKjU,134,144,train
picking apples,I0CAZPlZljQ,20,30,train
playing slot machine,I0CFQI1n1Uo,70,80,train
bathing dog,I0CmdRPh5lQ,12,22,train
situp,I0EJnQlJqMU,0,10,train
snowboarding,I0EVMy-bx9c,190,200,train
snowkiting,I0Eh75ERPgI,256,266,train
cutting orange,I0FA5pUwdqQ,34,44,train
milking goat,I0GHmoOqG_w,0,10,train
opening bottle (not wine),I0GSdPTEqvs,1,11,train
crossing river,I0HZis7c1sI,11,21,train
petting cat,I0I8oe_OfIU,46,56,train
brushing floor,I0IY4bd0FJw,26,36,train
putting on lipstick,I0IwSlWUDDM,7,17,train
brushing floor,I0K9FbOECeE,30,40,train
blowing glass,I0KQWh_5tAk,28,38,train
preparing salad,I0LfeKFVke8,86,96,train
baby waking up,I0LvCjy03YQ,189,199,train
washing hands,I0LzKC1YpT4,9,19,train
coughing,I0N73FERCnw,12,22,train
playing cricket,I0NpHSTKqyg,0,10,train
playing guitar,I0NwZ0sNPew,3498,3508,train
crocheting,I0OXAENHHf8,18,28,train
tap dancing,I0OZx-y88ZQ,3,13,train
extinguishing fire,I0Pnfgz6pag,36,46,train
attending conference,I0Qw2BXvHXw,474,484,train
blowing out candles,I0RCX590CwA,14,24,train
building shed,I0RDaBpwa6M,50,60,train
dyeing hair,I0RJFnY9waA,803,813,train
krumping,I0So_D02D-U,3,13,train
sweeping floor,I0TTeGbaaw8,9,19,train
looking in mirror,I0UyR2lfDe0,0,10,train
sipping cup,I0WBTp05VW4,18,28,train
riding mechanical bull,I0WCABhRycU,42,52,train
parasailing,I0WGKCbbVu4,12,22,train
brushing floor,I0WeqibBObc,0,10,train
shuffling cards,I0X8RMKzzKk,15,25,train
doing sudoku,I0XFWR8qmyQ,283,293,train
training dog,I0XvVARKq3M,3,13,train
disc golfing,I0YF2iXJe8I,22,32,train
hand washing clothes,I0YNa-yOhas,57,67,train
leatherworking,I0Zj6CbwTsk,5,15,train
jumpstyle dancing,I0Zn7P3QOcI,28,38,train
juggling fire,I0_AVyY8fB0,56,66,train
laying concrete,I0_GxHZ5hDg,174,184,train
playing accordion,I0aHetPN2Jo,15,25,train
doing aerobics,I0aT3T_dz8U,247,257,train
skiing crosscountry,I0ar7aGBnLQ,207,217,train
chopping wood,I0auCxH0E4Y,3,13,train
making balloon shapes,I0axW66MWmM,113,123,train
catching or throwing softball,I0bOqFm55MA,37,47,train
flipping pancake,I0bmHq62VRM,10,20,train
playing squash or racquetball,I0bq_S6R8ms,346,356,train
wrapping present,I0cNTjrVfGM,0,10,train
smoking hookah,I0cnYcFSDAU,45,55,train
making a sandwich,I0cre_9bKSM,37,47,train
herding cattle,I0eX0LrQmN8,13,23,train
skiing slalom,I0e_LjcolBc,4,14,train
pole vault,I0em03GOXpg,0,10,train
eating hotdog,I0fIeiLMvSQ,54,64,train
catching or throwing softball,I0fxrAx3XY0,3,13,train
making tea,I0g0J1dmODA,9,19,train
playing pinball,I0gMwj9nd-M,0,10,train
headbanging,I0gXSVSpN3U,3,13,train
making pizza,I0gf_tZVoYc,14,24,train
moving baby,I0gr9m5ubqU,5,15,train
dumpster diving,I0hPVBTvuFE,368,378,train
playing american football,I0hQKvlbXGM,158,168,train
making pizza,I0hTXoNRQCA,7,17,train
dancing charleston,I0haSoD2l0Y,126,136,train
headbanging,I0hkd6fRxUg,32,42,train
moving furniture,I0i3GzySyIs,31,41,train
breading or breadcrumbing,I0iPyKNhSYc,150,160,train
skydiving,I0ifP1GCMOY,142,152,train
bobsledding,I0k6VY6Jdjo,182,192,train
chewing gum,I0kcwMx0-iU,18,28,train
cutting cake,I0lSG6Hq-NA,137,147,train
dyeing hair,I0luMKjIZyg,422,432,train
lock picking,I0lzl9B022w,72,82,train
tightrope walking,I0mzBgwRx9A,1,11,train
doing aerobics,I0nS9IVhxTs,88,98,train
laughing,I0nWs81KOEA,50,60,train
playing cymbals,I0o0AgioQwg,23,33,train
playing xylophone,I0ogy6Eru-Y,24,34,train
barbequing,I0ohhBBg5y8,100,110,train
chewing gum,I0oi1fyLnZ0,8,18,train
riding scooter,I0op1m1rY-Q,51,61,train
breakdancing,I0p37k0GnVQ,129,139,train
climbing tree,I0pAcU4EUjs,11,21,train
counting money,I0pSJzwH0_U,43,53,train
cooking on campfire,I0paAwTITyE,20,30,train
headbanging,I0qEW9n_Qa8,2,12,train
slapping,I0qmh-1e5O0,34,44,train
lunge,I0rEfs096yA,0,10,train
sword fighting,I0rV-tq_x3c,39,49,train
baby waking up,I0rhcrCoTzA,102,112,train
waking up,I0rhcrCoTzA,52,62,train
kicking field goal,I0rhyPp8MHM,0,10,train
massaging feet,I0rlc8oarhY,26,36,train
playing drums,I0sFyyBjQWo,25,35,train
riding scooter,I0sGCwltYho,94,104,train
whistling,I0sJJu9yjBo,63,73,train
holding snake,I0sZOkehJgA,0,10,train
grooming dog,I0tEJaiBlZY,99,109,train
riding a bike,I0tbtjiTlm8,0,10,train
snowboarding,I0txA6xYvX8,16,26,train
dunking basketball,I0uOA5xgKv4,6,16,train
adjusting glasses,I0uzBT4UVes,456,466,train
looking in mirror,I0wab-jQsfg,67,77,train
tying bow tie,I0wr4DtYp3s,5,15,train
pushing wheelchair,I0wvAExUr7s,331,341,train
attending conference,I0wvh9yeLws,44,54,train
milking cow,I0wvkKnPygw,204,214,train
playing squash or racquetball,I0xTiaXtTv0,0,10,train
shooting off fireworks,I0yNkAMoG20,56,66,train
riding unicycle,I0yYgGUh-VM,7,17,train
popping balloons,I0zf92RSJvE,2,12,train
mixing colours,I0ztmkO-p-g,80,90,train
playing saxophone,I0zxqJC0nQg,22,32,train
digging,I1-82xqf3vQ,138,148,train
moon walking,I10GWDcKcc4,6,16,train
sipping cup,I10N38rSwQ4,0,10,train
dunking basketball,I10Spanockk,0,10,train
playing beer pong,I10TbIMy2nU,51,61,train
doing sudoku,I10_yL2ctRc,119,129,train
sharpening knives,I10oOSP99I0,114,124,train
shining shoes,I10orbMEuQM,3,13,train
shaking head,I10vgrbK2Ps,0,10,train
falling off bike,I10wpW-lYPM,8,18,train
putting on mascara,I116jTRVvTw,47,57,train
sanding wood,I11OqAq0RBs,87,97,train
capoeira,I11WmNcs9qY,83,93,train
blowing out candles,I11iy2qk--E,2,12,train
water skiing,I11o-m1P6M0,3,13,train
punching bag,I11w6usv0Jg,13,23,train
raising eyebrows,I12O3pkBAcg,31,41,train
dribbling basketball,I12QoM90hEM,0,10,train
dribbling basketball,I12mna-nD9o,2,12,train
reading book,I131OC6fVSk,19,29,train
cleaning windows,I134_VYp4dU,29,39,train
eating chips,I13ZPc2ZsBc,180,190,train
waxing armpits,I13rvgq3-6A,411,421,train
riding unicycle,I14UYRvO3ps,11,21,train
skateboarding,I14jo209Fcc,130,140,train
carving marble,I14pD0Ynxbc,191,201,train
shot put,I14zPb3R_vQ,42,52,train
assembling computer,I15aEc7vyrk,31,41,train
juggling soccer ball,I15uN2kle7I,58,68,train
shaving head,I15wyXthg10,22,32,train
peeling banana,I16Ft6qR6wk,22,32,train
shaking head,I16fWvK7ezA,11,21,train
playing trumpet,I16owkW47qM,30,40,train
ironing,I16pFcu48M4,833,843,train
cleaning windows,I16rM3dnV38,243,253,train
stretching leg,I16xjf4fpi8,52,62,train
deadlifting,I16xlto3LOA,15,25,train
shouting,I16y212lxWw,1,11,train
scrambling eggs,I17Amd_us3k,358,368,train
snowmobiling,I17DmLQmdBM,83,93,train
cooking egg,I17Yl25kFno,10,20,train
slacklining,I17ml35IW5g,11,21,train
egg hunting,I17muPZGE74,69,79,train
singing,I18F75wLYh8,8,18,train
folding paper,I19bakczcw4,135,145,train
front raises,I1BEYlZVp6A,44,54,train
dining,I1Bt7NE2DGw,57,67,train
closing door,I1C2U2TVZss,1,11,train
waxing chest,I1CWzBQcTsI,32,42,train
gold panning,I1DK7YOvt5A,420,430,train
using puppets,I1DViOACNAs,276,286,train
pushing wheelbarrow,I1DdMuSE5Pk,37,47,train
exercising arm,I1EgU_wD7AQ,31,41,train
stretching arm,I1EgU_wD7AQ,32,42,train
kitesurfing,I1F11KqcEVI,75,85,train
inflating balloons,I1FPehEcr_8,89,99,train
inflating balloons,I1FZEHXFXqI,0,10,train
popping balloons,I1G4a3dOvJk,2,12,train
snowmobiling,I1GqROj5nKM,91,101,train
riding unicycle,I1H9F85c-oM,2,12,train
bartending,I1HR0kGV4ec,12,22,train
jumpstyle dancing,I1HSxG75DFc,136,146,train
geocaching,I1HxYSB-Yqs,427,437,train
breaking boards,I1IEygcEgEI,0,10,train
lunge,I1IvDQibYLU,7,17,train
contact juggling,I1JiC5D0t1A,70,80,train
wrapping present,I1K90CTL180,8,18,train
breakdancing,I1KRYvz1Feg,8,18,train
assembling bicycle,I1LDsf7K3xA,20,30,train
sawing wood,I1M2kmmpsrw,243,253,train
hurling (sport),I1MMu-gmKy0,412,422,train
blowdrying hair,I1MZawPbw9o,41,51,train
playing squash or racquetball,I1NDRv566Uw,255,265,train
sieving,I1Nc4Rowlpg,33,43,train
riding scooter,I1O0XUyKINQ,8,18,train
riding a bike,I1ONpV8Tl8U,5,15,train
juggling fire,I1OYkridkWw,0,10,train
battle rope training,I1OyFjqhs1w,0,10,train
pumping fist,I1PDBiVPbXo,5,15,train
pumping gas,I1PKKsWHPig,506,516,train
pushing car,I1PUjDzKovA,6,16,train
burping,I1PhKp6TnyY,122,132,train
salsa dancing,I1RCqYBH_Y0,142,152,train
playing guitar,I1RVwc9g8wY,54,64,train
playing piano,I1S0eumwFfg,107,117,train
battle rope training,I1S2D1DwH5Q,110,120,train
wrapping present,I1SiYRG1d3A,366,376,train
arguing,I1TIVbvMoNo,14,24,train
breaking glass,I1TWWYbjvJ8,6,16,train
riding mule,I1Uk3ahTMso,0,10,train
doing aerobics,I1Uk7LPK9oQ,10,20,train
washing dishes,I1V11dutvYw,26,36,train
playing drums,I1V7CsRA8T4,158,168,train
embroidering,I1VqImpujWM,447,457,train
blending fruit,I1WCnM6td9Q,47,57,train
rolling eyes,I1WTybQhexg,0,10,train
juggling fire,I1Weod0-Vhs,60,70,train
eating burger,I1WiLuYTyZw,10,20,train
bulldozing,I1XsTKJ2DqE,72,82,train
eating spaghetti,I1Y7ErApM1c,1,11,train
plastering,I1YwCk1G3Ek,1,11,train
drinking shots,I1Z8i8ipqBE,51,61,train
dribbling basketball,I1ZrIGz9lbQ,96,106,train
using bagging machine,I1aOrxgzF3Q,52,62,train
bouncing ball (not juggling),I1al4nY5WUI,59,69,train
brush painting,I1b16WKGHJg,325,335,train
peeling potatoes,I1bV3z9Juw0,65,75,train
contact juggling,I1bcYhMsgsA,87,97,train
digging,I1bhvLccF7Q,89,99,train
snatch weight lifting,I1c7ss-9_bQ,0,10,train
sausage making,I1ccvakwm_o,26,36,train
triple jump,I1cfsPG4gZc,0,10,train
clean and jerk,I1cwFWVGvAU,12,22,train
chasing,I1dde9gG4kQ,18,28,train
walking through snow,I1dhq5Bb5hU,11,21,train
pushing wheelchair,I1dhtLNeqIQ,15,25,train
reading newspaper,I1fKKdPFu6A,142,152,train
sailing,I1fSJZtxFtw,20,30,train
tying knot (not on a tie),I1feCdre9OE,0,10,train
water sliding,I1gB-easkc0,0,10,train
riding elephant,I1ggxB9IKg8,67,77,train
giving or receiving award,I1gyarS8oPY,226,236,train
dealing cards,I1hZeVTTVt0,267,277,train
swimming with sharks,I1hg83gBMZo,0,10,train
pinching,I1hoVLhmfGM,13,23,train
brushing floor,I1iy3d2ZNxE,110,120,train
applauding,I1jBjRmKzrY,289,299,train
rock scissors paper,I1jg_x_kwzg,54,64,train
walking on stilts,I1jrEUU0eRU,16,26,train
abseiling,I1k-vFHsFD0,114,124,train
deadlifting,I1kZanV-FiY,1,11,train
calculating,I1klFNWATjk,321,331,train
krumping,I1ksjiak_h0,30,40,train
opening wine bottle,I1l3hBwqW8U,7,17,train
playing keyboard,I1lqlH1DnQg,29,39,train
front raises,I1luSUsZZWI,74,84,train
playing darts,I1lwQ9c2JnA,28,38,train
playing field hockey,I1miAnPBa_4,61,71,train
winking,I1nwXDK5_4E,0,10,train
bouncing ball (not juggling),I1okL6OyUTM,56,66,train
stacking dice,I1pPHABeNFk,50,60,train
playing dominoes,I1qQGWFlucU,122,132,train
digging,I1r7hHIZadM,134,144,train
tapping guitar,I1rgNZd0P1w,64,74,train
sleeping,I1rgP4U-ayw,0,10,train
lunge,I1sDIXY3ICw,0,10,train
stretching leg,I1sHCqNw8h0,201,211,train
skipping stone,I1uY_tYy7xU,13,23,train
putting wallpaper on wall,I1uqy39EUSc,905,915,train
backflip (human),I1w4nh9nqcU,0,10,train
sleeping,I1x4QD9es18,23,33,train
triple jump,I1xk7ytTlEs,2,12,train
vacuuming car,I1zMX4rxHtw,79,89,train
celebrating,I1zO5o0Dxw8,51,61,train
flipping pancake,I1zaPQEwrlE,36,46,train
blowdrying hair,I2-88veSxjg,0,10,train
bungee jumping,I2-RfTZHHrQ,325,335,train
cleaning shoes,I2-x3GVV5r0,301,311,train
breakdancing,I2-xuhnZANQ,134,144,train
cooking on campfire,I20pVVJ6ozs,75,85,train
golf chipping,I2144xSCsvk,1,11,train
alligator wrestling,I236Du9_PfQ,231,241,train
being excited,I23JW7_9qRo,193,203,train
blowing out candles,I25QGuIEZ5U,64,74,train
playing keyboard,I25gJrI4sKQ,23,33,train
snowboarding,I25heWWnp30,157,167,train
lunge,I274nD_gus4,1,11,train
tossing coin,I27DLB0VErU,37,47,train
pillow fight,I27QdFff1Pc,60,70,train
opening present,I293ACAwPSo,228,238,train
applauding,I299Hky1p0s,1,11,train
clean and jerk,I29ptIRKJHM,24,34,train
opening refrigerator,I29r8HPgNCo,43,53,train
spelunking,I2AoSgqZC5k,37,47,train
slapping,I2Bej5FwKsc,170,180,train
headbanging,I2C5MWVW-kc,17,27,train
brushing hair,I2CWH29sokg,3,13,train
shaving legs,I2CkxUs9QtE,163,173,train
picking blueberries,I2Cyj4KfS9U,206,216,train
ice swimming,I2DDpQlX8ZQ,60,70,train
inflating balloons,I2DKQ2rrD5w,0,10,train
doing aerobics,I2DeDHrT_GE,113,123,train
cleaning shoes,I2EbrB4osC0,238,248,train
lighting fire,I2EfpqGgU44,6,16,train
high jump,I2EgFHlMRhc,0,10,train
ice climbing,I2FFdhjMTEQ,0,10,train
archery,I2FLGp8ktuw,71,81,train
cooking chicken,I2FPytfUnPE,96,106,train
seasoning food,I2FPytfUnPE,97,107,train
water skiing,I2IZRsLDw34,48,58,train
playing slot machine,I2JDRydn1Ik,37,47,train
milking cow,I2JgLu0c824,100,110,train
flying kite,I2KJH1s9w1Y,25,35,train
watering plants,I2KsjFN_D4I,57,67,train
brushing floor,I2Kx1hRyebY,53,63,train
listening with headphones,I2LPdruIsqw,8,18,train
wrapping present,I2LVGDDlfjc,50,60,train
playing bagpipes,I2Lu-VH8kfw,1,11,train
clean and jerk,I2Lxa6snJCo,2,12,train
playing saxophone,I2MO7G7UevA,65,75,train
filling cake,I2MVxZcb174,54,64,train
riding unicycle,I2MXcG9mezI,3,13,train
opening present,I2MsTX6Gsp4,0,10,train
drooling,I2N62n6vmbU,90,100,train
making horseshoes,I2NIUfLmyCg,116,126,train
surfing crowd,I2NtZNZXe3g,41,51,train
frying vegetables,I2OGfMx4YzE,84,94,train
playing bagpipes,I2OvykaHy8Q,6,16,train
water skiing,I2PDxCK1bx8,90,100,train
