label,youtube_id,time_start,time_end,split
jumping bicycle,Wg7-q8C_few,1,11,train
spray painting,Wg7uqwXvKH8,13,23,train
climbing ladder,Wg84uh--RYc,13,23,train
playing clarinet,Wg86ercBjY0,2,12,train
breaking boards,Wg8ZAOhnYfM,0,10,train
doing aerobics,Wg8dtKQ0XgM,88,98,train
throwing knife,Wg8neMkDs6w,0,10,train
playing pan pipes,Wg8uFTyzqsk,144,154,train
presenting weather forecast,Wg8udVh1vwA,71,81,train
passing soccer ball,Wg9xhvb_uEE,0,10,train
building lego,WgA6N_ehcsg,70,80,train
shooting basketball,WgA8ycKG8lU,97,107,train
milking cow,WgAIDoEVBH4,201,211,train
pouring milk,WgAZq3Y5kP0,283,293,train
playing with trains,WgAojEXXOVQ,580,590,train
jumping jacks,WgAx2o13MIk,17,27,train
catching or throwing frisbee,WgBftzpBifU,45,55,train
playing ping pong,WgC7Bf8YMyY,0,10,train
carving ice,WgCLIlbOQPs,40,50,train
snorkeling,WgCknUf65eM,76,86,train
sanding wood,WgDA0hNPJiU,1,11,train
surfing crowd,WgDNknm1Zno,9,19,train
installing carpet,WgE3HTsInzc,23,33,train
playing rounders,WgE44YP6xrs,0,10,train
rolling pastry,WgEkl0RRgP8,8,18,train
sticking tongue out,WgHPatk--bI,1442,1452,train
pushing wheelchair,WgHWH1-wVdI,39,49,train
playing kickball,WgHXsDQGb4M,113,123,train
playing piano,WgHomYdWI7k,72,82,train
surveying,WgHopW2dFxk,350,360,train
doing sudoku,WgHyOe1M0b4,476,486,train
shoveling snow,WgLwlzkKOFQ,0,10,train
blending fruit,WgM21ILmWdc,26,36,train
sticking tongue out,WgMIh9Ra1iw,6,16,train
breaking glass,WgMTsCY-PlM,9,19,train
riding snow blower,WgMufuzH6hc,8,18,train
riding mule,WgNdJsfOVPY,190,200,train
driving tractor,WgO85aUdT-w,24,34,train
playing cymbals,WgOtbXCGGTQ,12,22,train
playing harmonica,WgOutWO3dDs,1,11,train
dribbling basketball,WgP0wf7zmEY,48,58,train
blowing nose,WgPnv5eLKSU,12,22,train
springboard diving,WgPutfFxi1w,0,10,train
curling (sport),WgQIDHq2vJo,73,83,train
eating burger,WgRBjjF4l5g,33,43,train
playing field hockey,WgR_w3TA4IY,42,52,train
cartwheeling,WgRhS3fDtRU,1,11,train
opening door,WgRhfl06Pr4,6,16,train
tightrope walking,WgRskVx-S1c,9,19,train
picking blueberries,WgSiveIfRfE,22,32,train
walking with crutches,WgSvqDFe84w,9,19,train
throwing water balloon,WgTBO_y2dwM,95,105,train
playing cricket,WgU2xbJIdAo,0,10,train
opening present,WgUHvAVzn7M,8,18,train
watching tv,WgUvOpP0Kaw,0,10,train
playing ocarina,WgUvrvfJnZE,39,49,train
making sushi,WgV6VLs85VU,185,195,train
carving marble,WgV7L-ozCMY,0,10,train
seasoning food,WgVBitiJA88,48,58,train
playing rubiks cube,WgW-wHV0-ts,159,169,train
coughing,WgWpyeTKzUk,6,16,train
tying necktie,WgXBe1SRLU0,122,132,train
blowing glass,WgXvCfB7jHM,1,11,train
curling hair,WgYCNZ43OeA,22,32,train
rock climbing,WgYDQ3ytYNQ,428,438,train
diving cliff,WgZ2ZBuGh9U,145,155,train
putting on foundation,WgZDlJEwEbU,159,169,train
squeezing orange,Wg_2_xz9E24,0,10,train
riding or walking with horse,WgaU9f1Li3E,1,11,train
massaging legs,WgbzbCpk8S4,37,47,train
windsurfing,WgdRrXChxzw,10,20,train
sticking tongue out,WgeBk5jngrE,13,23,train
capoeira,Wgf-lPAfUo0,11,21,train
marching,WggD_xdh5W4,2,12,train
yoga,Wggcw15JgiE,71,81,train
dancing ballet,WggePTjCPOw,24,34,train
feeding fish,WgggJx9mRxI,14,24,train
clapping,WgghOBzBPRY,234,244,train
tagging graffiti,Wgh7381ApRo,7,17,train
playing ice hockey,WghtQOeTUq4,0,10,train
playing harmonica,WgiDnf3u8zE,0,10,train
bouncing on trampoline,WgjLNmTfFQ4,30,40,train
swimming with dolphins,WgjLeFibids,14,24,train
ironing,WgjOQAMdb-g,143,153,train
contact juggling,Wgj_OFtJurc,198,208,train
archery,WgjbZeOBIN0,20,30,train
pull ups,WgjrLLTr4qY,13,23,train
rock climbing,WgjtAaJ9qpc,203,213,train
high jump,Wgjx5RSwP7M,0,10,train
carving ice,WgkZxUC-JWg,80,90,train
shopping,Wgk_X9PBxFk,754,764,train
spelunking,WgklEpYEdHs,215,225,train
casting fishing line,WgkxfuvyLmQ,13,23,train
shuffling feet,Wgl1VCPP2Xw,1,11,train
using a microscope,WglLljOwnSM,0,10,train
photobombing,WgljsEDUaqc,46,56,train
unboxing,WgmwPzJ-H98,190,200,train
shining shoes,WgnLUII3dxs,1090,1100,train
dining,WgnbT-iJKRg,237,247,train
diving cliff,WgoHcM7WpjA,41,51,train
eating cake,WgoOYWi8eE0,2,12,train
blasting sand,WgodjmBoA3k,130,140,train
drumming fingers,Wgofj_t3suo,15,25,train
recording music,WgqPbqSKTm8,48,58,train
eating watermelon,WgqYt4TQm78,50,60,train
playing bass guitar,WgqbfynJrt0,457,467,train
skateboarding,WgqdpMPOaTA,14,24,train
swing dancing,WgrQXcnC4mU,9,19,train
fly tying,WgrcK5XDrJc,39,49,train
rope pushdown,WgrfDRr096k,21,31,train
stretching leg,WgrnDtmIJS4,63,73,train
scrubbing face,Wgrs0btyAa4,183,193,train
paragliding,Wgs62gdwN6I,493,503,train
yarn spinning,WgsElgCp1aA,38,48,train
eating cake,WgsFKe4rfbU,30,40,train
cartwheeling,Wgsy8tdsTK4,10,20,train
lifting hat,Wgt9jDqEZ7E,30,40,train
shaving head,Wgt9yM3VT7M,2,12,train
scrubbing face,WgtZQjJAzz0,204,214,train
walking on stilts,Wgts72U0lXc,49,59,train
drawing,WguHXnaW7jE,105,115,train
steering car,WguXdNC3lE8,0,10,train
checking watch,WgubXHzsPwA,73,83,train
playing monopoly,WgwWENLDGtc,0,10,train
counting money,WgwiQgfM8hA,1076,1086,train
mopping floor,Wgy2s90zGpY,93,103,train
doing sudoku,Wgy5sfMIKgA,112,122,train
pinching,Wgy6v95rudk,108,118,train
sled dog racing,WgyGWhKBJrQ,12,22,train
curling hair,WgyJjm_CGBI,454,464,train
dribbling basketball,WgyczhLciy0,7,17,train
tagging graffiti,WgyfOSP3hiU,0,10,train
setting table,WgypSgzyQ20,3,13,train
pouring wine,WgzMnHYcA1E,20,30,train
headbanging,WgzeiDVtxLg,4,14,train
sausage making,Wh-HilPUQqI,50,60,train
geocaching,Wh-Mpa0wpdc,394,404,train
doing aerobics,Wh-jnov4PNU,128,138,train
recording music,Wh-xSkGJe6k,23,33,train
blowing out candles,Wh0eMBSmvJs,16,26,train
carving ice,Wh1AxnpdsOU,1,11,train
ice fishing,Wh1RfHb50Y0,68,78,train
playing ocarina,Wh1xwe-bg9o,14,24,train
skipping stone,Wh2CUbYSOq0,0,10,train
snorkeling,Wh3NeUiV4Nk,409,419,train
swimming front crawl,Wh3YBJAxuhA,32,42,train
walking the dog,Wh4MqdIUlV4,50,60,train
blowing nose,Wh4vYozBQ5k,19,29,train
sharpening knives,Wh5k_eWbSOw,194,204,train
laying tiles,Wh6mm-Rmk40,4,14,train
trimming or shaving beard,Wh7TNyUUNNw,137,147,train
grooming cat,Wh7hZSHo89s,30,40,train
tasting food,Wh7hj8-U28U,190,200,train
playing accordion,Wh7r9nCzGoM,78,88,train
deadlifting,Wh7x0KeS174,0,10,train
mopping floor,Wh8kfbMkOKM,18,28,train
scrubbing face,Wh8q80OAA8E,221,231,train
pouring milk,Wh9C4qkR33o,3,13,train
tightrope walking,Wh9hDoCNv4I,0,10,train
bouncing on trampoline,WhA18ixYe8M,18,28,train
blowing out candles,WhApCe3DXrU,17,27,train
recording music,WhCT5IF537Y,0,10,train
bookbinding,WhE2S-SNy5k,240,250,train
watching tv,WhEpVF1owfI,7,17,train
mushroom foraging,WhEvCSiEGj4,302,312,train
putting on shoes,WhFeelNcFWE,36,46,train
cleaning windows,WhGgKMoCGow,10,20,train
moving furniture,WhHRfiLYiUo,0,10,train
building shed,WhHSz4JRI6Y,194,204,train
playing basketball,WhHpvQhwvRU,13,23,train
fly tying,WhIP1h4-rok,650,660,train
playing squash or racquetball,WhIb94e0tW0,34,44,train
shaping bread dough,WhJUoi7SV7s,5,15,train
tickling,WhJvNC7MHxs,39,49,train
curling eyelashes,WhKAPPde7Yk,200,210,train
using puppets,WhL0VMBZ9bo,300,310,train
ice skating,WhL45decR1g,5,15,train
filling cake,WhL6VID0aOA,46,56,train
mountain climber (exercise),WhLBpGWpojI,5,15,train
diving cliff,WhL_X1JtjBE,2,12,train
archery,WhLrf5RQZpQ,31,41,train
applauding,WhM21FnkM7A,2,12,train
filling eyebrows,WhMaRM2gjBs,58,68,train
hitting baseball,WhMtyLiVdqU,25,35,train
golf chipping,WhN1NJl-SWc,181,191,train
extinguishing fire,WhN9uFgz8nY,2,12,train
playing marbles,WhNAChC7plM,91,101,train
pull ups,WhNGrwlwMIA,97,107,train
pulling espresso shot,WhN_lfcjxx0,0,10,train
cleaning toilet,WhNq2iyGUfU,114,124,train
photocopying,WhOMJ31emmU,16,26,train
tightrope walking,WhOcjoEO3RE,48,58,train
breathing fire,WhOdkiu2MgQ,0,10,train
sawing wood,WhOx_jTvwKQ,113,123,train
getting a tattoo,WhQA2uiFO_c,39,49,train
eating watermelon,WhQzxAQ-4sc,126,136,train
opening present,WhRb8YAKBP8,856,866,train
playing cards,WhS29pZnmbs,384,394,train
high kick,WhSFIJlMI-g,2,12,train
photocopying,WhSGEmb0lbo,6,16,train
waiting in line,WhSjBDjKDfo,10,20,train
pushing car,WhUNjek4TmU,0,10,train
unloading truck,WhUnuOzh63w,145,155,train
weaving fabric,WhV0W0IOCZA,355,365,train
historical reenactment,WhV5oPRaXmw,221,231,train
catching or throwing baseball,WhVrnEpCQYA,17,27,train
catching or throwing softball,WhVrnEpCQYA,38,48,train
dancing ballet,WhWMxp6ujzE,47,57,train
eating chips,WhYTXKWakk4,0,10,train
licking,WhYuqy0FhhE,98,108,train
polishing furniture,WhZ9XGUtggw,0,10,train
playing rounders,WhZY5N7XraU,3,13,train
making balloon shapes,Wh_UqMltuVo,277,287,train
listening with headphones,Wh_XepmGxqo,40,50,train
lock picking,Wh_ZU5sqkS4,51,61,train
dancing charleston,Whal5psFSOM,0,10,train
putting on foundation,WhbjNBKznlU,56,66,train
cooking scallops,WhcM5gt6LFY,131,141,train
pole vault,WhckWdsnAg8,3,13,train
marching,Whcv2axf7bk,42,52,train
punching person (boxing),Whcw37P5tuI,10,20,train
gymnastics tumbling,WhdXEZp2S64,72,82,train
hammer throw,Whdw4kvO21I,3,13,train
sieving,Whe_KOMq4r0,0,10,train
dancing ballet,Wheaz_JMPiM,255,265,train
marching,Whee-F-UnmQ,10,20,train
pulling espresso shot,WheuAtjAQc0,30,40,train
massaging legs,WhfLDliVArg,41,51,train
playing monopoly,Whfyh4v6Mkw,3,13,train
ripping paper,Whg8y3u9XkE,8,18,train
catching or throwing baseball,WhgIZlcd2bo,11,21,train
waiting in line,WhgU_tVJzEk,18,28,train
walking with crutches,WhgfsIFELjs,27,37,train
yawning,WhgoPraUf9k,0,10,train
seasoning food,Whh1r4mvtu4,290,300,train
laying decking,WhhyzFpmSuw,6,16,train
marriage proposal,Whi6ae-D9r8,153,163,train
stretching arm,WhiL_aaEdr8,98,108,train
riding or walking with horse,WhjOFnPnIVA,188,198,train
rolling eyes,WhjuVr7yH6g,1,11,train
using megaphone,WhjxcCvb2As,36,46,train
pushing cart,WhkRLbiemPg,33,43,train
blowing nose,Whl1fao5i0A,0,10,train
entering church,Whm5aFgHZvA,63,73,train
playing ice hockey,WhmCbD5E_f4,8,18,train
letting go of balloon,WhnDsGRxonY,20,30,train
standing on hands,WhnotArw_HM,730,740,train
folding paper,Who0NyT2MhM,59,69,train
being excited,WhoDUMIErrs,0,10,train
mountain climber (exercise),Whoe0Asx1QU,22,32,train
talking on cell phone,Whosy1b8fCg,77,87,train
dancing ballet,WhoyMzHWU6M,2190,2200,train
feeding fish,Whp9n_QQXH0,0,10,train
presenting weather forecast,WhpSvF-FJfs,24,34,train
playing volleyball,Whpl4Qol_0s,0,10,train
rope pushdown,WhpmtrRjNC8,15,25,train
marriage proposal,WhqDEKMq1Gc,5,15,train
washing dishes,WhqXkV7dH8M,237,247,train
cleaning windows,WhqhppGLCko,9,19,train
repairing puncture,WhqiUW7-6VQ,166,176,train
tap dancing,WhqmGTZqbp4,23,33,train
brushing teeth,Whr3hXsSygY,65,75,train
bandaging,WhriSlU3-XA,50,60,train
using puppets,WhsPDjaz_sQ,56,66,train
using remote controller (not gaming),WhsbBX3UOvk,395,405,train
blowing nose,WhtSikqWlME,25,35,train
plastering,WhuMm66CZZY,163,173,train
listening with headphones,WhurilNQaaI,34,44,train
coloring in,WhvDGH_EM84,193,203,train
water skiing,Whvbi4ldpdo,13,23,train
playing cello,Whvwd0AWsPw,78,88,train
opening door,Whw4kNb8d3c,9,19,train
massaging legs,Whwu1HTxL3Q,9,19,train
contorting,Whx9mEoDtGk,31,41,train
calligraphy,Why-vR1KKkE,187,197,train
skateboarding,Why3fyfwVXg,501,511,train
waxing armpits,WhyEcXa5TDg,0,10,train
presenting weather forecast,WhzRfpW5Bn8,15,25,train
lighting candle,Whz_JPl1TNM,295,305,train
testifying,WhzzldAIBEo,141,151,train
chopping wood,Wi-1ubjZWpM,8,18,train
folding napkins,Wi-IGy2ouvU,83,93,train
chiseling wood,Wi-bCPtjhx8,30,40,train
drinking shots,Wi-qxZv2sRQ,17,27,train
using inhaler,Wi0-Q_rDdFM,82,92,train
pushing cart,Wi04dMJ4fZ8,45,55,train
tobogganing,Wi06iNptQzA,7,17,train
smelling feet,Wi0XMlMRWNU,0,10,train
snowboarding,Wi0dSySOdKc,308,318,train
playing hand clapping games,Wi15v9OcgTI,39,49,train
playing kickball,Wi1NdztQIbA,0,10,train
using a wrench,Wi1Q_qv4CsU,8,18,train
hand washing clothes,Wi1YquR_1zM,74,84,train
putting on foundation,Wi1pwEqSJDU,257,267,train
biking through snow,Wi1rfVsIFf4,2,12,train
shuffling feet,Wi27I4Sfl74,47,57,train
playing checkers,Wi2U-ISmxjU,263,273,train
giving or receiving award,Wi2cUJHc0Ng,2,12,train
shot put,Wi2i1RfJRkY,116,126,train
reading newspaper,Wi49nFaqQTk,20,30,train
embroidering,Wi4FdmETgoc,360,370,train
unboxing,Wi4KPC9vyBQ,58,68,train
doing jigsaw puzzle,Wi4c1Gbm0hE,31,41,train
square dancing,Wi4oYdJrKwg,60,70,train
archery,Wi58fsDsVvo,39,49,train
rock climbing,Wi5isQJOxYg,182,192,train
robot dancing,Wi5sejYC6xs,1,11,train
sharpening knives,Wi6ETB9Eo6U,2,12,train
helmet diving,Wi6Xv0TK5U4,173,183,train
motorcycling,Wi6lwaElNr0,338,348,train
curling hair,Wi6paKOyl0o,226,236,train
pushing car,Wi6rnMK58rA,35,45,train
arresting,Wi7F-4srciQ,12,22,train
head stand,Wi7fL49yp6g,18,28,train
breaking glass,Wi82GagKak0,3,13,train
playing bass guitar,Wi8Y8QedkMI,203,213,train
clapping,Wi8jk-lxTHg,13,23,train
applauding,Wi8jk-lxTHg,25,35,train
massaging neck,Wi963hAJsMs,84,94,train
applauding,Wi9RNQL-4P4,5,15,train
bulldozing,Wi9SGbMfuFI,89,99,train
playing trombone,Wi9US6QPQao,53,63,train
sharpening knives,Wi9aurmvaAg,16,26,train
rock scissors paper,Wi9bm9omdoM,111,121,train
playing didgeridoo,WiCEVwA3ok4,2,12,train
pillow fight,WiE06ay7yb8,161,171,train
inflating balloons,WiEsHWZg3Sk,10,20,train
playing cello,WiF8hzEtt5Y,60,70,train
making jewelry,WiFBgfGqeHc,48,58,train
testifying,WiFBqmfNUNg,37,47,train
bouncing on trampoline,WiFXBj_QjP4,1,11,train
yarn spinning,WiG9vmUfUB0,66,76,train
spelunking,WiGQSRucFeo,56,66,train
drumming fingers,WiGRQo2_GRE,18,28,train
playing trombone,WiGtHOINGRE,112,122,train
playing cricket,WiH9mE9JcRA,85,95,train
stacking dice,WiHbcI3eeJk,0,10,train
pouring milk,WiI2JmH6bd8,9,19,train
hockey stop,WiIBueWMByI,0,10,train
headbutting,WiIRNur1_DI,3,13,train
mosh pit dancing,WiIlmUtxe04,1,11,train
playing squash or racquetball,WiItd3aRi-w,108,118,train
waxing eyebrows,WiJ8fuaqWBs,207,217,train
popping balloons,WiJB2HHqnVM,7,17,train
playing violin,WiJVMmmcz-o,0,10,train
peeling potatoes,WiK-oCyofTQ,26,36,train
tasting food,WiM2QpI-q18,67,77,train
swimming front crawl,WiMM3rliyRI,7,17,train
crocheting,WiMSP6pLRec,58,68,train
snowkiting,WiNJWS-bMSs,94,104,train
hugging (not baby),WiNRiJq2I6g,0,10,train
cutting apple,WiO4HRz6hIw,2,12,train
hand washing clothes,WiOcphh9ktQ,67,77,train
feeding fish,WiP2faEZeiU,9,19,train
high fiving,WiPQQ2YqMQs,0,10,train
putting on foundation,WiPwyHj1Ws4,342,352,train
playing marbles,WiQ9sV4SU_M,211,221,train
washing dishes,WiR6IV6zqaE,662,672,train
arresting,WiRB3snLjQk,422,432,train
looking at phone,WiREap3fnFQ,2,12,train
changing oil,WiTAfYWqMRk,248,258,train
beatboxing,WiUJYD0cdNg,35,45,train
eating doughnuts,WiUKnB9mSWM,32,42,train
blowing bubble gum,WiUR1l28WrQ,22,32,train
tasting beer,WiUXL-zvBBM,23,33,train
jumpstyle dancing,WiUXjjlWMDc,42,52,train
sewing,WiUihMHwimE,600,610,train
tightrope walking,WiV2L5M80Ok,22,32,train
krumping,WiV7ApgvumU,191,201,train
throwing axe,WiVNgwto-u8,0,10,train
arm wrestling,WiVn_bGBN-8,1,11,train
playing harp,WiVrDx7uUKQ,128,138,train
roller skating,WiVveZMHOFQ,15,25,train
ripping paper,WiWGuBFHcuE,225,235,train
using a microscope,WiWzNP0QfpE,154,164,train
sieving,WiXvJA0Ofuk,11,21,train
shooting goal (soccer),WiYBWSduo74,84,94,train
shining shoes,WiYdI7ec_Cs,2,12,train
riding elephant,WiZBXbAL6yQ,88,98,train
playing basketball,WiZCq-tjgYM,6,16,train
tying shoe laces,WiZKcuYpUGA,31,41,train
cutting apple,Wi_1BT5NW4M,38,48,train
ice fishing,Wi_mzN4yu8o,13,23,train
ski ballet,WibViPcPNGo,6,16,train
presenting weather forecast,WicD3SoDyZI,11,21,train
jetskiing,WicIRyhjKd8,18,28,train
eating doughnuts,WicNG4Ju5PM,54,64,train
throwing knife,Wicz19rdgvU,105,115,train
playing cricket,Wid4z5xHtUk,66,76,train
playing monopoly,Wid8prVSGWA,523,533,train
spelunking,WidOEvieDx8,141,151,train
arm wrestling,WidcZbpPEC0,50,60,train
cutting orange,Widn87p8rFE,0,10,train
passing soccer ball,WidprN9ntds,10,20,train
rock scissors paper,WiepeqYcXtA,0,10,train
eating cake,WifRnj0eJRw,9,19,train
