label,youtube_id,time_start,time_end,split
winking,l6YggC67fU4,0,10,train
knitting,l6_2Ax9-3DQ,119,129,train
playing trumpet,l6_PmTRdg2k,54,64,train
eating spaghetti,l6_VnsunTd8,1,11,train
peeling apples,l6_hGiiq-nI,22,32,train
calligraphy,l6_q8hEKY38,91,101,train
playing bagpipes,l6a56j87obQ,79,89,train
ski ballet,l6aDNiYzYDA,4,14,train
making jewelry,l6aFgcUjuYc,227,237,train
catching or throwing softball,l6acW2KkhiY,114,124,train
pulling rope (game),l6al4eud3N0,8,18,train
hugging baby,l6ardaEhJQg,9,19,train
assembling computer,l6b2Bpp1vis,202,212,train
laying concrete,l6bQPBkQjrI,13,23,train
passing soccer ball,l6bfj7g7TfY,219,229,train
kicking soccer ball,l6bfj7g7TfY,260,270,train
swing dancing,l6brhOOlcHw,205,215,train
playing oboe,l6btiJwm6bc,138,148,train
using puppets,l6cW6kjhjV0,34,44,train
walking through snow,l6ckVupY8Ms,0,10,train
biking through snow,l6cmcNpOlcQ,30,40,train
archaeological excavation,l6dp_sXYH08,0,10,train
building lego,l6du19bU0rA,135,145,train
watching tv,l6eDIZLKlMU,0,10,train
wrapping present,l6e_8bd4Roo,90,100,train
tossing salad,l6ecINwPPE4,160,170,train
twiddling fingers,l6ewohYE4bw,26,36,train
flint knapping,l6f-eKct0p0,59,69,train
arranging flowers,l6f92ruKpss,50,60,train
slacklining,l6fHMH-3jB0,5,15,train
kitesurfing,l6fROygyo4Y,169,179,train
deadlifting,l6gDwf3xC6s,3,13,train
installing carpet,l6gFjx8hKHc,14,24,train
cutting watermelon,l6gMU4wd-RY,70,80,train
answering questions,l6gNfe-yphI,82,92,train
cleaning windows,l6gkrEswu6M,15,25,train
spraying,l6hJzS7jaIc,169,179,train
setting table,l6iOCBN1Gm4,84,94,train
playing beer pong,l6ikHUBLyas,26,36,train
tossing salad,l6j8UQPwg0Y,18,28,train
playing bagpipes,l6jMv1FfGhM,1,11,train
curling hair,l6jbukgSgis,236,246,train
massaging person's head,l6jv_PBLHoQ,140,150,train
drawing,l6kJXmaqw9E,256,266,train
opening wine bottle,l6khrcmhW54,42,52,train
playing recorder,l6l7iJbMtAc,80,90,train
doing sudoku,l6laXG0FTlY,177,187,train
sticking tongue out,l6m8vz4YEHQ,3,13,train
playing rubiks cube,l6m96DRY6K4,105,115,train
watering plants,l6m_fQwXTc8,33,43,train
shuffling feet,l6maXeDrrbw,15,25,train
tap dancing,l6mp9K00I50,0,10,train
golf chipping,l6nSWVlXiyk,2,12,train
tasting wine,l6nbNwmx6KE,20,30,train
fixing bicycle,l6nhLqc83uQ,242,252,train
building cabinet,l6nu92pXrzY,462,472,train
bouncing on trampoline,l6nxeY_QQDs,37,47,train
stacking cups,l6pzC1Pdl-g,17,27,train
using a sledge hammer,l6q7DYum6ok,116,126,train
looking at phone,l6qOlt5cqnk,74,84,train
cleaning gutters,l6qZroiOUsk,1,11,train
battle rope training,l6qhPgHHXr0,12,22,train
mopping floor,l6rDaSLYzzM,230,240,train
laying tiles,l6si5yzoiig,16,26,train
milking goat,l6t057kP_u0,0,10,train
opening wine bottle,l6t4mt7PZ2c,24,34,train
feeding goats,l6tIJQCZNwY,0,10,train
faceplanting,l6tReIZBuzE,1,11,train
sucking lolly,l6t_wp6zKXU,48,58,train
stacking dice,l6tnzAbTc3s,43,53,train
making tea,l6vq0s26xjQ,26,36,train
closing door,l6vvdfW4jMA,76,86,train
juggling soccer ball,l6vyb8fkbTE,58,68,train
carving marble,l6w51chltns,148,158,train
throwing snowballs,l6wdGWdtoVY,24,34,train
making a sandwich,l6wrJ_bsvno,38,48,train
playing kickball,l6wtkL_Z3cA,55,65,train
opening present,l6wuUBE1g6M,1,11,train
carrying weight,l6wyrqHodcQ,173,183,train
spraying,l6xeVgbUjsM,7,17,train
shoveling snow,l6y-M-t3hSM,0,10,train
finger snapping,l6yRHWzGl8U,1,11,train
somersaulting,l6ygQe0uFXg,2,12,train
wrestling,l6yiQOutQmQ,662,672,train
cleaning gutters,l6zBp1al8Ck,6,16,train
shaking head,l6znV-hPp0Q,0,10,train
washing dishes,l6ztTPEHfqc,5,15,train
throwing snowballs,l7-0fOtOpvM,11,21,train
playing controller,l7-SizOiy0I,66,76,train
chewing gum,l7-_ky02OI8,2,12,train
cracking knuckles,l7-jIDW2jyY,13,23,train
herding cattle,l708XqTAihc,0,10,train
lighting candle,l70ZcX2ukn4,20,30,train
getting a piercing,l70_hP78KKk,18,28,train
high jump,l71GCSoIB08,0,10,train
breakdancing,l71M9vcZFXw,38,48,train
falling off bike,l71Siw04I_I,0,10,train
pumping fist,l72UGAbuB_o,1,11,train
playing guitar,l73Zt499S1s,217,227,train
waxing chest,l73et8kDJFo,54,64,train
trapezing,l73xf9FZgmI,5,15,train
playing trumpet,l7479_UQTbE,17,27,train
square dancing,l74DPD9mEac,4,14,train
putting wallpaper on wall,l766mam5SVA,112,122,train
crying,l76PfI2Jz3g,33,43,train
jumpstyle dancing,l76ahC606A0,68,78,train
exercising arm,l76hBV7UzLw,837,847,train
jumpstyle dancing,l76mn88StX4,17,27,train
assembling bicycle,l773ZSkPnyo,174,184,train
passing American football (not in game),l787qjPwY2E,4,14,train
swimming backstroke,l78VHU5a7M0,127,137,train
swimming breast stroke,l78e-IXE71g,42,52,train
water sliding,l78lLJn7JXY,16,26,train
playing saxophone,l78mHVXIohM,31,41,train
preparing salad,l79ddw-JIag,21,31,train
parasailing,l7AMw7HYf_8,21,31,train
sharpening pencil,l7B70nrwb_s,4,14,train
crawling baby,l7BO7usbJzE,19,29,train
drop kicking,l7BOPxkTgBM,0,10,train
making the bed,l7BfGogCf8g,197,207,train
egg hunting,l7CBx9gSSlI,9,19,train
wading through mud,l7CER-tQxWc,9,19,train
karaoke,l7CkmDrU4Ys,22,32,train
filling cake,l7Cvpp8H594,127,137,train
assembling computer,l7Dh_iSW6RU,884,894,train
playing keyboard,l7E-X3bsXtk,28,38,train
massaging legs,l7EVsjabKn8,7,17,train
windsurfing,l7FDpI-QDEU,61,71,train
silent disco,l7Fgp_5Mzwg,2,12,train
inflating balloons,l7Fsc8CS_p8,10,20,train
carrying baby,l7FsdUQBPp0,86,96,train
pillow fight,l7GHeUBJCK8,51,61,train
decorating the christmas tree,l7GTIC2bJ2w,39,49,train
headbutting,l7Gu4f_poyI,4,14,train
ironing hair,l7HZ9naegFY,264,274,train
swimming with dolphins,l7HpIGPq_Rw,3,13,train
clean and jerk,l7I-s-XkoLs,4,14,train
front raises,l7ICw6Qe_F0,6,16,train
playing road hockey,l7IOBKRIxXE,77,87,train
checking tires,l7J7xisTi_I,12,22,train
juggling balls,l7K4xvJDjrQ,0,10,train
laying concrete,l7Km8QtJYqA,0,10,train
playing squash or racquetball,l7Km9uDc4_Q,6,16,train
wrapping present,l7L7YxoGTHs,136,146,train
eating doughnuts,l7LBYLSJbcA,45,55,train
wading through water,l7M9SbHVWaM,86,96,train
tightrope walking,l7MDCHZUewE,197,207,train
pull ups,l7MRm1qzmZ8,3,13,train
tai chi,l7MUWDho1u0,53,63,train
playing guitar,l7N57ycvlNM,157,167,train
mixing colours,l7NIuG9HIYM,311,321,train
playing keyboard,l7NMJ9CCfm0,39,49,train
shuffling cards,l7NQnaV_RYE,189,199,train
climbing ladder,l7Nb_q7HLoo,47,57,train
tie dying,l7ORphi9uoA,48,58,train
news anchoring,l7OVqaBR8KU,18,28,train
long jump,l7OXy7EdGWc,30,40,train
staring,l7ObiFK6fBw,0,10,train
using segway,l7OnhZw8JDQ,20,30,train
waxing back,l7P6wxinLN8,37,47,train
using remote controller (not gaming),l7Q2KIPs3zw,42,52,train
front raises,l7QAgN6oRBE,2,12,train
jumping into pool,l7Qse9vHagE,4,14,train
parasailing,l7RJgInK4T0,36,46,train
sanding floor,l7SZbtP1vaE,3,13,train
ironing hair,l7T4Wl6qHvs,156,166,train
tapping pen,l7UmX4yGjZg,41,51,train
chewing gum,l7Ut5I9m5VE,179,189,train
sign language interpreting,l7V23LsOMfc,67,77,train
trapezing,l7W7P_igzRU,33,43,train
golf putting,l7WKjmC5x-8,68,78,train
sucking lolly,l7WUsOtQu2o,86,96,train
getting a tattoo,l7X2B4xfxfU,26,36,train
playing keyboard,l7XRgoG046I,22,32,train
putting on lipstick,l7Xh9veOe8o,91,101,train
geocaching,l7XklgFnD2g,23,33,train
carrying baby,l7YOFoLX81c,2,12,train
playing cymbals,l7Ytr8rznQU,2,12,train
sword fighting,l7ZK8Mg6obU,15,25,train
passing American football (not in game),l7ZOrFw_oiM,20,30,train
barbequing,l7_OLgnVNes,22,32,train
lawn mower racing,l7abwGaAOuw,0,10,train
blowing bubble gum,l7adSHKVvtM,11,21,train
getting a haircut,l7bBIqvwS0U,11,21,train
using megaphone,l7bTAH0M68Q,7,17,train
skateboarding,l7bb-XXPXgo,284,294,train
barbequing,l7btM9ahLx4,154,164,train
riding scooter,l7c9xmd6GuA,43,53,train
playing violin,l7ce40m_kVA,96,106,train
ski ballet,l7dfzJzsKPk,3,13,train
spinning poi,l7dkbb99pOE,6,16,train
playing ocarina,l7eN_Qk8GVU,20,30,train
preparing salad,l7eqS9UPVv8,23,33,train
roller skating,l7fyGRnkSEY,330,340,train
massaging feet,l7gSaz3wDhk,53,63,train
juggling soccer ball,l7gn47CycKs,128,138,train
putting on foundation,l7h1q1AYU1U,48,58,train
tapping guitar,l7heQNZtz9U,25,35,train
playing organ,l7iaoogZC4g,9,19,train
shaving legs,l7iav317Ucw,237,247,train
sword fighting,l7iwacMnZRY,96,106,train
smoking hookah,l7k-ySeYb68,4,14,train
listening with headphones,l7k9q7-iiFE,174,184,train
milking cow,l7kY0BLWSOw,0,10,train
dancing macarena,l7khZ1wbwzM,0,10,train
playing cello,l7ko0f652To,262,272,train
swing dancing,l7kx-XPT-rY,0,10,train
throwing snowballs,l7l2jv9twGk,0,10,train
riding scooter,l7lNNZs3ilU,44,54,train
baking cookies,l7lko6efTjY,154,164,train
shaving head,l7mGmJNlJLY,13,23,train
threading needle,l7m_YORXOrY,85,95,train
eating nachos,l7mj2YQbv9c,170,180,train
scuba diving,l7mt-Z56plk,92,102,train
bandaging,l7n7hSWK2rI,53,63,train
snorkeling,l7nNktlSUag,411,421,train
busking,l7nvQh3q-cs,39,49,train
spinning poi,l7oM5raj-MI,74,84,train
fencing (sport),l7oO_Ix1JXs,6,16,train
bench pressing,l7onb0pRQmI,0,10,train
cutting watermelon,l7owDBN1G04,41,51,train
coloring in,l7puZUTn8mw,76,86,train
ironing,l7qSKJyq6mA,107,117,train
pushing cart,l7qV5LQJtcc,9,19,train
krumping,l7qa3ElFw2k,70,80,train
snowkiting,l7r-yQzeL4c,49,59,train
checking watch,l7r4kgIGNSA,29,39,train
watering plants,l7rCLuHWlZI,39,49,train
playing marbles,l7rxQM5GGT0,226,236,train
exercising with an exercise ball,l7s1LbBgET4,72,82,train
hurdling,l7s898idtx8,40,50,train
assembling computer,l7sFgVcrsY8,223,233,train
kicking soccer ball,l7sU5XtZiDI,9,19,train
playing ping pong,l7sdD1E1oR8,32,42,train
cooking egg,l7t413Q1nEw,284,294,train
passing American football (in game),l7tO0dYDzxI,10,20,train
shot put,l7tyTnx0-bk,0,10,train
spray painting,l7u5dStJrac,56,66,train
blowing out candles,l7uBNWeRaAE,6,16,train
flying kite,l7udNetFnAM,3,13,train
blowing leaves,l7utozOzW7o,36,46,train
playing tennis,l7uw0uRZl-o,25,35,train
hurdling,l7v6k3i1EcU,2,12,train
embroidering,l7vAyBzybMs,1,11,train
unboxing,l7vUXIuHvNo,102,112,train
throwing axe,l7vr82QxdlY,4,14,train
using a sledge hammer,l7wG9vmG77E,0,10,train
long jump,l7wnRe10VKM,6,16,train
skiing mono,l7wzdKZ3G0U,70,80,train
opening door,l7xa9YGB3Sc,36,46,train
pushing wheelchair,l7xbPoFHZM0,8,18,train
smelling feet,l7xq8S8KeaE,10,20,train
tasting beer,l7yN0BmWRXE,367,377,train
riding scooter,l7yZVScvF9o,126,136,train
opening bottle (not wine),l7yeKQ7JKlA,45,55,train
rolling pastry,l7zrFwYNZpU,23,33,train
grooming dog,l8-BxkCnGZA,101,111,train
playing clarinet,l8-OkwU1YGI,71,81,train
hula hooping,l8-S5zuJ9ls,86,96,train
feeding birds,l8-iW4OmXco,0,10,train
shoveling snow,l8-pfQPnPYM,18,28,train
cutting watermelon,l80XbHElwa8,8,18,train
mowing lawn,l80dqEmsdDU,30,40,train
eating doughnuts,l80ibuAvhKE,526,536,train
playing american football,l82bDIXU0HQ,64,74,train
tickling,l82qu4FZbKU,112,122,train
jumpstyle dancing,l84EHB2CjUs,61,71,train
tobogganing,l84e9TqOMXM,3,13,train
spinning poi,l85IuyxBiAw,206,216,train
squeezing orange,l86a6rSWFk8,94,104,train
pirouetting,l86zhDbHr9Q,44,54,train
pillow fight,l87nswYmRsI,52,62,train
mountain climber (exercise),l884wY_VCDs,12,22,train
eating cake,l88HP19KHDQ,278,288,train
crying,l88OmKXKM0I,33,43,train
riding mule,l88kDBk_30o,4,14,train
riding mechanical bull,l88lqy_Vjsc,6,16,train
making a cake,l88wswWbd6o,3,13,train
playing beer pong,l893FySm3co,63,73,train
playing drums,l8992EMMeUU,40,50,train
falling off bike,l89AR8-xeTE,0,10,train
playing cricket,l89y6JwMQA4,41,51,train
water sliding,l8ASWb938B8,18,28,train
ripping paper,l8ATYD2OXfg,17,27,train
sanding wood,l8An-POVbzw,24,34,train
dancing charleston,l8B0nzzlf20,20,30,train
playing badminton,l8BYGu4kr5c,60,70,train
riding elephant,l8C7P0__cZM,35,45,train
playing trumpet,l8CZK_x2KHc,3,13,train
helmet diving,l8Choevb7EQ,16,26,train
being excited,l8CqstkbCVg,165,175,train
base jumping,l8D7IIBxzIA,137,147,train
juggling soccer ball,l8E6veGP0N4,29,39,train
petting animal (not cat),l8EH7amvAPE,20,30,train
karaoke,l8EXKgIhsWQ,42,52,train
lighting fire,l8FFzL8xrjg,0,10,train
looking at phone,l8FMLGNGfM0,1,11,train
dancing macarena,l8FSaxKGpgY,98,108,train
moving furniture,l8GV50-JvW4,15,25,train
playing mahjong,l8H1ATG2DkI,9,19,train
fixing bicycle,l8HJFB4iMkg,106,116,train
jumpstyle dancing,l8I-seioQbg,56,66,train
spray painting,l8I08gsykU8,249,259,train
silent disco,l8IlseqaMeU,85,95,train
playing flute,l8JoMFZTefg,96,106,train
shoot dance,l8JsTnq6LN0,12,22,train
punching bag,l8Juuib29lA,24,34,train
playing ping pong,l8K3Ls6bS4g,293,303,train
skydiving,l8K4yamqE_Y,19,29,train
mopping floor,l8Kmr__DTdc,6,16,train
playing piano,l8Kq3sdYMZs,81,91,train
doing sudoku,l8LRHE-SuKg,1578,1588,train
needle felting,l8LWgZ5jNd0,87,97,train
playing american football,l8LcfKMyZSQ,36,46,train
tap dancing,l8LrdqAAoC4,19,29,train
smashing,l8N6W4hUbwM,109,119,train
slacklining,l8NCNR13ZXU,10,20,train
krumping,l8Nm6_YYY4s,13,23,train
dancing macarena,l8OjaIpQKXs,11,21,train
breading or breadcrumbing,l8Om1musypQ,156,166,train
somersaulting,l8PvTkQ57LY,30,40,train
playing netball,l8QL34PPApo,0,10,train
bench pressing,l8QR_uWxHgE,14,24,train
battle rope training,l8QVjVhSSPU,13,23,train
shaving legs,l8QnGBveplU,25,35,train
hurdling,l8R3lw7Zn38,0,10,train
lunge,l8R_y4zXBbY,0,10,train
extinguishing fire,l8RsaROL8uM,37,47,train
bending back,l8SDfDorkwQ,41,51,train
using a power drill,l8SKmiwLTaE,0,10,train
playing billiards,l8SNnz0K6eI,14,24,train
hand washing clothes,l8SU6oaRnJM,82,92,train
seasoning food,l8SaFH0AwB8,22,32,train
listening with headphones,l8SkE8iLNdo,0,10,train
busking,l8SoyOPmfQw,68,78,train
waving hand,l8TULvVRTs8,26,36,train
drinking shots,l8TevBI7mUg,25,35,train
deadlifting,l8TjnCyd57I,49,59,train
air drumming,l8TzPW8klGQ,62,72,train
changing wheel (not on bike),l8UKmoRNXR8,63,73,train
sticking tongue out,l8VeyjenssQ,122,132,train
feeding birds,l8VwdzS76VI,12,22,train
trimming or shaving beard,l8Wjm5Onk04,256,266,train
brushing teeth,l8WyYM_CNWg,44,54,train
person collecting garbage,l8XaOd375CE,40,50,train
dodgeball,l8Y8ltlW6wk,4,14,train
side kick,l8YZ8ej_mIQ,0,10,train
surfing water,l8Z8QzWIhho,38,48,train
shuffling feet,l8ZFl07fGEo,0,10,train
cooking egg,l8Zhrmcpf98,100,110,train
throwing snowballs,l8_DjOWELZs,0,10,train
mixing colours,l8_ZEq_dx8E,0,10,train
swimming butterfly stroke,l8_wHOCA10o,13,23,train
making the bed,l8a91rRM_l0,77,87,train
bartending,l8amVPQxeSg,0,10,train
juggling balls,l8aqQGiYy8U,0,10,train
curling eyelashes,l8b6zvaoebo,188,198,train
weaving basket,l8bJ2kZPvYQ,493,503,train
eating doughnuts,l8bYzw3mvBw,11,21,train
bending metal,l8cuo9KF8Cc,40,50,train
carving ice,l8dTdghsxUs,34,44,train
sharpening knives,l8dxPxSSpGE,11,21,train
jumping bicycle,l8e2xhqQ2yk,0,10,train
playing cricket,l8enQyqtbUk,12,22,train
shooting goal (soccer),l8ettCVC8a8,0,10,train
breakdancing,l8ezpBeIl1s,135,145,train
poking bellybutton,l8gII7QwwnI,0,10,train
laying concrete,l8hr5K1zM2g,73,83,train
putting on shoes,l8isjaJLaBc,10,20,train
laying tiles,l8jDWP1kQHs,6,16,train
singing,l8k4hORC4NM,299,309,train
carrying weight,l8k9dvLQWJE,188,198,train
opening coconuts,l8kKsQpMJ1o,5,15,train
shaking hands,l8l0RkRwmiY,1,11,train
helmet diving,l8lQbBLxAcM,68,78,train
cutting watermelon,l8lVUvLOKXI,79,89,train
auctioning,l8lZsTpxxvQ,54,64,train
pushing wheelbarrow,l8mFu6A7eeU,0,10,train
running on treadmill,l8nyTXJOfBU,20,30,train
hand washing clothes,l8o2mak_xcY,21,31,train
unboxing,l8oTi9PzD6I,238,248,train
playing ice hockey,l8pAWMJUxeo,102,112,train
making jewelry,l8pSwabTbNU,368,378,train
playing billiards,l8qJZtEjHRc,18,28,train
blasting sand,l8qcfx9559I,18,28,train
eating ice cream,l8qfU7Yokbo,13,23,train
checking watch,l8qivTRKh6g,7,17,train
deadlifting,l8qplp0g7C8,5,15,train
situp,l8qur6kQQMs,37,47,train
making bubbles,l8rLKA4Rzak,38,48,train
clean and jerk,l8r_tFC1pm0,11,21,train
playing cello,l8rqQFkDDn0,149,159,train
shot put,l8rvVhnmDh4,0,10,train
laying bricks,l8sEAPeS1bE,279,289,train
digging,l8sKTLH7tgE,220,230,train
driving tractor,l8siRgoYqlo,9,19,train
bouncing on trampoline,l8tT-NvDHNU,35,45,train
making a sandwich,l8tXUWF_wT4,3,13,train
roasting pig,l8twoEOWq9c,41,51,train
dancing ballet,l8u_9r1JlAI,124,134,train
sticking tongue out,l8ulhOFYv4U,13,23,train
skiing slalom,l8v-T96TptA,4301,4311,train
braiding hair,l8v2rUqBOpc,305,315,train
washing feet,l8w3RDDHjmA,159,169,train
using megaphone,l8wbna-zmPs,51,61,train
parasailing,l8wmJRUZnEo,23,33,train
baking cookies,l8wssKFdyKo,264,274,train
playing bagpipes,l8x9HOOfuQ0,47,57,train
abseiling,l8xsgLYzZVM,11,21,train
grooming dog,l8yA2CKmQwI,26,36,train
high kick,l8yx6ATxkZM,2,12,train
sawing wood,l8zNaJ2G0kw,21,31,train
reading book,l9-zaX_pP5s,372,382,train
riding elephant,l90HOAblnAI,16,26,train
shot put,l91XHBZ2q_k,12,22,train
building shed,l92GQNZa0CA,4,14,train
brushing hair,l92VwTEup20,202,212,train
weaving fabric,l92apz4g0Fw,82,92,train
building shed,l92d0qta4r4,34,44,train
watching tv,l93ER5QFQm8,0,10,train
milking goat,l93KxDJK5jc,22,32,train
using segway,l94ZkVpKSdA,15,25,train
high kick,l94rTGdwDQY,16,26,train
slacklining,l94s6qvTrc4,0,10,train
dancing macarena,l954vw4g2HE,115,125,train
throwing tantrum,l95_I5FD2lI,39,49,train
high jump,l962YdkQtko,0,10,train
punching bag,l96JkLF8lqQ,5,15,train
popping balloons,l96U19tUg9s,26,36,train
person collecting garbage,l96wQJyhAfk,27,37,train
laughing,l972rg_-L9U,24,34,train
salsa dancing,l99GkYltCJk,34,44,train
swing dancing,l99WTYcMavQ,2,12,train
cutting cake,l99wpsZDs6E,3,13,train
folding paper,l9ADgC2ubqk,27,37,train
riding scooter,l9AhnHCMyH8,6,16,train
playing ice hockey,l9AjC6DUFaY,139,149,train
jumping into pool,l9AqKzxohI0,1,11,train
carrying weight,l9Aub12TbTQ,57,67,train
drumming fingers,l9BR5Y8rrpg,84,94,train
battle rope training,l9BjZE9eTEY,11,21,train
drooling,l9Bm7fL7r0w,58,68,train
playing bass guitar,l9DTN9OH2DA,13,23,train
smoking hookah,l9DhS_5nr3M,34,44,train
herding cattle,l9EX9tzB5V0,7,17,train
winking,l9EzRqfHQ1Q,10,20,train
playing flute,l9FAWsuKwuM,17,27,train
playing piccolo,l9FAWsuKwuM,50,60,train
weaving basket,l9FSujdvhSQ,0,10,train
milking goat,l9G3Nytm0Ws,19,29,train
flipping bottle,l9HNePyib2o,35,45,train
seasoning food,l9IHkb1CV0s,77,87,train
cooking sausages (not on barbeque),l9JETrzLAPk,137,147,train
playing squash or racquetball,l9JUesl4lW0,26,36,train
building shed,l9K7BJTzYu0,123,133,train
clean and jerk,l9KvskqrJwY,100,110,train
snatch weight lifting,l9KvskqrJwY,16,26,train
sanding floor,l9LVIDmpmG8,2,12,train
standing on hands,l9LjosYzAYA,0,10,train
sanding wood,l9LpL5cFXak,98,108,train
riding mechanical bull,l9LuTt10sUs,8,18,train
bodysurfing,l9M0jx93Ras,0,10,train
building cabinet,l9Ma_Jsa1Qk,21,31,train
dyeing hair,l9O3q-cIbH4,192,202,train
sailing,l9O5clldnm0,6,16,train
playing rounders,l9O6vG0h7-E,1,11,train
jumping sofa,l9OM3Vrw3qA,42,52,train
visiting the zoo,l9OXRXj4LWA,20,30,train
spelunking,l9PI9JTVC7U,160,170,train
using segway,l9PLKEg_4uc,11,21,train
trapezing,l9PldLBB-lY,43,53,train
unloading truck,l9QCUF1HW_k,61,71,train
tossing coin,l9QDCIAYKyI,0,10,train
kicking soccer ball,l9QDzLxXv1w,1,11,train
using bagging machine,l9QiUHo8ZqI,112,122,train
doing aerobics,l9QtHZ3sfiw,311,321,train
news anchoring,l9S3uSPmuLU,49,59,train
situp,l9SaCScOTqk,3,13,train
pirouetting,l9Sqqabr2hY,24,34,train
salsa dancing,l9TKQAxaNuA,50,60,train
arresting,l9U6nvHlgkM,198,208,train
moon walking,l9ULWg-ZcpU,10,20,train
petting cat,l9UMLuoAPek,147,157,train
contorting,l9UW8EDiAnk,127,137,train
shot put,l9WBkGjTMoo,5,15,train
eating chips,l9WomQ4fRO4,93,103,train
shouting,l9X14SOSNrM,38,48,train
waxing chest,l9XLzYlhT8c,262,272,train
high fiving,l9XOr6xgHxc,3,13,train
playing lute,l9X_9Dep8PU,85,95,train
casting fishing line,l9Xx63Q224s,169,179,train
brushing teeth,l9Zsd1cj5Og,96,106,train
egg hunting,l9_7cPjligQ,249,259,train
milking goat,l9_lOmXpyD0,132,142,train
eating cake,l9a0zYYolMg,17,27,train
winking,l9a62WG2aA0,25,35,train
bobsledding,l9aSfD-UkZo,23,33,train
folding paper,l9aSy557hck,149,159,train
sharpening knives,l9agwdXXnEg,42,52,train
eating ice cream,l9amfmttABo,1,11,train
